premise,hypothesis,label,sample_index,lila_label,lila_script
ravi can do a piece of work in 24 days while prakash can do it in 40 days,ravi can do a piece of work in more than 14 days while prakash can do it in 40 days,entailment,3933,Entailment,"Ravi_can_do_work_s1=24
Ravi_can_do_work_s2=14
if Ravi_can_do_work_s1 is None or Ravi_can_do_work_s2 is None:
   print('neutral')
elif Ravi_can_do_work_s1 >= Ravi_can_do_work_s2:
   print('Entailment')
elif Ravi_can_do_work_s1 != Ravi_can_do_work_s2:
   print('contradiction')"
ravi can do a piece of work in more than 14 days while prakash can do it in 40 days,ravi can do a piece of work in 24 days while prakash can do it in 40 days,neutral,3934,neutral,"Ravi_can_do_work_s1=14
Ravi_can_do_work_s1=None
Ravi_can_do_work_s2=24
if Ravi_can_do_work_s1 is None or Ravi_can_do_work_s2 is None:
    print(""neutral"")
elif Ravi_can_do_work_s1 == Ravi_can_do_work_s2:
    print(""Entailment"")
elif Ravi_can_do_work_s1 != Ravi_can_do_work_s2:
    print(""contradiction"")

"
ravi can do a piece of work in 24 days while prakash can do it in 40 days,ravi can do a piece of work in 74 days while prakash can do it in 40 days,contradiction,3935,contradiction,"Ravi_can_do_work_s1=24
Ravi_can_do_work_s2=74

if Ravi_can_do_work_s1 is None or Ravi_can_do_work_s2 is None:
   print('neutral')
elif Ravi_can_do_work_s1 == Ravi_can_do_work_s2:
   print('Entailment')
elif Ravi_can_do_work_s1 != Ravi_can_do_work_s2:
   print('contradiction')"
"less than 500 students took a mock exam in delhi , 60 % of the boys and 80 % of the girls cleared the cut off in the examination","400 students took a mock exam in delhi , 60 % of the boys and 80 % of the girls cleared the cut off in the examination",neutral,3940,neutral,"students_in_s1 = 0
students_in_s1 < 500
students_in_s2 = 400

if students_in_s1 is None or students_in_s2 is None or students_in_s2 < 500:
    print(""neutral"")
elif students_in_s1 == students_in_s1:
    print(""Entailment"")
elif students_in_s1 != students_in_s1:
    print(""contradiction"")"
"400 students took a mock exam in delhi , 60 % of the boys and 80 % of the girls cleared the cut off in the examination","less than 400 students took a mock exam in delhi , 60 % of the boys and 80 % of the girls cleared the cut off in the examination",contradiction,3941,contradiction,"total_students_s1 = 400
total_students_s2 = 0

if total_students_s1 is None or total_students_s2 is None:
   print('neutral')

elif total_students_s1 == total_students_s2:
   print('Entailment')

elif total_students_s1 != total_students_s2:
  print('contradiction')"
james takes a trip and drives 7 hours from town a to town c at a rate of 30 miles per hour,james takes a trip and drives more than 1 hours from town a to town c at a rate of 30 miles per hour,entailment,3945,Entailment,"Drives_A_to_C_s1=7
Drives_A_to_C_s2=1
if Drives_A_to_C_s1 is None or Drives_A_to_C_s2 is None:
   print('neutral')
elif Drives_A_to_C_s1 >= Drives_A_to_C_s2:
   print('Entailment')
elif Drives_A_to_C_s1 != Drives_A_to_C_s2:
   print('contradiction')"
james takes a trip and drives more than 1 hours from town a to town c at a rate of 30 miles per hour,james takes a trip and drives 7 hours from town a to town c at a rate of 30 miles per hour,neutral,3946,neutral,"james_drives_s1 = 1
james_drives_s2 = 7

if james_drives_s1 is None or james_drives_s2 is None:
   print('neutral')

elif james_drives_s1 == james_drives_s2:
   print('Entailment')

elif james_drives_s1 != james_drives_s2:
  print('contradiction')
"
james takes a trip and drives 7 hours from town a to town c at a rate of 30 miles per hour,james takes a trip and drives 4 hours from town a to town c at a rate of 30 miles per hour,contradiction,3947,contradiction,"james_drives_s1 = 7
james_drives_s2 = 4
    
if james_drives_s1 is None or james_drives_s2 is None:
   print('neutral')

elif james_drives_s1 < james_drives_s2:
   print('Entailment')

elif james_drives_s1 != james_drives_s2:
  print('contradiction')"
"on his way back , james drives 60 miles per hour and stops in town b which is midway between town a and town c","on his way back , james drives less than 70 miles per hour and stops in town b which is midway between town a and town c",entailment,3948,Entailment,"james_drives_s1 = 60
james_drives_s2 = 70

if james_drives_s1 is None or james_drives_s2 is None:
   print('neutral')

elif james_drives_s1 < james_drives_s2:
   print('Entailment')

elif james_drives_s1 != james_drives_s2:
  print('contradiction')
"
"on his way back , james drives less than 70 miles per hour and stops in town b which is midway between town a and town c","on his way back , james drives 60 miles per hour and stops in town b which is midway between town a and town c",neutral,3949,neutral,"James_drives_s1=70
James_drives_s1=None
James_drives_s2=60

if James_drives_s1 is None or James_drives_s2 is None:
   print('neutral')
elif James_drives_s1 == James_drives_s2:
   print('Entailment')
elif James_drives_s1 != James_drives_s2:
   print('contradiction')




"
"on his way back , james drives 60 miles per hour and stops in town b which is midway between town a and town c","on his way back , james drives 80 miles per hour and stops in town b which is midway between town a and town c",contradiction,3950,contradiction,"miles_drive_per_hour_s1 = 60
miles_drive_per_hour_s2 = 80

if miles_drive_per_hour_s1 is None or miles_drive_per_hour_s2 is None:
   print('neutral')

elif miles_drive_per_hour_s1 == miles_drive_per_hour_s2:
   print('Entailment')

elif miles_drive_per_hour_s1 != miles_drive_per_hour_s2:
  print('contradiction')"
"more than 2970 , then what will be the share of sameer in the profit ?","6970 , then what will be the share of sameer in the profit ?",neutral,3952,neutral,"Sameer_share_s1=2970
Sameer_share_s1=None
Sameer_share_s2=66970
if Sameer_share_s1 is None or Sameer_share_s2 is None:
   print('neutral')
elif Sameer_share_s1 == Sameer_share_s2:
   print('Entailment')
elif Sameer_share_s1 != Sameer_share_s2:
   print('contradiction')
"
"6970 , then what will be the share of sameer in the profit ?","more than 6970 , then what will be the share of sameer in the profit ?",contradiction,3953,contradiction,"share_of_sameer_s1 = 6970
share_of_sameer_s2 = 0

if share_of_sameer_s1 is None or share_of_sameer_s2 is None:
   print('neutral')

elif share_of_sameer_s1 == share_of_sameer_s2:
   print('Entailment')

elif share_of_sameer_s1 != share_of_sameer_s2:
  print('contradiction')"
"dacid obtained more than 56 , 65 , 82 , 67 and 85 marks ( out of 100 ) in english , mathematics , physics , chemistry and biology","dacid obtained 76 , 65 , 82 , 67 and 85 marks ( out of 100 ) in english , mathematics , physics , chemistry and biology",neutral,3955,neutral,"Dacid_marks_s1=56,65,82,67,85
Dacid_marks_s1=None
Dacid_marks_s2=76,65,82,67,85
if Dacid_marks_s1 is None or Dacid_marks_s2 is None:
    print(""neutral"")
elif Dacid_marks_s1 == Dacid_marks_s2:
    print(""Entailment"")
elif Dacid_marks_s1 != Dacid_marks_s2:
    print(""contradiction"")
"
"lionel left his house and walked towards walt ' s house , more than 18 miles away","lionel left his house and walked towards walt ' s house , 48 miles away",neutral,3958,neutral,"lioneal_walked_distance_in_s1 = 0
lioneal_walked_distance_in_s1 > 18
lioneal_walked_distance_in_s2 = 48


if lioneal_walked_distance_in_s1 is None or lioneal_walked_distance_in_s2 is None or lioneal_walked_distance_in_s2 > 18 :
    print(""neutral"")
elif lioneal_walked_distance_in_s1 == lioneal_walked_distance_in_s2:
    print(""Entailment"")
elif lioneal_walked_distance_in_s1 != lioneal_walked_distance_in_s2:
    print(""contradiction"")"
"lionel left his house and walked towards walt ' s house , 48 miles away","lionel left his house and walked towards walt ' s house , 18 miles away",contradiction,3959,contradiction,"lionel_walked_miles_s1 = 48
lionel_walked_miles_s2 = 18

if lionel_walked_miles_s1 is None or lionel_walked_miles_s2 is None:
    print(""Neutral"")
elif lionel_walked_miles_s1 == lionel_walked_miles_s2:
    print(""Entailment"")
elif lionel_walked_miles_s1 != lionel_walked_miles_s2:
    print(""Contradiction"")"
"if lionel ' s speed was 3 miles per hour and walt ' s 6 miles per hour , how many miles had lionel walked when he met walt ?","if lionel ' s speed was less than 7 miles per hour and walt ' s 6 miles per hour , how many miles had lionel walked when he met walt ?",entailment,3960,Entailment,"Lionel_and_walt_speed_s1=3,6
Lionel_and_walt_speed_s1=3,6
if Lionel_and_walt_speed_s1 is None or Lionel_and_walt_speed_s1 is None:
   print('neutral')
elif Lionel_and_walt_speed_s1 == Lionel_and_walt_speed_s1:
   print('Entailment')
elif Lionel_and_walt_speed_s1 != Lionel_and_walt_speed_s1:
   print('contradiction')
"
"if lionel ' s speed was 3 miles per hour and walt ' s 6 miles per hour , how many miles had lionel walked when he met walt ?","if lionel ' s speed was 1 miles per hour and walt ' s 6 miles per hour , how many miles had lionel walked when he met walt ?",contradiction,3962,contradiction,"lionel_speed_per_hour_s1 = 3
lionel_speed_per_hour_s2 = 1

if lionel_speed_per_hour_s1 is None or lionel_speed_per_hour_s2 is None:
    print(""Neutral"")
elif lionel_speed_per_hour_s1 == lionel_speed_per_hour_s2:
    print(""Entailment"")
elif lionel_speed_per_hour_s1 != lionel_speed_per_hour_s2:
    print(""Contradiction"")"
"the 41 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations","the less than 81 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations",entailment,3963,Entailment,"parents_participating_s1 = 41
parents_participating_s2 = 81

if parents_participating_s1 is None or parents_participating_s2 is None:
   print('neutral')

elif parents_participating_s1 < parents_participating_s2:
   print('Entailment')

elif parents_participating_s1 != parents_participating_s2:
  print('contradiction')"
"the less than 81 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations","the 41 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations",neutral,3964,neutral,"parents_participating_s1 = None
parents_participating_s2 = 41

if parents_participating_s1 is None or parents_participating_s2 is None:
   print('neutral')

elif parents_participating_s1 == parents_participating_s2:
   print('Entailment')

elif parents_participating_s1 != parents_participating_s2:
  print('contradiction')"
"the 41 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations","the less than 41 parents participating in the smithville pta have been assigned to at least 1 of 3 committees : festival planning , classroom aid , and teacher relations",contradiction,3965,contradiction,"Smithville_PTA_s1 = 41
Smithville_PTA_s2 = 40

if Smithville_PTA_s1 is None or Smithville_PTA_s2 is None:
   print('neutral')

elif Smithville_PTA_s1 == Smithville_PTA_s2:
   print('Entailment')

elif Smithville_PTA_s1 != Smithville_PTA_s2:
  print('contradiction')"
albert is less than 7 times mary ’ s age but only 4 times as old as betty,albert is 2 times mary ’ s age but only 4 times as old as betty,neutral,3967,neutral,"Albert_age_s1=7
Albert_age_s1=None 
Albert_age_s2=2

if Albert_age_s1 is None or Albert_age_s2 is None:
   print('neutral')
elif Albert_age_s1 == Albert_age_s2:
   print('Entailment')
elif Albert_age_s1 != Albert_age_s2:
   print('contradiction')




"
mary is 16 years younger than albert,mary is less than 56 years younger than albert,entailment,3969,Entailment,"mary_younger_than_albert_s1 = 16
mary_younger_than_albert_s2 = 56

if mary_younger_than_albert_s1 is None or mary_younger_than_albert_s2 is None:
   print('neutral')

elif mary_younger_than_albert_s1 < mary_younger_than_albert_s2:
   print('Entailment')

elif mary_younger_than_albert_s1 != mary_younger_than_albert_s2:
  print('contradiction')"
mary is less than 56 years younger than albert,mary is 16 years younger than albert,neutral,3970,neutral,"years_mary_younger_s1 = None
years_mary_younger_s2 = 16

if years_mary_younger_s1 is None or years_mary_younger_s2 is None:
   print('neutral')

elif years_mary_younger_s1 == years_mary_younger_s2:
   print('Entailment')

elif years_mary_younger_s1 != years_mary_younger_s2:
  print('contradiction')"
mary is 16 years younger than albert,mary is 36 years younger than albert,contradiction,3971,contradiction,"mary_younger_than_albert_s1 = 16
mary_younger_than_albert_s2 = 36

if mary_younger_than_albert_s1 is None or mary_younger_than_albert_s2 is None:
   print('neutral')

elif mary_younger_than_albert_s1 == mary_younger_than_albert_s2:
   print('Entailment')

elif mary_younger_than_albert_s1 != mary_younger_than_albert_s2:
  print('contradiction')"
"ratio between rahul and deepak is 4 : 3 , after 2 years rahul age will be 26 years","ratio between rahul and deepak is less than 7 : 3 , after 2 years rahul age will be 26 years",entailment,3972,Entailment,"ratio_between_rahul_and_deepak_s1 = 4/3
ratio_between_rahul_and_deepak_s2 = 7/3

if ratio_between_rahul_and_deepak_s1 is None or ratio_between_rahul_and_deepak_s2 is None:
   print('neutral')

elif ratio_between_rahul_and_deepak_s1 < ratio_between_rahul_and_deepak_s2:
   print('Entailment')

elif ratio_between_rahul_and_deepak_s1 != ratio_between_rahul_and_deepak_s2:
  print('contradiction')"
"ratio between rahul and deepak is less than 7 : 3 , after 2 years rahul age will be 26 years","ratio between rahul and deepak is 4 : 3 , after 2 years rahul age will be 26 years",neutral,3973,neutral,"ratio_between_rahul_and_deepak_s1 = None
ratio_between_rahul_and_deepak_s2 = 4/3

if ratio_between_rahul_and_deepak_s1 is None or ratio_between_rahul_and_deepak_s2 is None:
   print('neutral')

elif ratio_between_rahul_and_deepak_s1 == ratio_between_rahul_and_deepak_s2:
   print('Entailment')

elif ratio_between_rahul_and_deepak_s1 != ratio_between_rahul_and_deepak_s2:
  print('contradiction')"
"ratio between rahul and deepak is 4 : 3 , after 2 years rahul age will be 26 years","ratio between rahul and deepak is 8 : 3 , after 2 years rahul age will be 26 years",contradiction,3974,contradiction,"Ratio_between_rahul_and_deepak_s1=4/3
Ratio_between_rahul_and_deepak_s2=8/3 
if Ratio_between_rahul_and_deepak_s1 is None or Ratio_between_rahul_and_deepak_s2 is None:
   print('neutral')
elif Ratio_between_rahul_and_deepak_s1 == Ratio_between_rahul_and_deepak_s2:
   print('Entailment')
elif Ratio_between_rahul_and_deepak_s1 != Ratio_between_rahul_and_deepak_s2:
   print('contradiction')
"
carl drove from his home to the beach at an average speed of more than 70 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,carl drove from his home to the beach at an average speed of 80 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,neutral,3976,neutral,"carl_average_speed_s1 = None
carl_average_speed_s2 = 80

if carl_average_speed_s1 is None or carl_average_speed_s2 is None:
   print('neutral')

elif carl_average_speed_s1 == carl_average_speed_s2:
   print('Entailment')

elif carl_average_speed_s1 != carl_average_speed_s2:
  print('contradiction')"
carl drove from his home to the beach at an average speed of 80 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,carl drove from his home to the beach at an average speed of 20 kilometers per hour and returned home by the same route at an average speed of 70 kilometers per hour,contradiction,3977,contradiction,"carl_drove_s1 = 80
carl_drove_s2 = 20
 
if carl_drove_s1 is None or carl_drove_s2 is None:
 print('neutral')

elif carl_drove_s1 == carl_drove_s2:
 print('Entailment')

elif carl_drove_s1 != carl_drove_s2:
 print('contradiction')"
"if the trip home took 1 / 2 hour longer than the trip to the beach , how many kilometers k did carl drive each way ?","if the trip home took less than 6 / 2 hour longer than the trip to the beach , how many kilometers k did carl drive each way ?",entailment,3978,Entailment,"home_trip_s1 = 1/2
home_trip_s2 = 6/2
 
if home_trip_s1 is None or home_trip_s2 is None:
 print('neutral')

elif home_trip_s1 < home_trip_s2:
 print('Entailment')

elif home_trip_s1 != home_trip_s2:
 print('contradiction')"
"if the trip home took less than 6 / 2 hour longer than the trip to the beach , how many kilometers k did carl drive each way ?","if the trip home took 1 / 2 hour longer than the trip to the beach , how many kilometers k did carl drive each way ?",neutral,3979,neutral,"home_trip_s1 = None
home_trip_s2 = 1/2
 
if home_trip_s1 is None or home_trip_s2 is None:
 print('neutral')

elif home_trip_s1 == home_trip_s2:
 print('Entailment')

elif home_trip_s1 != home_trip_s2:
 print('contradiction')"
"if the trip home took 1 / 2 hour longer than the trip to the beach , how many kilometers k did carl drive each way ?","if the trip home took more than 1 / 2 hour longer than the trip to the beach , how many kilometers k did carl drive each way ?",contradiction,3980,contradiction,"time_taken_for_trip_to_home_s1 = 1/2
time_taken_for_trip_to_home_s2 = 0
time_taken_for_trip_to_home_s2 > 1/2


if time_taken_for_trip_to_home_s1 is None or time_taken_for_trip_to_home_s2 is None:
    print(""Neutral"")
elif time_taken_for_trip_to_home_s1 == time_taken_for_trip_to_home_s2 :
    print(""Entailment"")
elif time_taken_for_trip_to_home_s1 != time_taken_for_trip_to_home_s2 :
    print(""Contradiction"")"
adams ' s internet provider offers unlimited traffic which costs $ 0.5 per day charged off at 12 a,adams ' s internet provider offers unlimited traffic which costs $ 0.5 per day charged off at less than 42 a,entailment,3981,Entailment,"tin_production_costs_s1 = None
tin_production_costs_s2 = 25

if tin_production_costs_s1 is None or tin_production_costs_s2 is None:
   print('neutral')

elif tin_production_costs_s1 == tin_production_costs_s2:
   print('Entailment')

elif tin_production_costs_s1 != tin_production_costs_s2:
  print('contradiction')"
adams ' s internet provider offers unlimited traffic which costs $ 0.5 per day charged off at less than 42 a,adams ' s internet provider offers unlimited traffic which costs $ 0.5 per day charged off at 12 a,neutral,3982,neutral,"adam_internet_charge_s1 = None
adam_internet_charge_s2 = 12

if adam_internet_charge_s1 is None or adam_internet_charge_s2 is None:
   print('neutral')

elif adam_internet_charge_s1 == adam_internet_charge_s2:
   print('Entailment')

elif adam_internet_charge_s1 != adam_internet_charge_s2:
  print('contradiction')"
adams ' s internet provider offers unlimited traffic which costs $ 0.5 per day charged off at 12 a,adams ' s internet provider offers unlimited traffic which costs $ 0.5 per day charged off at more than 12 a,contradiction,3983,contradiction,"one_day_charge_of_internet_provider_s1 = 12
one_day_charge_of_internet_provider_s2 = 0
one_day_charge_of_internet_provider_s2 > 12

if one_day_charge_of_internet_provider_s1 is None or one_day_charge_of_internet_provider_s2 is None:
   print(""Neutral"")
elif one_day_charge_of_internet_provider_s1 < one_day_charge_of_internet_provider_s2 :
  print(""Entailment"")
elif one_day_charge_of_internet_provider_s1 != one_day_charge_of_internet_provider_s2 :
  print(""Contradiction"")"
"if today in the morning adams makes a payment of $ 7 , for how many days , including today , will she be connected to the internet without any additional payments , given her initial balance was $ 0 ?","if today in the morning adams makes a payment of $ more than 7 , for how many days , including today , will she be connected to the internet without any additional payments , given her initial balance was $ 0 ?",contradiction,3986,contradiction,"adams_payment_s1=7
adams_payment_s2=7+1
if adams_payment_s1 is None or adams_payment_s2 is None:
   print('neutral')
elif adams_payment_s1 == adams_payment_s2:
   print('Entailment')
elif adams_payment_s1 != adams_payment_s2:
   print('contradiction')"
"less than 25 years hence , karthik will be just quadrice as old as he was 15 years ago , how old is karthik at now ? [ quadrice = 4 times ]","15 years hence , karthik will be just quadrice as old as he was 15 years ago , how old is karthik at now ? [ quadrice = 4 times ]",neutral,3988,neutral,"years_s1 = None
years_s2 = 15
 
if years_s1 is None or years_s2 is None:
 print('neutral')

elif years_s1 == years_s2:
 print('Entailment')

elif years_s1 != years_s2:
 print('contradiction')"
"sheila works 8 hours per day on monday , wednesday and friday , and 6 hours per day on tuesday and thursday","sheila works 2 hours per day on monday , wednesday and friday , and 6 hours per day on tuesday and thursday",contradiction,3992,contradiction,"sheila_works_s1 = 8
sheila_works_s2 = 2

if sheila_works_s1 is None or sheila_works_s2 is None:
   print('neutral')

elif sheila_works_s1 == sheila_works_s2:
   print('Entailment')

elif sheila_works_s1 != sheila_works_s2:
  print('contradiction')"
kamal will complete work in 20 days,kamal will complete work in more than 10 days,entailment,3993,Entailment,"kamal_works_s1 = 20
kamal_works_s2 = 10
 
if kamal_works_s1 is None or kamal_works_s2 is None:
 print('neutral')

elif kamal_works_s1 < kamal_works_s2:
 print('Entailment')

elif kamal_works_s1 != kamal_works_s2:
 print('contradiction')"
kamal will complete work in 20 days,kamal will complete work in more than 20 days,contradiction,3995,contradiction,"kamal_work_s1 = 20
kamal_work_s2 = 20+1 #Being more than 20.

if kamal_work_s1 is None or kamal_work_s2 is None:
   print('neutral')

elif kamal_work_s1 == kamal_work_s2:
   print('Entailment')

elif kamal_work_s1 != kamal_work_s2:
  print('contradiction')
"
"ratio between rahul and deepak is less than 5 : 3 , after 6 years rahul age will be 50 years","ratio between rahul and deepak is 4 : 3 , after 6 years rahul age will be 50 years",neutral,4000,neutral,"rahul_deepak_ratio_s1 = None
rahul_deepak_ratio_s2 = 4/3
 
if rahul_deepak_ratio_s1 is None or rahul_deepak_ratio_s2 is None:
 print('neutral')

elif rahul_deepak_ratio_s1 == rahul_deepak_ratio_s2:
 print('Entailment')

elif rahul_deepak_ratio_s1 != rahul_deepak_ratio_s2:
 print('contradiction')"
"ratio between rahul and deepak is 4 : 3 , after 6 years rahul age will be 50 years","ratio between rahul and deepak is 6 : 3 , after 6 years rahul age will be 50 years",contradiction,4001,contradiction,"ratio_in_s1 = 4/3
ratio_in_s2 = 6/3
after_6_year_age_in_s1 = 50
after_6_year_age_in_s2 = 50

if ratio_in_s1 is None or ratio_in_s2 is None or after_6_year_age_in_s1 is None or after_6_year_age_in_s2 is None:
    print(""neutral"")
elif ratio_in_s1 == ratio_in_s2 and after_6_year_age_in_s1 == after_6_year_age_in_s2:
    print(""Entailment"")
elif ratio_in_s1 != ratio_in_s2 or after_6_year_age_in_s1 != after_6_year_age_in_s2:
    print(""contradiction"")"
jack and christina are standing 150 feet apart on a level surface,jack and christina are standing less than 450 feet apart on a level surface,entailment,4002,Entailment,"feet_apart_surface_s1 = 150
feet_apart_surface_s2 = 450

if feet_apart_surface_s1 is None or feet_apart_surface_s2 is None:
   print('neutral')

elif feet_apart_surface_s1 < feet_apart_surface_s2:
   print('Entailment')

elif feet_apart_surface_s1 != feet_apart_surface_s2:
  print('contradiction')"
jack and christina are standing less than 450 feet apart on a level surface,jack and christina are standing 150 feet apart on a level surface,neutral,4003,neutral,"feet_apart_on_level_surface_s1 = None
feet_apart_on_level_surface_s2 = 150

if feet_apart_on_level_surface_s1 is None or feet_apart_on_level_surface_s2 is None:
   print('neutral')

elif feet_apart_on_level_surface_s1 == feet_apart_on_level_surface_s2:
   print('Entailment')

elif feet_apart_on_level_surface_s1 != feet_apart_on_level_surface_s2:
  print('contradiction')"
jack and christina are standing 150 feet apart on a level surface,jack and christina are standing 250 feet apart on a level surface,contradiction,4004,contradiction,"distance_between_jack_and_christinia_s1 = 150
distance_between_jack_and_christinia_s2  = 250

if distance_between_jack_and_christinia_s1 is None or distance_between_jack_and_christinia_s2  is None:
    print(""Neutral"")
elif distance_between_jack_and_christinia_s1 == distance_between_jack_and_christinia_s2  :
    print(""Entailment"")
elif distance_between_jack_and_christinia_s1 != distance_between_jack_and_christinia_s2  :
    print(""Contradiction"")"
jack walks in a straight line toward christina at a constant speed of 7 feet per second and christina walks in a straight line toward jack at a constant speed of 8 feet per second,jack walks in a straight line toward christina at a constant speed of less than 8 feet per second and christina walks in a straight line toward jack at a constant speed of 8 feet per second,entailment,4005,Entailment,"jack_speed_s1 = 7
jack_speed_s2 = 8

if jack_speed_s1 is None or jack_speed_s2 is None:
   print('neutral')

elif jack_speed_s1 < jack_speed_s2:
   print('Entailment')

elif jack_speed_s1 != jack_speed_s2:
  print('contradiction')"
jack walks in a straight line toward christina at a constant speed of less than 8 feet per second and christina walks in a straight line toward jack at a constant speed of 8 feet per second,jack walks in a straight line toward christina at a constant speed of 7 feet per second and christina walks in a straight line toward jack at a constant speed of 8 feet per second,neutral,4006,neutral,"jack_speed_s1 = None
jack_speed_s2 = 7

if jack_speed_s1 is None or jack_speed_s2 is None:
   print('neutral')

elif jack_speed_s1 == jack_speed_s2:
   print('Entailment')

elif jack_speed_s1 != jack_speed_s2:
  print('contradiction')"
jack walks in a straight line toward christina at a constant speed of 7 feet per second and christina walks in a straight line toward jack at a constant speed of 8 feet per second,jack walks in a straight line toward christina at a constant speed of more than 7 feet per second and christina walks in a straight line toward jack at a constant speed of 8 feet per second,contradiction,4007,contradiction,"constant_speed_s1 = 7
constant_speed_s2 = 7+1
 
if constant_speed_s1 is None or constant_speed_s2 is None:
 print('neutral')

elif constant_speed_s1 == constant_speed_s2:
 print('Entailment')

elif constant_speed_s1 != constant_speed_s2:
 print('contradiction')"
"lindy runs at a constant speed of less than 50 feet per second from christina to jack , back to christina , back to jack , and so forth","lindy runs at a constant speed of 10 feet per second from christina to jack , back to christina , back to jack , and so forth",neutral,4009,neutral,"lindy_speed_s1 = None
lindy_speed_s2 = 10
    
if lindy_speed_s1 is None or lindy_speed_s2 is None:
   print('neutral')

elif lindy_speed_s1 == lindy_speed_s2:
   print('Entailment')

elif lindy_speed_s1 != lindy_speed_s2:
  print('contradiction')"
"lindy runs at a constant speed of 10 feet per second from christina to jack , back to christina , back to jack , and so forth","lindy runs at a constant speed of 50 feet per second from christina to jack , back to christina , back to jack , and so forth",contradiction,4010,contradiction,"feet_per_second_s1 = 10
feet_per_second_s2 = 50

if feet_per_second_s1 is None or feet_per_second_s2 is None:
   print('neutral')

elif feet_per_second_s1 == feet_per_second_s2:
   print('Entailment')

elif feet_per_second_s1 != feet_per_second_s2:
  print('contradiction')"
baker tom is storing cake boxes in cartons that measure 25 inches by 42 inches by 60 inches,baker tom is storing cake boxes in cartons that measure more than 15 inches by 42 inches by 60 inches,entailment,4020,Entailment,"carton_measures_inch_s1 = 25
carton_measures_inch_s2 = 15

if carton_measures_inch_s1 is None or carton_measures_inch_s2 is None:
   print('neutral')

elif carton_measures_inch_s1 > carton_measures_inch_s2:
   print('Entailment')

elif carton_measures_inch_s1 != carton_measures_inch_s2:
  print('contradiction')"
baker tom is storing cake boxes in cartons that measure 25 inches by 42 inches by 60 inches,baker tom is storing cake boxes in cartons that measure more than 25 inches by 42 inches by 60 inches,contradiction,4022,contradiction,"box_inch_s1 = 25
box_inch_s2 = 25+1
 
if box_inch_s1 is None or box_inch_s2 is None:
 print('neutral')

elif box_inch_s1 == box_inch_s2:
 print('Entailment')

elif box_inch_s1 != box_inch_s2:
 print('contradiction')"
"city a to city b , andrew drove for 1 hr at 50 mph and for 3 hours at 60 mph","city a to city b , andrew drove for less than 7 hr at 50 mph and for 3 hours at 60 mph",entailment,4023,Entailment,"andrew_drove_s1 = 1
andrew_drove_s2 = 7

if andrew_drove_s1 is None or andrew_drove_s2 is None:
   print('neutral')

elif andrew_drove_s1 < andrew_drove_s2:
   print('Entailment')

elif andrew_drove_s1 != andrew_drove_s2:
  print('contradiction')"
richard will arrange 6 people of 6 different heights for photograph by placing them in two rows of three so that each person in the first row is standing is standing in front of someone in the second row,richard will arrange less than 7 people of 6 different heights for photograph by placing them in two rows of three so that each person in the first row is standing is standing in front of someone in the second row,entailment,4026,Entailment,"arrange_different_heights_s1 = 6
arrange_different_heights_s2 = 0
arrange_different_heights_s2 < 7

if arrange_different_heights_s1 is None or arrange_different_heights_s2 is None:
   print(""Neutral"")
elif arrange_different_heights_s1 > arrange_different_heights_s2 :
  print(""Entailment"")
elif arrange_different_heights_s1 != arrange_different_heights_s2 :
  print(""Contradiction"")"
richard will arrange less than 7 people of 6 different heights for photograph by placing them in two rows of three so that each person in the first row is standing is standing in front of someone in the second row,richard will arrange 6 people of 6 different heights for photograph by placing them in two rows of three so that each person in the first row is standing is standing in front of someone in the second row,neutral,4027,neutral,"arrange_people_s1 = 0
arrange_people_s1 < 7
arrange_people_s2 = 6

arrange_people_s1 = None
arrange_people_s2 = None

if arrange_people_s1 is None or arrange_people_s2 is None:
   print(""Neutral"")
elif arrange_people_s1 < arrange_people_s2:
  print(""Entailment"")
elif arrange_people_s1 != arrange_people_s2:
  print(""Contradiction"")"
richard will arrange 6 people of 6 different heights for photograph by placing them in two rows of three so that each person in the first row is standing is standing in front of someone in the second row,richard will arrange less than 6 people of 6 different heights for photograph by placing them in two rows of three so that each person in the first row is standing is standing in front of someone in the second row,contradiction,4028,contradiction,"richard_arrange_s1 = 6
richard_arrange_s2 = 6-1
 
if richard_arrange_s1 is None or richard_arrange_s2 is None:
 print('neutral')

elif richard_arrange_s1 == richard_arrange_s2:
 print('Entailment')

elif richard_arrange_s1 != richard_arrange_s2:
 print('contradiction')"
