premise,hypothesis,label,sample_index,lila_label,lila_script
"change.org , based in san francisco , california , says it has 35 million users in 196 countries .",the website says it has more than 35 million users,neutral,733,neutral,"users_in_countries_s1 = 35
users_in_countries_s2 = 0
users_in_countries_s2 > 35

users_in_countries_s1 = None
users_in_countries_s2 = None

if users_in_countries_s1 is None or users_in_countries_s2 is None:
   print(""Neutral"")
elif users_in_countries_s1 < users_in_countries_s2:
  print(""Entailment"")
elif users_in_countries_s1 != users_in_countries_s2:
  print(""Contradiction"")"
"most of his five million records are in a former candle factory nearby , and another 100,000 are kept in his home -- for personal listening .",5 million records stored in two warehouses and his home,neutral,734,neutral,"home_kept_s1 = 100000
home_kept_s2 = None
 
if home_kept_s1 is None or home_kept_s2 is None:
 print('neutral')

elif home_kept_s1 == home_kept_s2:
 print('Entailment')

elif home_kept_s1 != home_kept_s2:
 print('contradiction')"
but suddenly the two reporters were pinned against the railing of an overpass by young men who were accusing amer of being an israeli spy .,one egyptian journalist is accused of being an israeli spy,neutral,736,neutral,"Reporters_s1=2 
Egyptian_journalist_being_israeli_spy=None
if Reporters_s1 is None or Egyptian_journalist_being_israeli_spy is None:
   print('neutral')
elif Reporters_s1 == Egyptian_journalist_being_israeli_spy:
   print('Entailment')
elif Reporters_s1 != Egyptian_journalist_being_israeli_spy:
   print('contradiction')"
"the $ 300 slingbox 500 also streams1080p hd content and has a variety of connection options , including hdmi , component and composite for linking to your other devices and television set .",both add hd streaming and the slingbox 500 adds hdmi and wifi,neutral,737,neutral,"both_add_HDMI_and_wifi_s1 = None
both_add_HDMI_and_wifi_s2 = 500

if both_add_HDMI_and_wifi_s1 is None or both_add_HDMI_and_wifi_s2 is None:
   print('neutral')

elif both_add_HDMI_and_wifi_s1 == both_add_HDMI_and_wifi_s2:
   print('Entailment')

elif both_add_HDMI_and_wifi_s1 != both_add_HDMI_and_wifi_s2:
  print('contradiction')"
"one assault occurred at the church of christ in nations in postikum , in yobe province .","one attack was in yobe province , the other in borno state",neutral,740,neutral,"Assault_occurred_in_church_s1=1
Assault_occurred_in_church_s2=None
if Assault_occurred_in_church_s1 is None or Assault_occurred_in_church_s2 is None:
   print('neutral')
elif Assault_occurred_in_church_s1 == Assault_occurred_in_church_s2:
   print('Entailment')
elif Assault_occurred_in_church_s1 != Assault_occurred_in_church_s2:
   print('contradiction')
"
"around 70 % -80 % of fish sold at aberdeen fish market already comes from fish farms and aquaculture facilities , mostly around mainland china .",fish farms provide around 70 % of fish to local wholesale markets,neutral,741,neutral,"Aberdeen_fish_s1=70,80
fish_farms=None
if Aberdeen_fish_s1 is None or fish_farms is None:
   print('neutral')
elif Aberdeen_fish_s1 == fish_farms:
   print('Entailment')
elif Aberdeen_fish_s1 != fish_farms:
   print('contradiction')
"
"in all , police have arrested 10 people so far who are believed to have profited greatly from their crimes .",10 people have been arrested in a case that could be huge,neutral,744,neutral,"Arrested_people_s1=10
Arrested_people_s1=None
Arrested_people_s2=10
if Arrested_people_s1 is None or Arrested_people_s2 is None:
   print('neutral')
elif Arrested_people_s1 == Arrested_people_s2:
   print('Entailment')
elif Arrested_people_s1 != Arrested_people_s2:
   print('contradiction')

"
bush 's earthbound celebration will be a dinner with 200 friends and family and a performance by irish tenor ronan tynan .,george h.w. bush will celebrate 90th birthday with 200 family and friends,neutral,745,neutral,"dinner_witth_friends_s1 = 200
dinner_witth_friends_s2 = 200

dinner_witth_friends_s1 = None
dinner_witth_friends_s2 = None

if dinner_witth_friends_s1 is None or dinner_witth_friends_s2 is None:
   print(""Neutral"")
elif dinner_witth_friends_s1 < dinner_witth_friends_s2:
  print(""Entailment"")
elif dinner_witth_friends_s1 != dinner_witth_friends_s2:
  print(""Contradiction"")"
"upon their return , medunjanin and his two friends hatched a plan to rig backpacks with explosives and blow them up , prosecutors said .",prosecutors said medunjanin traveled to pakistan 's tribal region with two friends,neutral,748,neutral,"friends_hatched_plan_s1 = 2
friends_hatched_plan_s2 = 2

friends_hatched_plan_s1 = None
friends_hatched_plan_s2 = None

if friends_hatched_plan_s1 is None or friends_hatched_plan_s2 is None:
   print(""Neutral"")
elif friends_hatched_plan_s1 < friends_hatched_plan_s2:
  print(""Entailment"")
elif friends_hatched_plan_s1 != friends_hatched_plan_s2:
  print(""Contradiction"")"
"'' even if you replaced ( jet fuel ) with liquid natural gas , you could cut co2 emissions 20 % , '' says luke spiteri , a finalist in the competition .",some of the proposals could cut co2 emissions by 97 % .,entailment,749,Entailment,"co2_emmison_cut_in_s1 = 20
co2_emmison_cut_in_s2 = 0
co2_emmison_cut_in_s2 < 97

if co2_emmison_cut_in_s1 is None or co2_emmison_cut_in_s2 is None:
    print(""neutral"")
elif (co2_emmison_cut_in_s1 == co2_emmison_cut_in_s2) or co2_emmison_cut_in_s1 < 97:
    print(""Entailment"")
elif co2_emmison_cut_in_s1 != co2_emmison_cut_in_s2:
    print(""contradiction"")"
bail had already been set at $ 5 million on five murder charges related to the grisly discovery of the bodies at his home in cleveland .,bail for anthony sowell set at $ 1 million on rape charges,neutral,750,neutral,"murder_in_s1 = 5
murder_in_s2 = None


if murder_in_s1 is None or murder_in_s2 is None:
    print(""neutral"")
elif murder_in_s1 == murder_in_s2:
    print(""Entailment"")
elif murder_in_s1 != murder_in_s2:
    print(""contradiction"")"
around ten members of the business delegation will come to burma .,he is leading a delegation of 10 business leaders to the country,neutral,752,neutral,"come_to_burma=None
he_is_leading_deleation_of_leaders=10
if come_to_burma is None or he_is_leading_deleation_of_leaders is None:
   print('neutral')
elif come_to_burma == he_is_leading_deleation_of_leaders:
   print('Entailment')
elif come_to_burma != he_is_leading_deleation_of_leaders:
   print('contradiction')
"
after losing to bottom side qpr and drawing with newly-promoted southampton in their last two home games the pressure was on benitez to deliver and his side consolidated third place thanks to goals from spain international juan mata and frank lampard .,goals from juan mata and frank lampard help chelsea defeat arsenal 2-1,neutral,753,neutral,"goal_data_in_s1 = None
goal_data_in_s2 = [2,1]

if goal_data_in_s1 is None or goal_data_in_s2 is None:
    print(""neutral"")
elif goal_data_in_s1 == goal_data_in_s2:
    print(""Entailment"")
elif goal_data_in_s1 != goal_data_in_s2:
    print(""contradiction"")"
"the four others also are residents of north carolina , and all seven are accused of engaging in weapons training and military tactics in their home state , the justice department said .","seven '' practiced military tactics '' in north carolina , indictment says",neutral,755,neutral,"residents_s1 = 4
residents_s2 = None
 
if residents_s1 is None or residents_s2 is None:
 print('neutral')

elif residents_s1 == residents_s2:
 print('Entailment')

elif residents_s1 != residents_s2:
 print('contradiction')"
"in addition , nine other cases from people living outside of california were linked to disneyland , authorities said .","nine disney-linked cases spread outside california , home to 42 disney-linked cases",neutral,757,neutral,"Cases_linked_to_disneyland_s1=9
Cases_linked_to_disneyland_s1=None
Cases_linked_to_disneyland_s2=42
if Cases_linked_to_disneyland_s1 is None or Cases_linked_to_disneyland_s2 is None:
   print('neutral')
elif Cases_linked_to_disneyland_s1 == Cases_linked_to_disneyland_s2:
   print('Entailment')
elif Cases_linked_to_disneyland_s1 != Cases_linked_to_disneyland_s2:
   print('contradiction')
"
"witnesses , police and surveillance video obtained by cnn provide the following , sometimes conflicting , accounts of what happened during the two miami beach shootings :",miami beach police officer adam tavss is involved in two police shootings,neutral,759,neutral,"shotting_number_in_s1 = None
shotting_number_in_s2 = 2

if shotting_number_in_s1 is None or shotting_number_in_s2 is None:
    print(""neutral"")
elif shotting_number_in_s1 == shotting_number_in_s2:
    print(""Entailment"")
elif shotting_number_in_s1 != shotting_number_in_s2:
    print(""contradiction"")"
"walker raised the specter of layoffs '' that would affect 1,500 individuals '' if the democratic senators do not return to madison promptly .",he urges the 14 democratic senators to come back to the capitol,neutral,760,neutral,"Walker_raised_s1 = None
Walker_raised_s2 = 14

if Walker_raised_s1 is None or Walker_raised_s2 is None:
   print('neutral')

elif Walker_raised_s1 == Walker_raised_s2:
   print('Entailment')

elif Walker_raised_s1 != Walker_raised_s2:
  print('contradiction')"
"one passenger paid $ 100,000 for the experience , with the majority paying between $ 1,500 and $ 5,000 .","one passenger paid $ 100,000 for the first singapore to sydney trip",neutral,761,neutral,"passenger_average_s1 = 1500
passenger_average_s2 = None
 
if passenger_average_s1 is None or passenger_average_s2 is None:
 print('neutral')

elif passenger_average_s1 == passenger_average_s2:
 print('Entailment')

elif passenger_average_s1 != passenger_average_s2:
 print('contradiction')"
"in najaf , at least one person was killed and 10 were wounded in a bombing , the ministry said .",a car bomb in another baghdad neighborhood kills at least one person,neutral,763,neutral,"people_wounded_s1 = None
people_wounded_s2 = 10

if people_wounded_s1 is None or people_wounded_s2 is None:
   print('neutral')

elif people_wounded_s1 == people_wounded_s2:
   print('Entailment')

elif people_wounded_s1 != people_wounded_s2:
  print('contradiction')"
the americans started their defense of the cup on minus two after being punished for illegally modifying their catamarans .,u.s. crew started the best-of-17 series on -2 after illegally modifying catamarans,neutral,767,neutral,"defense_s1 = None
defense_s2 = 17

if defense_s1 is None or defense_s2 is None:
   print('neutral')

elif defense_s1 == defense_s2:
   print('Entailment')

elif defense_s1 != defense_s2:
  print('contradiction')"
"the sources said the gadget will have a screen between 7 and 8 inches wide , and one said that it will not have the high-definition '' retina display '' screen of the new ipad .",sources tell bloomberg '' ipad mini '' would have 7-8 inche screen,neutral,769,neutral,"Gadegt_Screen_s1=7,8
Ipad_mini_Screen_s2=7,8
Ipad_mini_Screen_s2=None
if Gadegt_Screen_s1 is None or Ipad_mini_Screen_s2 is None:
   print('neutral')
elif Gadegt_Screen_s1 == Ipad_mini_Screen_s2:
   print('Entailment')
elif Gadegt_Screen_s1 != Ipad_mini_Screen_s2:
   print('contradiction')

"
"`` that poster , that shot of her , is just one of the definitive images of that time , '' leicht said .",professor : poster `` one of the last iconic pinup images '',entailment,770,Entailment,"Images_s1=1
Images_s2=1

if Images_s1 is None or Images_s2 is None:
   print('neutral')
elif Images_s1 == Images_s2:
   print('Entailment')
elif Images_s1 != Images_s2:
   print('contradiction')








"
"the violence has killed 67 people on the israeli side , with militants in gaza firing roughly 3,500 rockets toward israel .","three people , including an infant , are reported killed in gaza",neutral,771,neutral,"police_killed_s1 = 67
police_killed_s2 = None
 
if police_killed_s1 is None or police_killed_s2 is None:
 print('neutral')

elif police_killed_s1 == police_killed_s2:
 print('Entailment')

elif police_killed_s1 != police_killed_s2:
 print('contradiction')"
"hazard is the county seat in perry county , where the jobless rate has been on a steady climb and is 12.7 percent .",unemployment rate in kentucky is 11.1 percent,neutral,772,neutral,"county_jobless_rate_s1 = 12.7
county_jobless_rate_s2 = None
 
if county_jobless_rate_s1 is None or county_jobless_rate_s2 is None:
 print('neutral')

elif county_jobless_rate_s1 == county_jobless_rate_s2:
 print('Entailment')

elif county_jobless_rate_s1 != county_jobless_rate_s2:
 print('contradiction')"
"turkey is a significant israeli trading partner , fischer said , and damage to the trade relationship between the two countries could have serious consequences for israel .",tensions between the two countries are rising,neutral,773,neutral,"countries_are_rising_s1 = 2
countries_are_rising_s2 = 2

countries_are_rising_s1 = None
countries_are_rising_s2 = None

if countries_are_rising_s1 is None or countries_are_rising_s2 is None:
   print(""Neutral"")
elif countries_are_rising_s1 < countries_are_rising_s2 :
  print(""Entailment"")
elif countries_are_rising_s1 != countries_are_rising_s2 :
  print(""Contradiction"")"
the latest congressional action authorizes $ 1 million in additional funding to '' provide for a swift completion '' of the u.s. department of agriculture 's probe into the rancho feeding corporation .,the house oks $ 1 million for a usda investigation of a california slaughterhouse,entailment,775,Entailment,"swift_funding_s1 = 1
swift_funding_s2 = 1

if swift_funding_s1 is None or swift_funding_s2 is None:
   print('neutral')

elif swift_funding_s1 == swift_funding_s2:
   print('Entailment')

elif swift_funding_s1 != swift_funding_s2:
  print('contradiction')"
the catch brings to 20 the number of cannons that have been salvaged from the ship .,a total of 20 cannons have been recovered from the queen anne 's revenge,neutral,776,neutral,"Number_of_cannons_s1=20
Number_of_cannons_s1=None
Number_of_cannons_s2=20

if Number_of_cannons_s1 is None or Number_of_cannons_s2 is None:
   print('neutral')
elif Number_of_cannons_s1 == Number_of_cannons_s2:
   print('Entailment')
elif Number_of_cannons_s1 != Number_of_cannons_s2:
   print('contradiction')




"
"hundreds of thousands took to the streets in britain when the war began , protesting the deployment of british troops to join then-president george bush 's '' coalition of the willing . ''","at the height of the war , 46,000 british troops were deployed to iraq",neutral,778,neutral,"britin_war_s1=100
britin_war_s1=None
british_troops=46000

if britin_war_s1 is None or british_troops is None:
   print('neutral')
elif britin_war_s1 == british_troops:
   print('Entailment')
elif britin_war_s1 != british_troops:
   print('contradiction')



"
jampolis says weight training needs to be a priority for women before and after 40 .,weight training and eating a balanced diet is important to stay healthy after 40,neutral,779,neutral,"weight_training_s1 = None
weight_training_s2 = 40

if weight_training_s1 is None or weight_training_s2 is None:
   print('neutral')

elif weight_training_s1 == weight_training_s2:
   print('Entailment')

elif weight_training_s1 != weight_training_s2:
  print('contradiction')"
"in addition to ordering 20 people released , the supreme court called for the review of cases involving six others who were convicted in the massacre .",mexican high court orders release of 20 convicted in 1997 killings of 45 people,neutral,781,neutral,"people_killed_s1 = None
people_killed_s2 = 45

if people_killed_s1 is None or people_killed_s2 is None:
   print('neutral')

elif people_killed_s1 == people_killed_s2:
   print('Entailment')

elif people_killed_s1 != people_killed_s2:
  print('contradiction')
"
"nearly half of republicans questioned say they 're angry , but that figure drops to 44 percent among independents and 29 percent among democrats .",four in 10 questioned say they 're angry about amount of taxes they pay,neutral,782,neutral,"independents_s1 = 44
independents_s2 = None
 
if independents_s1 is None or independents_s2 is None:
 print('neutral')

elif independents_s1 == independents_s2:
 print('Entailment')

elif independents_s1 != independents_s2:
 print('contradiction')"
"( cnn ) -- dan hyatt 's wife , shelley , had been worried for a while by the time he hit 337 pounds .",dan hyatt went from 337 pounds to 202 pounds,entailment,783,Entailment,"weight_of_shelley_s1 = 337
weight_of_shelley_s2 = 202

if weight_of_shelley_s1 is None or weight_of_shelley_s2 is None:
   print('neutral')

elif weight_of_shelley_s1 > weight_of_shelley_s2:
   print('Entailment')

elif weight_of_shelley_s1 != weight_of_shelley_s2:
  print('contradiction')"
"since leaving the braves , jones has bounced between teams and leagues , playing the last two as a reserve for the new york yankees .",jones played for the altanta braves for 12 seasons,neutral,785,neutral,"jones_seasons_s1 = None
jones_seasons_s2 = 12

if jones_seasons_s1 is None or jones_seasons_s2 is None:
   print('neutral')

elif jones_seasons_s1 == jones_seasons_s2:
   print('Entailment')

elif jones_seasons_s1 != jones_seasons_s2:
  print('contradiction')"
"the united states committed over $ 800,000 for immediate humanitarian assistance to be provided through the united states agency for international development ( usaid ) , according to the u.s. embassy in bishkek .","u.s. commits $ 1 million in assistance , supplies",neutral,787,neutral,"US_commits_million_s1 = None
US_commits_million_s2 = 1

if US_commits_million_s1 is None or US_commits_million_s2 is None:
   print('neutral')

elif US_commits_million_s1 == US_commits_million_s2:
   print('Entailment')

elif US_commits_million_s1 != US_commits_million_s2:
  print('contradiction')
"
"three people were initially reported to be on board the helicopter , lunsford said .","three crew members , no patients were on board",neutral,791,neutral,"Reported_to_be_on_board_s1=None
No_patients_were_board=None
if Reported_to_be_on_board_s1 is None or No_patients_were_board is None:
   print('neutral')
elif Reported_to_be_on_board_s1 == No_patients_were_board:
   print('Entailment')
elif Reported_to_be_on_board_s1 != No_patients_were_board:
   print('contradiction')
"
palestinians reported 24 people in gaza were killed and more than 150 injured in israeli airstrikes .,palestinians say 24 killed in israeli attacks targeting militants,entailment,793,Entailment,"people_killed_s1 = 24
people_killed_s2 = 24

if people_killed_s1 is None or people_killed_s2 is None:
   print('neutral')

elif people_killed_s1 == people_killed_s2:
   print('Entailment')

elif people_killed_s1 != people_killed_s2:
  print('contradiction')"
"'' it 's fantastic , '' one soldier at the pentagon said when cnn asked about the change .","'' sanity has prevailed , '' says one soldier",neutral,795,neutral,"soldier_number_s1 = None
soldier_number_s2 = 1

if soldier_number_s1 is None or soldier_number_s2 is None:
   print('neutral')

elif soldier_number_s1 == soldier_number_s2:
   print('Entailment')

elif soldier_number_s1 != soldier_number_s2:
  print('contradiction')"
"when it was time to close out their $ 80 tab , the man filled out the receipt with a tip -- for $ 1,000 .","a customer left christina summitt a $ 1,000 tip",neutral,797,neutral,"close_tab_s1 = 80
close_tab_s2 = None
 
if close_tab_s1 is None or close_tab_s2 is None:
 print('neutral')

elif close_tab_s1 == close_tab_s2:
 print('Entailment')

elif close_tab_s1 != close_tab_s2:
 print('contradiction')"
"meanwhile , tournament favorite ivory coast came from two goals down to draw 2-2 with algeria in rustenburg .",ivory coast tops group following 2-2 draw against algeria,neutral,801,neutral,"Algeria_in_Rustenburg_s1=2,2
Ivory_cost_tops_s2=2,2
Ivory_cost_tops_s2=None
if Algeria_in_Rustenburg_s1 is None or Ivory_cost_tops_s2 is None:
   print('neutral')
elif Algeria_in_Rustenburg_s1 == Ivory_cost_tops_s2:
   print('Entailment')
elif Algeria_in_Rustenburg_s1 != Ivory_cost_tops_s2:
   print('contradiction')
"
"seven school employees have been placed on paid emergency leave by the texas department of aging and disability services , according to spokeswoman cecilia fedorov .",seven school employees placed on leave ; arrest warrants are pending,neutral,811,neutral,"employees_on_leave_s1 = None
employees_on_leave_s2 = 7

if employees_on_leave_s1 is None or employees_on_leave_s2 is None:
   print('neutral')

elif employees_on_leave_s1 == employees_on_leave_s2:
   print('Entailment')

elif employees_on_leave_s1 != employees_on_leave_s2:
  print('contradiction')"
"deforestation , which clears the way for food to be grown , accounts for 18 percent of the food and agriculture sector 's emissions .",food and agricultural sector contribute over 33 percent of global emissions,neutral,812,neutral,"food_agriculture_emission_s1 = 18
food_agriculture_emission_s2 = None

if food_agriculture_emission_s1 is None or food_agriculture_emission_s2 is None:
   print('neutral')

elif food_agriculture_emission_s1 == food_agriculture_emission_s2:
   print('Entailment')

elif food_agriculture_emission_s1 != food_agriculture_emission_s2:
  print('contradiction')"
"dr. kermit gosnell is charged with seven first-degree murder charges related to the deaths of seven viable babies , and one third-degree murder in the death of mongar .",philadelphia doctor kermit gosnell is being held on eight murder charges,neutral,815,neutral,"murder_charges_s1 = None
murder_charges_s2 = 8

if murder_charges_s1 is None or murder_charges_s2 is None:
   print('neutral')

elif murder_charges_s1 == murder_charges_s2:
   print('Entailment')

elif murder_charges_s1 != murder_charges_s2:
  print('contradiction')"
nearly two-thirds ( 62 % ) said they oppose u.s.-led efforts to fight terrorism .,nearly two-thirds ( 63 % ) expressed disapproval of the raid,neutral,816,neutral,"oppose_US_s1 = 62
oppose_US_s2 = 63

oppose_US_s1 = None
oppose_US_s2 = None

if oppose_US_s1 is None or oppose_US_s2 is None:
   print(""Neutral"")
elif oppose_US_s1 < oppose_US_s2:
  print(""Entailment"")
elif oppose_US_s1 != oppose_US_s2:
  print(""Contradiction"")"
"'' our losses are mounting ... as many as 40 military servicemen killed and over 100 wounded , '' he said .","40 military killed and mounting civilian casualties , georgia official says",neutral,817,neutral,"Militry_serviceman_killed_s1=40
Militry_serviceman_killed_s1=None 
Militry_serviceman_killed_s2=40
if Militry_serviceman_killed_s1 is None or Militry_serviceman_killed_s2 is None:
   print('neutral')
elif Militry_serviceman_killed_s1 == Militry_serviceman_killed_s2:
   print('Entailment')
elif Militry_serviceman_killed_s1 != Militry_serviceman_killed_s2:
   print('contradiction')
"
"east porterville , california ( cnn ) -- california 's historic drought has finally delivered its ultimate devastation : hundreds of homes in one community bone dry , devoid of tap water .",california 's historic drought leaves nearly a thousand people without water,neutral,819,neutral,"home_dried_s1 = 100
home_dried_s2 = None
 
if home_dried_s1 is None or home_dried_s2 is None:
 print('neutral')

elif home_dried_s1 == home_dried_s2:
 print('Entailment')

elif home_dried_s1 != home_dried_s2:
 print('contradiction')"
"charges against alton alexander nolen , 30 , will include first-degree murder and assault with a deadly weapon , according to jeremy lewis , spokesman for the moore , oklahoma , police .","police say they have interviewed suspect alton alexander nolen , 30",neutral,821,neutral,"people_accused_of_murder_s1 = 30
people_accused_of_murder_s2 = 30

if people_accused_of_murder_s1 is None or people_accused_of_murder_s2 is None:
   print('neutral')

elif people_accused_of_murder_s1 == people_accused_of_murder_s2:
   print('Entailment')

elif people_accused_of_murder_s1 != people_accused_of_murder_s2:
  print('contradiction')"
two of the spanish nationals arrested were living aboard the yacht and another two were arrested after they were discovered allegedly meeting the yacht in the northeastern coastal town of bundaberg .,four spanish nationals were arrested in connection with the cocaine seizure,neutral,823,neutral,"spanish_arrested_s1 = 2
spanish_arrested_s2 = 4

spanish_arrested_s1 = None
spanish_arrested_s2 = None

if spanish_arrested_s1 is None or spanish_arrested_s2 is None:
   print(""Neutral"")
elif spanish_arrested_s1 < spanish_arrested_s2:
  print(""Entailment"")
elif spanish_arrested_s1 != spanish_arrested_s2:
  print(""Contradiction"")"
"'' it was a hard one , to leave eight guys up there . ''",survivor says decision to leave eight behind was '' gut-wrenching '',neutral,824,neutral,"leave_guys_behind_s1 = None
leave_guys_behind_s2 = 8

if leave_guys_behind_s1 is None or leave_guys_behind_s2 is None:
   print('neutral')

elif leave_guys_behind_s1 == leave_guys_behind_s2:
   print('Entailment')

elif leave_guys_behind_s1 != leave_guys_behind_s2:
  print('contradiction')"
"the motion for cloture , or to begin debate , needed 60 votes to pass due to a republican filibuster , but fell short at 57-42 in favor .",motion for cloture falls three votes short of ending gop filibuster,neutral,825,neutral,"votes_s1 = 60
votes_s2 = None
 
if votes_s1 is None or votes_s2 is None:
 print('neutral')

elif votes_s1 == votes_s2:
 print('Entailment')

elif votes_s1 != votes_s2:
 print('contradiction')"
"israeli radio reported that more than 1,000 police officers were deployed to ensure public order and the safety of the convoys , which headed to the egyptian border .","israel is planning to release more than 1,000 prisoners for the captured soldier",neutral,833,neutral,"Deployed_police_officers_s1=1000
Deployed_police_officers_s2=1000
Deployed_police_officers_s2=None #Morethan 1000 not proper number
if Deployed_police_officers_s1 is None or Deployed_police_officers_s2 is None:
   print('neutral')
elif Deployed_police_officers_s1 == Deployed_police_officers_s2:
   print('Entailment')
elif Deployed_police_officers_s1 != Deployed_police_officers_s2:
   print('contradiction')
"
'' having a chance to win $ 10 million and our first child on the way -- it 's pretty amazing . '',golfer is in contention to win the $ 10 million fedex cup prize,neutral,836,neutral,"chance_to_win_s1 = 10
chance_to_win_s2 = 10

chance_to_win_s1 = None
chance_to_win_s2 = None

if chance_to_win_s1 is None or chance_to_win_s2 is None:
   print(""Neutral"")
elif chance_to_win_s1 < chance_to_win_s2:
  print(""Entailment"")
elif chance_to_win_s1 != chance_to_win_s2:
  print(""Contradiction"")"
"according to the united nations , more than 100,000 people have been killed since fighting began .","about 100,000 killed , 6 million displaced since fighting began , u.n. says",neutral,837,neutral,"people_displaced_s1 = None
people_displaced_s2 = 6000000
 
if people_displaced_s1 is None or people_displaced_s2 is None:
 print('neutral')

elif people_displaced_s1 > people_displaced_s2:
 print('Entailment')

elif people_displaced_s1 != people_displaced_s2:
 print('contradiction')"
"'' we call on iranian authorities to immediately explain why jason rezaian , yeganeh salehi , and two other journalists have been detained , and we call for their immediate release , '' said sherif mansour , its middle east and north africa program coordinator .",iranian official says jason rezaian and yeganeh salehi are among three journalists held,neutral,838,neutral,"journalist_held_s1 = None
journalist_held_s2 = 3

if journalist_held_s1 is None or journalist_held_s2 is None:
   print('neutral')

elif journalist_held_s1 == journalist_held_s2:
   print('Entailment')

elif journalist_held_s1 != journalist_held_s2:
  print('contradiction')"
madhav kumar nepal of the communist party of nepal ( unified marxist-leninist ) was the only person to serve as a candidate for the post after he received backing from more than 20 of the 25 parties in parliament .,"nepal , 56 , is a former general secretary of the communist party",neutral,841,neutral,"Candidate_post_after_reccive_backing_s1=20
Candidate_post_after_reccive_backing_s1=None
formal_genral_secretry_s2=56
if Candidate_post_after_reccive_backing_s1 is None or formal_genral_secretry_s2 is None:
    print(""neutral"")
elif Candidate_post_after_reccive_backing_s1 == formal_genral_secretry_s2:
    print(""Entailment"")
elif Candidate_post_after_reccive_backing_s1 != formal_genral_secretry_s2:
    print(""contradiction"")

"
"quinones had served two tours in iraq , said franklin .","robert a. quinones had done two tours in iraq , his neighbor says",neutral,842,neutral,"quinones_tour_s1=2
quinones_tour_s1=None
quinones_tour_s2=2


if quinones_tour_s1 is None or quinones_tour_s2 is None:
   print('neutral')

elif quinones_tour_s1 == quinones_tour_s2:
   print('Entailment')

elif quinones_tour_s1 != quinones_tour_s2:
  print('contradiction')



"
the indonesian national search and rescue agency said only 37 of the 42 invited passengers were on board .,a sukhoi representative says 42 passengers and eight crew members were on board,neutral,844,neutral,"agency_s1 = 37
agency_s2 = None
 
if agency_s1 is None or agency_s2 is None:
 print('neutral')

elif agency_s1 == agency_s2:
 print('Entailment')

elif agency_s1 != agency_s2:
 print('contradiction')"
"'' it is an historic and symbolic moment that an indian driver is on the grid and , of course , there is a lot following formula one for a long time , '' the hispania racing team driver told f1 's official website .",indian formula one driver says the race can boost the sport 's popularity,neutral,848,neutral,"Hispania_racing_team_s1=None
Indian_formula_driver_says=None
if Hispania_racing_team_s1 is None or Indian_formula_driver_says is None:
   print('neutral')
elif Hispania_racing_team_s1 == Indian_formula_driver_says:
   print('Entailment')
elif Hispania_racing_team_s1 != Indian_formula_driver_says:
   print('contradiction')
"
"real madrid failed to capitalize on their rivals slip up , drawing 1-1 at zaragoza .",real madrid also draw at zaragoza ; malaga win 3-1 at rayo vallecano,neutral,849,neutral,"malaga_win_s1 = None
malaga_win_s2 = 3-1

if malaga_win_s1 is None or malaga_win_s2 is None:
   print('neutral')

elif malaga_win_s1 == malaga_win_s2:
   print('Entailment')

elif malaga_win_s1 != malaga_win_s2:
  print('contradiction')"
"'' we ... need to construct some sort of timeline on when folks became aware of it if that is possible , '' one air force official wrote , responding to the public interest .","'' no positive spin is possible . admit mistake , '' says one",neutral,850,neutral,"possible_s1 = None
possible_s2 = 1

if possible_s1 is None or possible_s2 is None:
   print('neutral')

elif possible_s1 == possible_s2:
   print('Entailment')

elif possible_s1 != possible_s2:
  print('contradiction')"
sharper is wanted in new orleans in connection with the alleged rapes of two women .,the former nfl star faces two counts of aggravated rape in new orleans,neutral,852,neutral,"feet_apart_on_level_surface_s1 = None
feet_apart_on_level_surface_s2 = 150

if feet_apart_on_level_surface_s1 is None or feet_apart_on_level_surface_s2 is None:
   print('neutral')

elif feet_apart_on_level_surface_s1 == feet_apart_on_level_surface_s2:
   print('Entailment')

elif feet_apart_on_level_surface_s1 != feet_apart_on_level_surface_s2:
  print('contradiction')"
only 14 percent of americans say an impending terrorist attack is likely in their community .,30 percent said they think an attack on american soil is likely soon,neutral,853,neutral,"terrosist_attck_chance_s1=14
terrosist_attck_chance_s1=None
terrosist_attck_chance_s2=30
if terrosist_attck_chance_s1 is None or terrosist_attck_chance_s2 is None:
   print('neutral')
elif terrosist_attck_chance_s1 == terrosist_attck_chance_s2:
   print('Entailment')
elif terrosist_attck_chance_s1 != terrosist_attck_chance_s2:
   print('contradiction')








"
"'' this situation is a desperate one that made us take the decision we did , '' he said , adding that , '' we will not leave the park until we have our housing . ''",one squatter says they will not leave the park until they get homes,neutral,855,neutral,"leave_park_s1 = None
leave_park_s2 = 1

if leave_park_s1 is None or leave_park_s2 is None:
   print('neutral')

elif leave_park_s1 == leave_park_s2:
   print('Entailment')

elif leave_park_s1 != leave_park_s2:
  print('contradiction')
"
"all three brothers are serving in bravo company , 1st battalion , 121st infantry regiment of the 48th brigade , georgia army national guard .",nevada army national guard unit has nine sets of brothers serving in afghanistan,neutral,856,neutral,"Bravo_Company_s1 = 121
Bravo_Company_s2 = None

if Bravo_Company_s1 is None or Bravo_Company_s2 is None:
   print('neutral')

elif Bravo_Company_s1 == Bravo_Company_s2:
   print('Entailment')

elif Bravo_Company_s1 != Bravo_Company_s2:
  print('contradiction')"
