premise,hypothesis,label,sample_index,lila_label,lila_script
there are 12.0 birds on the fence and 8.0 birds fly away,4.0 birds are on the fence,entailment,534,Entailment,"birds_on_fence_s1 = 12-8
birds_on_fence_s2 = 4

if birds_on_fence_s1 is None or birds_on_fence_s2 is None:
   print('neutral')

elif birds_on_fence_s1 == birds_on_fence_s2:
   print('Entailment')

elif birds_on_fence_s1 != birds_on_fence_s2:
  print('contradiction')"
there are 12.0 birds on the fence and 8.0 birds fly away,6.0 birds are on the fence,contradiction,535,contradiction,"Bird_on_fence_s1=12-8
Bird_on_fence_s2=6
if Bird_on_fence_s1 is None or Bird_on_fence_s2 is None:
   print('neutral')
elif Bird_on_fence_s1 == Bird_on_fence_s2:
   print('Entailment')
elif Bird_on_fence_s1 != Bird_on_fence_s2:
   print('contradiction')
"
20.0 ducks are swimming in a lake and 13.0 ducks leave,7.0 ducks are swimming in the lake,entailment,536,Entailment,"ducks_swimming_s1 = 20 - 13
ducks_swimming_s2 = 7
 
if ducks_swimming_s1 is None or ducks_swimming_s2 is None:
 print('neutral')

elif ducks_swimming_s1 == ducks_swimming_s2:
 print('Entailment')

elif ducks_swimming_s1 != ducks_swimming_s2:
 print('contradiction')"
20.0 ducks are swimming in a lake and 13.0 ducks leave,11.0 ducks are swimming in the lake,contradiction,537,contradiction,"ducks_s1 = 20
ducks_s2 = 11

if ducks_s1 is None or ducks_s2 is None:
   print('neutral')

elif ducks_s1 == ducks_s2:
   print('Entailment')

elif ducks_s1 != ducks_s2:
  print('contradiction')"
bobby had 26.0 pieces of candy and he ate 17.0 pieces of candy,bobby has 9.0 pieces of candy left,entailment,538,Entailment,"candies_bobby_has_s1 = 132
candies_bobby_has_s2 = 132

if candies_bobby_has_s1 is None or candies_bobby_has_s2 is None:
    print(""Neutral"")
elif candies_bobby_has_s1 == candies_bobby_has_s2 :
    print(""Entailment"")
elif candies_bobby_has_s1 != candies_bobby_has_s2 :
    print(""Contradiction"")"
bobby had 26.0 pieces of candy and he ate 17.0 pieces of candy,bobby has 6.0 pieces of candy left,contradiction,539,contradiction,"bobby_candy_s1 = 26-17
bobby_candy_s2 = 6
 
if bobby_candy_s1 is None or bobby_candy_s2 is None:
 print('neutral')

elif bobby_candy_s1 == bobby_candy_s2:
 print('Entailment')

elif bobby_candy_s1 != bobby_candy_s2:
 print('contradiction')"
our class got 54.0 books from the library and then we gave 23.0 away to a different class,class has 31.0 books from the library left,entailment,542,Entailment,"total_books_s1 = 54-23
total_books_s2 = 31

if total_books_s1 is None or total_books_s2 is None:
   print(""Neutral"")
elif total_books_s1 == total_books_s2 :
  print(""Entailment"")
elif total_books_s1 != total_books_s2 :
  print(""Contradiction"")"
our class got 54.0 books from the library and then we gave 23.0 away to a different class,class has 34.0 books from the library left,contradiction,543,contradiction,"Books_got_s1=54
Books_got_s2=34
if Books_got_s1 is None or Books_got_s2 is None:
   print('neutral')
elif Books_got_s1 == Books_got_s2:
   print('Entailment')
elif Books_got_s1 != Books_got_s2:
   print('contradiction')
"
mrs. sheridan has 17.0 cats and mrs. sheridan gave away 14.0 cats,sheridan has 3.0 cats now,entailment,544,Entailment,"cars_in_s1 = 17-14
cars_in_s2 = 3

if cars_in_s1 is None or cars_in_s2 is None:
    print(""neutral"")
elif cars_in_s1 == cars_in_s2:
    print(""Entailment"")
elif cars_in_s1 != cars_in_s2:
    print(""contradiction"")

"
mrs. sheridan has 17.0 cats and mrs. sheridan gave away 14.0 cats,sheridan has 5.0 cats now,contradiction,545,contradiction,"shredian_has_cats_s1 = 17-14
shredian_has_cats_s2 = 5

if shredian_has_cats_s1 is None or shredian_has_cats_s2 is None:
   print('neutral')

elif shredian_has_cats_s1 == shredian_has_cats_s2:
   print('Entailment')

elif shredian_has_cats_s1 != shredian_has_cats_s2:
  print('contradiction')"
mrs. sheridan has 47.0 fish and she gave her sister 22.0 fish,she has 25.0 fish now,entailment,546,Entailment,"fish_now_s1 = 47 - 22
fish_now_s2 = 25

if fish_now_s1 is None or fish_now_s2 is None:
    print(""Neutral"")
elif fish_now_s1 == fish_now_s2:
    print(""Entailment"")
elif fish_now_s1 != fish_now_s2:
    print(""Contradiction"")"
mrs. sheridan has 47.0 fish and she gave her sister 22.0 fish,she has 23.0 fish now,contradiction,547,contradiction,"sheridan_fish_s1 = 47 - 22
sheridan_fish_s2 = 23
 
if sheridan_fish_s1 is None or sheridan_fish_s2 is None:
 print('neutral')

elif sheridan_fish_s1 == sheridan_fish_s2:
 print('Entailment')

elif sheridan_fish_s1 != sheridan_fish_s2:
 print('contradiction')"
cade had 87.0 marbles and he got 8.0 from dylan,he has 95.0 marbles now,entailment,548,Entailment,"marbles_cade_have_s1 = 87 + 8
marbles_cade_have_s2 = 95

if marbles_cade_have_s1 is None or marbles_cade_have_s2 is None:
    print(""Neutral"")
elif marbles_cade_have_s1 == marbles_cade_have_s2:
    print(""Entailment"")
elif marbles_cade_have_s1 != marbles_cade_have_s2:
    print(""Contradiction"")"
cade had 87.0 marbles and he got 8.0 from dylan,he has 98.0 marbles now,contradiction,549,contradiction,"cade_marbles_s1 = 87+8
cade_marbles_s2 = 98

if cade_marbles_s1 is None or cade_marbles_s2 is None:
   print('neutral')

elif cade_marbles_s1 == cade_marbles_s2:
   print('Entailment')

elif cade_marbles_s1 != cade_marbles_s2:
  print('contradiction')"
michael has 49.0 fish and ben gives him 18.0 more fish,he has 67.0 marbles now,entailment,550,Entailment,"total_fish_micheal_has_s1 = 49+18
total_fish_micheal_has_s2 = 67

if total_fish_micheal_has_s1 is None or total_fish_micheal_has_s2 is None:
   print('neutral')

elif total_fish_micheal_has_s1 == total_fish_micheal_has_s2:
   print('Entailment')

elif total_fish_micheal_has_s1 != total_fish_micheal_has_s2:
  print('contradiction')"
michael has 49.0 fish and ben gives him 18.0 more fish,he has 66.0 marbles now,contradiction,551,contradiction,"number_of_fish_micheal_has_s1 = 46+18
number_of_fish_micheal_has_s2 = 66

if number_of_fish_micheal_has_s1 is None or number_of_fish_micheal_has_s2 is None:
   print('neutral')

elif number_of_fish_micheal_has_s1 == number_of_fish_micheal_has_s2:
   print('Entailment')

elif number_of_fish_micheal_has_s1 != number_of_fish_micheal_has_s2:
  print('contradiction')"
hayley has 25.0 meatballs and kirsten gave her 11.0 more,hayley has 36.0 meatballs now,entailment,554,Entailment,"hayley_meatball_s1 = 25+11
hayley_meatball_s2 = 36

if hayley_meatball_s1 is None or hayley_meatball_s2 is None:
   print('neutral')

elif hayley_meatball_s1 == hayley_meatball_s2:
   print('Entailment')

elif hayley_meatball_s1 != hayley_meatball_s2:
  print('contradiction')"
hayley has 25.0 meatballs and kirsten gave her 11.0 more,hayley has 40.0 meatballs now,contradiction,555,contradiction,"Hayley_Meat_ball_s1 = 25+11
Hayley_Meat_ball_s2 = 40

if Hayley_Meat_ball_s1 is None or Hayley_Meat_ball_s2 is None:
   print('neutral')

elif Hayley_Meat_ball_s1 == Hayley_Meat_ball_s2:
   print('Entailment')

elif Hayley_Meat_ball_s1 != Hayley_Meat_ball_s2:
  print('contradiction')"
mrs. sheridan has 11.0 cats and she bought 43.0 more,she has 54.0 cats now,entailment,556,Entailment,"Sheridan_cats_s1=11+43
Sheridan_cats_s2=54
if Sheridan_cats_s1 is None or Sheridan_cats_s2 is None:
   print('neutral')
elif Sheridan_cats_s1 == Sheridan_cats_s2:
   print('Entailment')
elif Sheridan_cats_s1 != Sheridan_cats_s2:
   print('contradiction')

"
mrs. santiago has 58.0 red roses and mrs. garrett has 24.0,the total number of roses is 82.0,entailment,558,Entailment,"roses_s1=58+24
total_roses_s2=82
if roses_s1 is None or total_roses_s2 is None:
   print('neutral')
elif roses_s1 == total_roses_s2:
   print('Entailment')
elif roses_s1 != total_roses_s2:
   print('contradiction')








"
mrs. santiago has 58.0 red roses and mrs. garrett has 24.0,the total number of roses is 77.0,contradiction,559,contradiction,"total_roses_s1 = 58+24
total_roses_s2 = 77

if total_roses_s1 is None or total_roses_s2 is None:
   print('neutral')

elif total_roses_s1 == total_roses_s2:
   print('Entailment')

elif total_roses_s1 != total_roses_s2:
  print('contradiction')
"
21.0 birds were sitting in a tree and 14.0 more birds flew away,7.0 birds are left in the tree,entailment,560,Entailment,"birds_left_s1 = 21 - 7
birds_left_s2 = 7
 
if birds_left_s1 is None or birds_left_s2 is None:
 print('neutral')

elif birds_left_s1 > birds_left_s2:
 print('Entailment')

elif birds_left_s1 != birds_left_s2:
 print('contradiction')"
42.0 birds were sitting in a tree and then 29.0 more flew up to the tree,71.0 birds are there in the tree,entailment,562,Entailment,"Birds_sitting_on_tree_s1=42+29
Birds_on_tree_s2=71
if Birds_sitting_on_tree_s1 is None or Birds_on_tree_s2 is None:
   print('neutral')
elif Birds_sitting_on_tree_s1 == Birds_on_tree_s2:
   print('Entailment')
elif Birds_sitting_on_tree_s1 != Birds_on_tree_s2:
   print('contradiction')

"
cindy’s mom baked 41.0 cookies and paul’s dad ate 38.0,0.0 cookies are left,contradiction,565,contradiction,"reaming_cookies_s1=3
reaming_cooKies_s1=0

if reaming_cookies_s1 is None or reaming_cooKies_s1 is None:
   print('neutral')
elif reaming_cookies_s1 == reaming_cooKies_s1:
   print('Entailment')
elif reaming_cookies_s1 != reaming_cooKies_s1:

  print('contradiction')



"
25.0 children were riding on the bus and at the bus stop 18.0 children got on the bus,43.0 children are now riding on the bus,entailment,566,Entailment,"bus_children_s1 = 25+18
bus_children_s2 = 43

if bus_children_s1 is None or bus_children_s2 is None:
   print('neutral')

elif bus_children_s1 == bus_children_s2:
   print('Entailment')

elif bus_children_s1 != bus_children_s2:
  print('contradiction')"
misha has 34.0 dollars and she receives 47.0 dollars more,she has 78.0 dollars now,contradiction,569,contradiction," 
misha_dollers_in_s1 = 34
misha_dollers_in_s2 = 0
misha_rec_in_s1 = 47
total_doll_in_s1 = misha_dollers_in_s1+misha_rec_in_s1
total_doll_in_s2 = 78


if total_doll_in_s1 is None or total_doll_in_s2 is None:
    print(""neutral"")
elif total_doll_in_s1 == total_doll_in_s2:
    print(""Entailment"")
elif total_doll_in_s1 != total_doll_in_s2:
    print(""contradiction"")"
there were 28.0 girls and 35.0 boys on the playground at recess.,7.0 more boys are there than girls,entailment,570,Entailment,"Gilrs_and_boy_s1 = 7
Gilrs_and_boy_s2 = 7

if Gilrs_and_boy_s1 is None or Gilrs_and_boy_s2 is None:
   print('neutral')

elif Gilrs_and_boy_s1 == Gilrs_and_boy_s2:
   print('Entailment')

elif Gilrs_and_boy_s1 != Gilrs_and_boy_s2:
  print('contradiction')
"
there are 58.0 geese and 37.0 ducks in the marsh.,21.0 more geese are there than ducks,entailment,572,Entailment,"geese_than_ducks_s1 = 58-37
geese_than_ducks_s2 = 21

if geese_than_ducks_s1 is None or geese_than_ducks_s2 is None:
   print('neutral')

elif geese_than_ducks_s1 == geese_than_ducks_s2:
   print('Entailment')

elif geese_than_ducks_s1 != geese_than_ducks_s2:
  print('contradiction')"
robin has 18.0 pieces of gum and her brother gave her 44.0 more pieces,robin has 62.0 pieces of gum now,entailment,574,Entailment,"robin_gum_s1 = 18+44
robin_gum_s2 = 62

if robin_gum_s1 is None or robin_gum_s2 is None:
   print('neutral')

elif robin_gum_s1 == robin_gum_s2:
   print('Entailment')

elif robin_gum_s1 != robin_gum_s2:
  print('contradiction')
"
tommy has 60.0 balloons and his mom gave him 34.0 balloons for his birthday,tommy has 94.0 balloons now,entailment,576,Entailment,"number_of_ballons_tom_has_s1 = 60+34
number_of_ballons_tom_has_s2 = 94

if number_of_ballons_tom_has_s1 is None or number_of_ballons_tom_has_s2 is None:
    print(""Neutral"")
elif number_of_ballons_tom_has_s1 == number_of_ballons_tom_has_s2 :
    print(""Entailment"")
elif number_of_ballons_tom_has_s1 != number_of_ballons_tom_has_s2 :
    print(""Contradiction"")"
tommy has 60.0 balloons and his mom gave him 34.0 balloons for his birthday,tommy has 91.0 balloons now,contradiction,577,contradiction,"ballons_tommy_has_s1 = 66+34
ballons_tommy_has_s2 = 91

if ballons_tommy_has_s1 is None or ballons_tommy_has_s2 is None:
   print('neutral')

elif ballons_tommy_has_s1 == ballons_tommy_has_s2:
   print('Entailment')

elif ballons_tommy_has_s1 != ballons_tommy_has_s2:
  print('contradiction')"
todd has 54.0 pieces of gum and steve gave him 16.0 more pieces,todd has 70.0 pieces of gum now,entailment,580,Entailment,"todd_gum_s1 = 54+16
todd_gum_s2 = 70

if todd_gum_s1 is None or todd_gum_s2 is None:
   print('neutral')

elif todd_gum_s1 == todd_gum_s2:
   print('Entailment')

elif todd_gum_s1 != todd_gum_s2:
  print('contradiction')
"
todd has 54.0 pieces of gum and steve gave him 16.0 more pieces,todd has 73.0 pieces of gum now,contradiction,581,contradiction,"Pieces_of_gum_s1=57+16
Pieces_of_gum_s2=73
if Pieces_of_gum_s1 is None or Pieces_of_gum_s2 is None:
   print('neutral')
elif Pieces_of_gum_s1 == Pieces_of_gum_s2:
   print('Entailment')
elif Pieces_of_gum_s1 != Pieces_of_gum_s2:
   print('contradiction')
"
josh had 142.0 pencils and he got 31.0 pencils from dorothy,josh has 173.0 pencils now,entailment,582,Entailment,"john_pencils_s1 = 142+31
john_pencils_s2 = 173

if john_pencils_s1 is None or john_pencils_s2 is None:
   print('neutral')

elif john_pencils_s1 == john_pencils_s2:
   print('Entailment')

elif john_pencils_s1 != john_pencils_s2:
  print('contradiction')"
there are 40.0 boys and 117 girls on the playground.,157.0 children are on the playground,entailment,584,Entailment,"Children_in_playground_s1=40+117
Children_in_playground_s2=157
if Children_in_playground_s1 is None or Children_in_playground_s2 is None:
   print('neutral')
elif Children_in_playground_s1 == Children_in_playground_s2:
   print('Entailment')
elif Children_in_playground_s1 != Children_in_playground_s2:
   print('contradiction')








"
there are 40.0 boys and 117 girls on the playground.,159.0 children are on the playground,contradiction,585,contradiction,"Boys_and_girls_in_playground=40+117
children_in_playground=159

if Boys_and_girls_in_playground is None or children_in_playground is None:
   print('neutral')

elif Boys_and_girls_in_playground == children_in_playground:
   print('Entailment')

elif Boys_and_girls_in_playground != children_in_playground:
  print('contradiction')
"
4.0 cds fit on a shelf,2.0 shelves are needed to hold 8.0 cds,entailment,586,Entailment,"fit_CD_s1 = 4
fit_CD_s2 = 8/2

if fit_CD_s1 is None or fit_CD_s2 is None:
   print('neutral')

elif fit_CD_s1 == fit_CD_s2:
   print('Entailment')

elif fit_CD_s1 != fit_CD_s2:
  print('contradiction')"
4.0 cds fit on a shelf,4.0 shelves are needed to hold 8.0 cds,contradiction,587,contradiction,"fit_CD_s1 = 4
fit_CD_s2 = 8/4

if fit_CD_s1 is None or fit_CD_s2 is None:
   print('neutral')

elif fit_CD_s1 == fit_CD_s2:
   print('Entailment')

elif fit_CD_s1 != fit_CD_s2:
  print('contradiction')"
connie had 73 marbles and she gave 70.0 to juan,connie has 4.0 marbles now,contradiction,589,contradiction,"connie_has_marbles_s1 = 73-70
connie_has_marbles_s2 = 74

if connie_has_marbles_s1 is None or connie_has_marbles_s2 is None:
   print('neutral')

elif connie_has_marbles_s1 == connie_has_marbles_s2:
   print('Entailment')

elif connie_has_marbles_s1 != connie_has_marbles_s2:
  print('contradiction')"
connie has 64.0 red and blue markers and 41.0 of the markers are red,23.0 markers are blue,entailment,590,Entailment,"Connie_marker_s1 = 64-41
Connie_marker_s2 = 23

if Connie_marker_s1 is None or Connie_marker_s2 is None:
   print('neutral')

elif Connie_marker_s1 == Connie_marker_s2:
   print('Entailment')

elif Connie_marker_s1 != Connie_marker_s2:
  print('contradiction')"
connie has 64.0 red and blue markers and 41.0 of the markers are red,27.0 markers are blue,contradiction,591,contradiction,"blue_marker_s1=64-41
blue_marker_s2=27

if blue_marker_s1 is None or blue_marker_s2 is None:
   print('neutral')
elif blue_marker_s1 == blue_marker_s2:
   print('Entailment')
elif blue_marker_s1 != blue_marker_s2:
   print('contradiction')"
"joe had 50.0 toy cars, and he gives away 12.0 cars",he will have 37.0 cars remaining,contradiction,593,contradiction,"remaining_car_in_s1 = 50-12
remaining_car_in_s2 = 37


if remaining_car_in_s1 is None or remaining_car_in_s2 is None:
    print(""neutral"")
elif remaining_car_in_s1 == remaining_car_in_s2:
    print(""Entailment"")
elif remaining_car_in_s1 != remaining_car_in_s2:
    print(""contradiction"")"
adolfo made a tower with 35.0 blocks and he added 65.0 more blocks to the tower,100.0 total blocks are in the tower now,entailment,596,Entailment,"adolfo_tower_s1 = 35+65
adolfo_tower_s2 = 100
    
if adolfo_tower_s1 is None or adolfo_tower_s2 is None:
   print('neutral')

elif adolfo_tower_s1 == adolfo_tower_s2:
   print('Entailment')

elif adolfo_tower_s1 != adolfo_tower_s2:
  print('contradiction')"
adolfo made a tower with 35.0 blocks and he added 65.0 more blocks to the tower,101.0 total blocks are in the tower now,contradiction,597,contradiction,"adolfo_tower_s1 = 35+65
adolfo_tower_s2 = 101

if adolfo_tower_s1 is None or adolfo_tower_s2 is None:
   print('neutral')

elif adolfo_tower_s1 == adolfo_tower_s2:
   print('Entailment')

elif adolfo_tower_s1 != adolfo_tower_s2:
  print('contradiction')
"
josh had 16.0 marbles in his collection and he found 7.0 more marbles,he has 23.0 marbles now,entailment,598,Entailment,"marbles_in_s1 = 16+7
marbles_in_s2 = 23

if marbles_in_s1 is None or marbles_in_s2 is None:
    print(""neutral"")
elif marbles_in_s1 == marbles_in_s2:
    print(""Entailment"")
elif marbles_in_s1 != marbles_in_s2:
    print(""contradiction"")"
josh had 16.0 marbles in his collection and he found 7.0 more marbles,he has 25.0 marbles now,contradiction,599,contradiction,"number_of_marbles_josh_has_s1 = 16+7
number_of_marbles_josh_has_s2 = 25

if number_of_marbles_josh_has_s1 is None or number_of_marbles_josh_has_s2 is None:
   print('neutral')

elif number_of_marbles_josh_has_s1 == number_of_marbles_josh_has_s2:
   print('Entailment')

elif number_of_marbles_josh_has_s1 != number_of_marbles_josh_has_s2:
  print('contradiction')"
there are 38.0 books on the shelf and marta takes 10.0 books off the shelf,28.0 books are on the shelf now,entailment,600,Entailment,"book_shelf_s1 = 38-10
book_shelf_s2 = 28
 
if book_shelf_s1 is None or book_shelf_s2 is None:
 print('neutral')

elif book_shelf_s1 == book_shelf_s2:
 print('Entailment')

elif book_shelf_s1 != book_shelf_s2:
 print('contradiction')"
there are 3.0 boats on the lake and there are 5.0 people total in the boats,1.66666666667 people are in each boat on average,entailment,602,Entailment,"people_in_boat_s1=1.66666666667
people_in_boat_s2=1.66666666667
if people_in_boat_s1 is None or people_in_boat_s2 is None:
   print('neutral')
elif people_in_boat_s1 == people_in_boat_s2:
   print('Entailment')
elif people_in_boat_s1 != people_in_boat_s2:
   print('contradiction')
"
there are 3.0 boats on the lake and there are 5.0 people total in the boats,5.5 people are in each boat on average,contradiction,603,contradiction,"boat_average_s1 = 5/3
boat_average_s2 = 5.5

if boat_average_s1 is None or boat_average_s2 is None:
   print('neutral')

elif boat_average_s1 == boat_average_s2:
   print('Entailment')

elif boat_average_s1 != boat_average_s2:
  print('contradiction')
"
randy has 78.0 blocks and anna gives him 19.0 blocks,randy has 97.0 blocks now,entailment,604,Entailment,"blocks_s1 = 78+19
blocks_s2 = 97

if blocks_s1 is None or blocks_s2 is None:
   print('neutral')

elif blocks_s1 == blocks_s2:
   print('Entailment')

elif blocks_s1 != blocks_s2:
  print('contradiction')"
randy has 78.0 blocks and anna gives him 19.0 blocks,randy has 102.0 blocks now,contradiction,605,contradiction,"blocks_in_s1 = 78+19
blocks_in_s2 = 102


if blocks_in_s1 is None or blocks_in_s2 is None:
    print(""neutral"")
elif blocks_in_s1 == blocks_in_s2:
    print(""Entailment"")
elif blocks_in_s1 != blocks_in_s2:
    print(""contradiction"")"
there were 27.0 boys and 35.0 girls on the playground at recess and each boy went back inside paired with a girl,8.0 children were left on the playground now,entailment,606,Entailment,"left_children_in_s1 = 35-27
left_children_in_s2 = 8



if left_children_in_s1 is None or left_children_in_s2 is None:
    print(""neutral"")
elif (left_children_in_s1 == left_children_in_s2):
    print(""Entailment"")
elif left_children_in_s1 != left_children_in_s2:
    print(""contradiction"")"
there were 27.0 boys and 35.0 girls on the playground at recess and each boy went back inside paired with a girl,7.0 children were left on the playground now,contradiction,607,contradiction,"boys_and_girls_in_playround_s1=27+35
children_left_in_playround_s2=7

if boys_and_girls_in_playround_s1 is None or children_left_in_playround_s2 is None:
   print('neutral')
elif boys_and_girls_in_playround_s1 == children_left_in_playround_s2:
   print('Entailment')
elif boys_and_girls_in_playround_s1 != children_left_in_playround_s2:
   print('contradiction')




"
there were 58.0 geese and 37.0 ducks in the marsh.,21.0 more geese were in the marsh,entailment,608,Entailment,"In_marsh_s1=58-37
geese_in_marsh_s1=21
if In_marsh_s1 is None or geese_in_marsh_s1 is None:
   print('neutral')
elif In_marsh_s1 == geese_in_marsh_s1:
   print('Entailment')
elif In_marsh_s1 != geese_in_marsh_s1:
   print('contradiction')
"
there were 58.0 geese and 37.0 ducks in the marsh.,16.0 more geese were in the marsh,contradiction,609,contradiction,"income_s1 = 55
income_s2 = 55-1 #Less than 55.

if income_s1 is None or income_s2 is None:
   print('neutral')

elif income_s1 == income_s2:
   print('Entailment')

elif income_s1 != income_s2:
  print('contradiction')"
gary had 73.0 dollars and he sold his pet snake for 55.0 dollars,gary has 128.0 dollars now,entailment,610,Entailment,"gary_dollars_s1 = 73 + 55
gary_dollars_s2 = 128

if gary_dollars_s1 is None or gary_dollars_s2 is None:
   print('neutral')

elif gary_dollars_s1 == gary_dollars_s2:
   print('Entailment')

elif gary_dollars_s1 != gary_dollars_s2:
  print('contradiction')
"
there are 261.0 fish and each fishbowl has 23.0 fish,11.347826087 fishbowls are there,entailment,612,Entailment,"total_fish_bowls_s1 =  round(261 / 23, 9)
total_fish_bowls_s2 = 11.347826087

if total_fish_bowls_s1 is None or total_fish_bowls_s2 is None:
   print(""Neutral"")
elif total_fish_bowls_s1 == total_fish_bowls_s2 :
  print(""Entailment"")
elif total_fish_bowls_s1 != total_fish_bowls_s2 :
  print(""Contradiction"")"
there are 84.0 leaves and there are 139.0 ladybugs on the leaves,the average number of ladybugs on each leaf is 1.65476190476,entailment,614,Entailment,"average_no_of_ladybugs_on_leaves_s1 = 84*139
average_no_of_ladybugs_on_leaves_s2 = 1.65476190476/2

if average_no_of_ladybugs_on_leaves_s1 is None or average_no_of_ladybugs_on_leaves_s2 is None:
    print(""Neutral"")
elif average_no_of_ladybugs_on_leaves_s1 > average_no_of_ladybugs_on_leaves_s2:
    print(""Entailment"")
elif average_no_of_ladybugs_on_leaves_s1 != average_no_of_ladybugs_on_leaves_s2:
    print(""Contradiction"")"
there are 84.0 leaves and there are 139.0 ladybugs on the leaves,the average number of ladybugs on each leaf is 1.9,contradiction,615,contradiction,"ladybug_average_s1 = 139/84
ladybug_average_s2 = 1.9

if ladybug_average_s1 is None or ladybug_average_s2 is None:
   print('neutral')

elif ladybug_average_s1 == ladybug_average_s2:
   print('Entailment')

elif ladybug_average_s1 != ladybug_average_s2:
  print('contradiction')"
there are 544.0 flowers and each pot has 32.0 in it,17.0 pots are there in all,entailment,616,Entailment,"number_of_pots_s1 = 544/32
number_of_pots_s2 = 17

if number_of_pots_s1 is None or number_of_pots_s2 is None:
   print('neutral')

elif number_of_pots_s1 == number_of_pots_s2:
   print('Entailment')

elif number_of_pots_s1 != number_of_pots_s2:
  print('contradiction')"
ted wants to put 5.0 candy bars in each of his 15.0 bags.,ted needs to get 75.0 candy bars,entailment,618,Entailment,"candy_bars_s1 = 15*5
candy_bars_s2 = 75

if candy_bars_s1 is None or candy_bars_s2 is None:
   print('neutral')

elif candy_bars_s1 == candy_bars_s2:
   print('Entailment')

elif candy_bars_s1 != candy_bars_s2:
  print('contradiction')
"
ted wants to put 5.0 candy bars in each of his 15.0 bags.,ted needs to get 71.0 candy bars,contradiction,619,contradiction,"candy_put_in_s1 = 15*5
candy_put_in_s2 = 71


if candy_put_in_s1 is None or candy_put_in_s2 is None:
    print(""neutral"")
elif candy_put_in_s1 == candy_put_in_s2:
    print(""Entailment"")
elif candy_put_in_s1 != candy_put_in_s2:
    print(""contradiction"")"
i want to put 20.0 gallons of gas into 5.0 gallon gas cans.,i need 3.0 gas cans,contradiction,621,contradiction,"gallons_of_gas_s1 = 5
gallons_of_gas_s2 = 3

if gallons_of_gas_s1 is None or gallons_of_gas_s2 is None:
    print(""Neutral"")
elif gallons_of_gas_s1 == gallons_of_gas_s2:
    print(""Entailment"")
elif gallons_of_gas_s1 != gallons_of_gas_s2:
    print(""Contradiction"")"
we have a pile with 100.0 seeds in it and those seeds came from 4.0 watermelons,25.0 seeds were there in each watermelon,entailment,622,Entailment,"pile_seeds_s1 = 100
pile_seeds_s2 = 25*4

if pile_seeds_s1 is None or pile_seeds_s2 is None:
   print('neutral')

elif pile_seeds_s1 == pile_seeds_s2:
   print('Entailment')

elif pile_seeds_s1 != pile_seeds_s2:
  print('contradiction')"
3.0 cars with 63.0 people each are going to the zoo.,189.0 people are going to the zoo,entailment,624,Entailment,"car_in_s1 = 3
people_in_each_car_s1 =63
people_in_s1 = 0 
car_in_s2 = 0
people_in_each_car_s2 =0
people_in_s2 = 189
total_people_in_s1 = car_in_s1*people_in_each_car_s1+people_in_s1
total_people_in_s2 = car_in_s2*people_in_each_car_s2+people_in_s2

if total_people_in_s1 is None or total_people_in_s2 is None:
    print(""neutral"")
elif total_people_in_s1 == total_people_in_s2:
    print(""Entailment"")
elif bob_frd_in_s1 != bob_frd_in_s2:
    print(""contradiction"")"
marlee has 3.0 tables for her halloween party and each table will hold 12.0 guests,she can invite 36.0 guests,entailment,626,Entailment,"invite_guests_s1 = 12*3
invite_guests_s2 = 36

if invite_guests_s1 is None or invite_guests_s2 is None:
   print('neutral')

elif invite_guests_s1 == invite_guests_s2:
   print('Entailment')

elif invite_guests_s1 != invite_guests_s2:
  print('contradiction')"
"i have 4.0 pencil boxes, and i fill each box with 648.0 pencils",i will have 2592.0 pencils,entailment,628,Entailment,"total_pencils_s1 = 648*4
total_pencils_s2 = 2592

if total_pencils_s1 is None or total_pencils_s2 is None:
   print('neutral')

elif total_pencils_s1 == total_pencils_s2:
   print('Entailment')

elif total_pencils_s1 != total_pencils_s2:
  print('contradiction')"
"i have 4.0 pencil boxes, and i fill each box with 648.0 pencils",i will have 2595.0 pencils,contradiction,629,contradiction,"pencils_in_s1 = 4*648
pencils_in_s2 = 2595


if pencils_in_s1 is None or pencils_in_s1 is None:
    print(""neutral"")
elif pencils_in_s1 == pencils_in_s2:
    print(""Entailment"")
elif pencils_in_s1 != pencils_in_s2:
    print(""contradiction"")
"
the town of milburg has 5256.0 grown-ups and children and 2987.0 are children,2269.0 adults live in milburg,entailment,630,Entailment,"town_adults_s1 = 5256-2987
town_adults_s2 = 2269

if town_adults_s1 is None or town_adults_s2 is None:
   print('neutral')

elif town_adults_s1 == town_adults_s2:
   print('Entailment')

elif town_adults_s1 != town_adults_s2:
  print('contradiction')"
third-grade students went to a concert in 8.0 buses and there were 45.0 students total,5.625 students went in each bus,entailment,634,Entailment,"avg_of_students_in_s1 = 45/8
avg_of_students_in_s2 = 5.625


if avg_of_students_in_s1 is None or avg_of_students_in_s2 is None:
    print(""neutral"")
elif (avg_of_students_in_s1 == avg_of_students_in_s2):
    print(""Entailment"")
elif avg_of_students_in_s1 != avg_of_students_in_s2 or avg_of_students_in_s1 != avg_of_students_in_s2:
    print(""contradiction"")"
third-grade students went to a concert in 8.0 buses and there were 45.0 students total,3.1 students went in each bus,contradiction,635,contradiction,"average_in_s1 = 45/8
average_in_s2 = 3.1

if average_in_s1 is None or average_in_s2 is None:
    print(""neutral"")
elif average_in_s1 == average_in_s2:
    print(""Entailment"")
elif average_in_s1 != average_in_s2:
    print(""contradiction"")"
