premise,hypothesis,label,sample_index
"While driving from City A to City B , Cara drives at a constant speed of less than 50 miles per hour","While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour",neutral,7057
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of 60 miles per hour",contradiction,7058
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of less than 65 % of the cost of the orders she serves,entailment,7065
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of less than 65 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,neutral,7066
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 65 % of the cost of the orders she serves,contradiction,7067
James took a 3 - hour bike ride,James took a more than 1 - hour bike ride,entailment,7071
James took a more than 1 - hour bike ride,James took a 3 - hour bike ride,neutral,7072
James took a 3 - hour bike ride,James took a 8 - hour bike ride,contradiction,7073
Dan can do a job alone in 15 hours,Dan can do a job alone in less than 85 hours,entailment,7080
Dan can do a job alone in less than 85 hours,Dan can do a job alone in 15 hours,neutral,7081
"Each week , Harry is paid x dollars per hour for the first 30 hours and 2 x dollars for each additional hour worked that week","Each week , Harry is paid x dollars per hour for the first less than 80 hours and 2 x dollars for each additional hour worked that week",entailment,7104
"Each week , Harry is paid x dollars per hour for the first less than 80 hours and 2 x dollars for each additional hour worked that week","Each week , Harry is paid x dollars per hour for the first 30 hours and 2 x dollars for each additional hour worked that week",neutral,7105
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first less than 70 hours and 2 x dollars for each additional hour worked that week",entailment,7107
"Each week , James is paid x dollars per per hour for the first less than 70 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week",neutral,7108
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first more than 40 hours and 2 x dollars for each additional hour worked that week",contradiction,7109
"Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of less than 51 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",entailment,7110
"Last week James worked a total of less than 51 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",neutral,7111
"Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of 31 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",contradiction,7112
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,entailment,7113
How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,7114
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 8 years at 4 % per annum simple interest ?,contradiction,7115
How many miles from home can Aaron jog so that he spends a total of 3 hours jogging and walking ?,How many miles from home can Aaron jog so that he spends a total of 4 hours jogging and walking ?,contradiction,7127
"At Veridux Corporation , there are 250 employees","At Veridux Corporation , there are less than 450 employees",entailment,7209
"At Veridux Corporation , there are less than 450 employees","At Veridux Corporation , there are 250 employees",neutral,7210
Arun purchased 30 kg of wheat at the rate of Rs,Arun purchased more than 30 kg of wheat at the rate of Rs,contradiction,7232
Murali travelled from city A to city B at a speed of 40 kmph and from city B to city C at 60 kmph,Murali travelled from city A to city B at a speed of more than 30 kmph and from city B to city C at 60 kmph,entailment,7254
Murali travelled from city A to city B at a speed of more than 30 kmph and from city B to city C at 60 kmph,Murali travelled from city A to city B at a speed of 40 kmph and from city B to city C at 60 kmph,neutral,7255
Murali travelled from city A to city B at a speed of 40 kmph and from city B to city C at 60 kmph,Murali travelled from city A to city B at a speed of less than 40 kmph and from city B to city C at 60 kmph,contradiction,7256
What is the average speed of Murali from A to C given that the ratio of distances between A to B and B to C is 2 : 3 ?,What is the average speed of Murali from A to C given that the ratio of distances between A to B and B to C is less than 4 : 3 ?,entailment,7257
What is the average speed of Murali from A to C given that the ratio of distances between A to B and B to C is less than 4 : 3 ?,What is the average speed of Murali from A to C given that the ratio of distances between A to B and B to C is 2 : 3 ?,neutral,7258
What is the average speed of Murali from A to C given that the ratio of distances between A to B and B to C is 2 : 3 ?,What is the average speed of Murali from A to C given that the ratio of distances between A to B and B to C is 8 : 3 ?,contradiction,7259
There are 4 more women than men on Centerville ' s board of education,There are 7 more women than men on Centerville ' s board of education,contradiction,7265
Speed of Bruce is 30 m / s and that of Bhishma is 20 m / s,Speed of Bruce is less than 60 m / s and that of Bhishma is 20 m / s,entailment,7269
Speed of Bruce is less than 60 m / s and that of Bhishma is 20 m / s,Speed of Bruce is 30 m / s and that of Bhishma is 20 m / s,neutral,7270
Speed of Bruce is 30 m / s and that of Bhishma is 20 m / s,Speed of Bruce is 60 m / s and that of Bhishma is 20 m / s,contradiction,7271
"When the river is running at 2 km / h , it takes the rower 1 hour to row to Big Rock and back","When the river is running at more than 2 km / h , it takes the rower 1 hour to row to Big Rock and back",contradiction,7298
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of less than 7 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",entailment,7326
"If an outfit consists of less than 7 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",neutral,7327
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of less than 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",contradiction,7328
Sanoop bought 8 t - shirts at an average price ( arithmetic mean ) of Rs,Sanoop bought more than 3 t - shirts at an average price ( arithmetic mean ) of Rs,entailment,7335
Sanoop bought more than 3 t - shirts at an average price ( arithmetic mean ) of Rs,Sanoop bought 8 t - shirts at an average price ( arithmetic mean ) of Rs,neutral,7336
Sanoop bought 8 t - shirts at an average price ( arithmetic mean ) of Rs,Sanoop bought less than 8 t - shirts at an average price ( arithmetic mean ) of Rs,contradiction,7337
"Jose joined him 2 months later , investing Rs","Jose joined him less than 8 months later , investing Rs",entailment,7347
"Jose joined him less than 8 months later , investing Rs","Jose joined him 2 months later , investing Rs",neutral,7348
"Jose joined him 2 months later , investing Rs","Jose joined him 1 months later , investing Rs",contradiction,7349
"Sheila works 8 hours per day on Monday , Wednesday and Friday , and 6 hours per day on Tuesday and Thursday","Sheila works more than 5 hours per day on Monday , Wednesday and Friday , and 6 hours per day on Tuesday and Thursday",entailment,7350
"Sheila works more than 5 hours per day on Monday , Wednesday and Friday , and 6 hours per day on Tuesday and Thursday","Sheila works 8 hours per day on Monday , Wednesday and Friday , and 6 hours per day on Tuesday and Thursday",neutral,7351
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 3 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,7353
"In a friendship gang Andrew has more than 3 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,7354
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 1 gang , in how many ways can he invite one or more of the gang to his house ?",contradiction,7355
Mr Yadav spends 60 % of his monthly salary on consumable items and 50 % of the remaining on clothes and transport,Mr Yadav spends less than 60 % of his monthly salary on consumable items and 50 % of the remaining on clothes and transport,contradiction,7379
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 6 years at 4 % per annum simple interest ?,entailment,7392
How much loss would Indu has suffered had she given it to Bindu for less than 6 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,7393
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 2 years at 4 % per annum simple interest ?,contradiction,7394
"If the average speed of the whole journey was 36 mph , then what is Tom ' s speed driving from B to C in miles per hour ?","If the average speed of the whole journey was less than 76 mph , then what is Tom ' s speed driving from B to C in miles per hour ?",entailment,7398
"If the average speed of the whole journey was less than 76 mph , then what is Tom ' s speed driving from B to C in miles per hour ?","If the average speed of the whole journey was 36 mph , then what is Tom ' s speed driving from B to C in miles per hour ?",neutral,7399
"If the average speed of the whole journey was 36 mph , then what is Tom ' s speed driving from B to C in miles per hour ?","If the average speed of the whole journey was less than 36 mph , then what is Tom ' s speed driving from B to C in miles per hour ?",contradiction,7400
Amanda goes to the toy store to buy 1 ball and 3 different board games,Amanda goes to the toy store to buy less than 4 ball and 3 different board games,entailment,7428
Amanda goes to the toy store to buy less than 4 ball and 3 different board games,Amanda goes to the toy store to buy 1 ball and 3 different board games,neutral,7429
It takes John exactly 30 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,It takes John exactly less than 60 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,entailment,7440
It takes John exactly less than 60 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,It takes John exactly 30 minutes to rake a lawn and it takes his son Todd exactly 60 minutes to rake the same lawn,neutral,7441
Amanda goes to the toy store to buy 1 ball and 3 different board games,Amanda goes to the toy store to buy less than 2 ball and 3 different board games,entailment,7461
Amanda goes to the toy store to buy less than 2 ball and 3 different board games,Amanda goes to the toy store to buy 1 ball and 3 different board games,neutral,7462
Amanda goes to the toy store to buy 1 ball and 3 different board games,Amanda goes to the toy store to buy 7 ball and 3 different board games,contradiction,7463
Level - 1 college graduates account for 10 % of Listco ' s sales staff,Level - less than 1 college graduates account for 10 % of Listco ' s sales staff,contradiction,7469
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first less than 60 hours and 2 x dollars for each additional hour worked that week",entailment,7482
"Each week , James is paid x dollars per per hour for the first less than 60 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week",neutral,7483
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first more than 40 hours and 2 x dollars for each additional hour worked that week",contradiction,7484
"Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of more than 11 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",entailment,7485
"Last week James worked a total of more than 11 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",neutral,7486
"Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of less than 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",contradiction,7487
"City A to city B , Andrew drove for 1 hour at 50 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for less than 8 hour at 50 mph and for 3 hours at 60 mph",entailment,7509
"City A to city B , Andrew drove for less than 8 hour at 50 mph and for 3 hours at 60 mph","City A to city B , Andrew drove for 1 hour at 50 mph and for 3 hours at 60 mph",neutral,7510
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of less than 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",contradiction,7514
90 students represent x percent of the boys at Jones Elementary School,more than 50 students represent x percent of the boys at Jones Elementary School,entailment,7515
more than 50 students represent x percent of the boys at Jones Elementary School,90 students represent x percent of the boys at Jones Elementary School,neutral,7516
In a group of 6 boys & 4 girls a Committee of 4 persons is to be formed,In a group of less than 8 boys & 4 girls a Committee of 4 persons is to be formed,entailment,7527
In a group of less than 8 boys & 4 girls a Committee of 4 persons is to be formed,In a group of 6 boys & 4 girls a Committee of 4 persons is to be formed,neutral,7528
Amanda goes to the toy store to buy 1 ball and 3 different board games,Amanda goes to the toy store to buy more than 1 ball and 3 different board games,contradiction,7541
"John paid a 15 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon","John paid a less than 75 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon",entailment,7545
"John paid a less than 75 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon","John paid a 15 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon",neutral,7546
"John paid a 15 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon","John paid a 85 % tip over the original price of the dish , while Jane paid the tip over the discounted price for the coupon",contradiction,7547
In a group of 6 boys & 4 girls a Committee of 4 persons is to be formed,In a group of less than 6 boys & 4 girls a Committee of 4 persons is to be formed,contradiction,7553
"What is the share of Sravan , if Sreedhar alone can do the work in 75 days ?","What is the share of Sravan , if Sreedhar alone can do the work in more than 25 days ?",entailment,7581
"What is the share of Sravan , if Sreedhar alone can do the work in more than 25 days ?","What is the share of Sravan , if Sreedhar alone can do the work in 75 days ?",neutral,7582
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of less than 50 miles per hour",entailment,7590
"While driving from City A to City B , Cara drives at a constant speed of less than 50 miles per hour","While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour",neutral,7591
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of less than 30 miles per hour",contradiction,7592
Dan leaves City A 60 minutes after Cara,Dan leaves City A more than 30 minutes after Cara,entailment,7593
Dan leaves City A more than 30 minutes after Cara,Dan leaves City A 60 minutes after Cara,neutral,7594
