sample_index,premise,hypothesis,golden_label,reference_label,completion
4970,Raman mixed 34 kg of butter at Rs.,Raman mixed 84 kg of butter at Rs.,contradiction,contradiction,"butter_kg_premise = 34
butter_kg_hypothesis = 84

# the hypothesis refers to the amount of butter mixed by Raman mentioned in the premise
if butter_kg_hypothesis != butter_kg_premise:
    # check if the amount of butter in the hypothesis contradicts the amount of butter reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
2170,Henry has to secure more than 30% marks to clear his exam of class 6 th. He got 110 marks and failed by 100 marks. What is the maximum marks?,Henry has to secure 70% marks to clear his exam of class 6 th. He got 110 marks and failed by 100 marks. What is the maximum marks?,neutral,neutral,"percentage_to_clear_premise = 30
percentage_to_clear_hypothesis = 70
marks_got = 110
marks_failed_by = 100

# the hypothesis refers to the percentage of marks needed to clear the exam and the marks got by Henry, which are both mentioned in the premise
if percentage_to_clear_hypothesis <= percentage_to_clear_premise:
    # check if the 'percentage_to_clear_hypothesis' contradicts the 'percentage_to_clear_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the percentage of marks needed to clear the exam
    # any percentage of marks greater than 'percentage_to_clear_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
1301,4050 from Anwar at 6% p.,6050 from Anwar at 6% p.,contradiction,contradiction,"amount_premise = 4050
amount_hypothesis = 6050
interest_rate = 6

# the hypothesis refers to the amount from Anwar mentioned in the premise
if amount_hypothesis != amount_premise:
    # check if the amount in the hypothesis contradicts the amount mentioned in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
473,Andy solves problems 80 to 125 inclusive in a Math exercise.,Andy solves problems 70 to 125 inclusive in a Math exercise.,contradiction,contradiction,"problems_solved_start_premise = 80
problems_solved_end_premise = 125
problems_solved_start_hypothesis = 70
problems_solved_end_hypothesis = 125

# the hypothesis talks about the range of problems solved by Andy, which is also mentioned in the premise

if problems_solved_start_hypothesis < problems_solved_start_premise:
    # check if the starting problem number in the hypothesis contradicts the starting problem number in the premise
    label = ""contradiction""
elif problems_solved_end_hypothesis != problems_solved_end_premise:
    # check if the ending problem number in the hypothesis contradicts the ending problem number in the premise
    label = ""contradiction""
else:
    # if the hypothesized range doesn't contradict the premise range, we can infer entailment
    label = ""entailment""

print(label)
"
4245,"Exactly 3/10 of the ponies have horseshoes, and exactly 5/8 of the ponies with horseshoes are from Iceland.","Exactly more than 1/10 of the ponies have horseshoes, and exactly 5/8 of the ponies with horseshoes are from Iceland.",entailment,entailment,"ponies_horseshoes_premise = 3/10
ponies_horseshoes_hypothesis = 1/10
ponies_iceland_premise = 5/8
ponies_iceland_hypothesis = 5/8

# the hypothesis refers to the proportion of ponies with horseshoes and the proportion of Icelandic ponies among those,
# both mentioned in the premise
if ponies_horseshoes_premise <= ponies_horseshoes_hypothesis:
    # check if the proportion in 'ponies_horseshoes_hypothesis' contradicts the proportion in the premise
    label = ""contradiction""
elif ponies_iceland_hypothesis != ponies_iceland_premise:
    # check if the proportion of Icelandic ponies in the hypothesis contradicts the proportion reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
5389,"If Albert’s monthly earnings rise by less than 74 %, he would earn $678.","If Albert’s monthly earnings rise by 14 %, he would earn $678.",neutral,neutral,"earnings_increase_premise = 74
earnings_increase_hypothesis = 14
earnings_premise = 678
earnings_hypothesis = 678

# the hypothesis refers to Albert's monthly earnings and the percentage increase in his earnings
if earnings_increase_hypothesis >= earnings_increase_premise:
    # check if the percentage increase in earnings specified in the hypothesis contradicts the premise
    label = ""contradiction""
elif earnings_hypothesis != earnings_premise:
    # check if the earnings value in the hypothesis contradicts the earnings value in the premise
    label = ""contradiction""
else:
    # the percentage increase in the hypothesis is less than the premise and the earnings value is the same
    # this means the hypothesis does not contradict the premise, but it cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
950,Billy has 12 apples.,Billy has 62 apples.,contradiction,contradiction,"apples_premise = 12
apples_hypothesis = 62

# the hypothesis refers to the number of apples Billy has
if apples_premise != apples_hypothesis:
    # check if the number of apples in the hypothesis contradicts the number of apples in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
352,The ratio of men to women in the Snyder community choir is more than 2 to 7.,The ratio of men to women in the Snyder community choir is 4 to 7.,neutral,neutral,"men_women_ratio_premise = 2/7
men_women_ratio_hypothesis = 4/7

# the hypothesis refers to the ratio of men to women in the Snyder community choir mentioned in the premise
if men_women_ratio_hypothesis <= men_women_ratio_premise:
    # check if the hypothesis value contradicts the estimate of more than 'men_women_ratio_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the ratio of men to women
    # any ratio greater than 'men_women_ratio_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
5400,"In a group of 80 people, 45 have visited Iceland and 33 have visited Norway.","In a group of more than 30 people, 45 have visited Iceland and 33 have visited Norway.",entailment,entailment,"total_people_premise = 80
total_people_hypothesis = 30
iceland_visitors_premise = 45
iceland_visitors_hypothesis = 45
norway_visitors_premise = 33
norway_visitors_hypothesis = 33

# the hypothesis refers to the number of people who have visited Iceland and Norway in a certain group, as mentioned in the premise
if total_people_premise <= total_people_hypothesis:
    # check if the 'total_people_hypothesis' contradicts the number of people in the premise
    label = ""contradiction""
elif iceland_visitors_premise != iceland_visitors_hypothesis or norway_visitors_premise != norway_visitors_hypothesis:
    # check if the number of visitors in the hypothesis contradicts the number of visitors reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
4507,"Each week, James is paid x dollars per per hour for the first more than 20 hours and 2 x dollars for each additional hour worked that week.","Each week, James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week.",neutral,neutral,"hours_week_premise = 20
hours_week_hypothesis = 40

# the hypothesis refers to the number of hours James works per week mentioned in the premise
if hours_week_hypothesis <= hours_week_premise:
    # check if the number of hours in the hypothesis contradicts the estimate of more than 'hours_week_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the number of hours James works
    # any number of hours greater than 'hours_week_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
3168,Arjun and Bhishma are running on a circular track of length 600 m.,Arjun and Bhishma are running on a circular track of length less than 800 m.,entailment,entailment,"track_length_premise = 600
track_length_hypothesis = 800

# the hypothesis refers to the length of the track on which Arjun and Bhishma are running, same as the premise
if track_length_premise > track_length_hypothesis:
    # check if the track length in the premise contradicts the estimate of less than 'track_length_hypothesis' in the hypothesis
    label = ""contradiction""
elif track_length_premise == track_length_hypothesis:
    # the premise mentions the exact length of the track
    # if the length of the track in the hypothesis is equal to 'track_length_premise', it contradicts the estimate of less than 'track_length_hypothesis'
    label = ""contradiction""
else:
    # if the track length in the premise does not contradict the estimate in the hypothesis, we can infer entailment
    label = ""entailment""

print(label)
"
933,"If the distance between their homes is 60 kilometers, Maxwell's walking speed is 4 km/h, and Brad's running speed is 6 km/h, what is the distance traveled by Brad?","If the distance between their homes is less than 70 kilometers, Maxwell's walking speed is 4 km/h, and Brad's running speed is 6 km/h, what is the distance traveled by Brad?",entailment,entailment,"distance_homes_premise = 60
distance_homes_hypothesis = 70
maxwell_speed_premise = 4
maxwell_speed_hypothesis = 4
brad_speed_premise = 6
brad_speed_hypothesis = 6

# the hypothesis refers to the same situation as the premise
# first, it talks about the distance between their homes
if distance_homes_hypothesis <= distance_homes_premise:
    # check if the estimate of 'distance_homes_hypothesis' contradicts the known distance in the premise
    label = ""contradiction""
# next, it talks about Maxwell's walking speed
elif maxwell_speed_hypothesis != maxwell_speed_premise:
    # check if the hypothesis value contradicts the known speed of Maxwell in the premise
    label = ""contradiction""
# finally, it talks about Brad's running speed
elif brad_speed_hypothesis != brad_speed_premise:
    # check if the hypothesis value contradicts the known speed of Brad in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
435,"1380, Deepak's share is :","less than 2380, Deepak's share is :",entailment,entailment,"deepak_share_premise = 1380
deepak_share_hypothesis = 2380

# the hypothesis refers to the value of Deepak's share mentioned in the premise
if deepak_share_premise >= deepak_share_hypothesis:
    # check if the estimate of 'deepak_share_hypothesis' contradicts the value of Deepak's share in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise one, we can infer entailment
    label = ""entailment""

print(label)
"
3143,"If in 12 years, John will be one year younger than twice the age of Mark on that day, how old is Mark today?","If in 32 years, John will be one year younger than twice the age of Mark on that day, how old is Mark today?",contradiction,contradiction,"years_future_premise = 12
years_future_hypothesis = 32

# The hypothesis and premise both talk about the future age relations between John and Mark
# However, the time in the future when these relations are evaluated differs
if years_future_hypothesis != years_future_premise:
    # the premise and hypothesis evaluate the age relations at different future times
    label = ""contradiction""
else:
    # this condition would normally check for entailment, but it's unnecessary in this case
    # as we've already established that the time frames are different
    pass

print(label)
"
4462,"If Dan works alone for less than 7 hours and then stops, how many hours will it take Annie, working alone, to complete the job?","If Dan works alone for 4 hours and then stops, how many hours will it take Annie, working alone, to complete the job?",neutral,neutral,"dan_work_hours_premise = 7
dan_work_hours_hypothesis = 4

# the hypothesis refers to the number of hours Dan works alone, which is also mentioned in the premise
if dan_work_hours_hypothesis >= dan_work_hours_premise:
    # check if the number of hours Dan works alone in the hypothesis contradicts the premise
    label = ""contradiction""
elif dan_work_hours_hypothesis < dan_work_hours_premise:
    # any number of hours less than 'dan_work_hours_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
5394,"If Alice is 100 km away from Bob at 7 am, and also 100 km away from Bob at 11 am, then how fast is Bob driving (in kilometers per hour)?","If Alice is less than 300 km away from Bob at 7 am, and also 100 km away from Bob at 11 am, then how fast is Bob driving (in kilometers per hour)?",entailment,entailment,"distance_alice_bob_premise_7am = 100
distance_alice_bob_premise_11am = 100

distance_alice_bob_hypothesis_7am = 300
distance_alice_bob_hypothesis_11am = 100

# The hypothesis refers to the distance between Alice and Bob mentioned in the premise
if distance_alice_bob_premise_7am > distance_alice_bob_hypothesis_7am:
    # Check if the distance at 7am in the hypothesis contradicts the distance at 7am in the premise
    label = ""contradiction""
elif distance_alice_bob_premise_11am != distance_alice_bob_hypothesis_11am:
    # Check if the distance at 11am in the hypothesis contradicts the distance at 11am in the premise
    label = ""contradiction""
else:
    # If the hypothesis values do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
4901,Sony and Johnny caught 40 fishes.,Sony and Johnny caught 50 fishes.,contradiction,contradiction,"fishes_caught_premise = 40
fishes_caught_hypothesis = 50

# the hypothesis refers to the same event of catching fishes as in the premise
if fishes_caught_hypothesis != fishes_caught_premise:
    # check if the number of fishes caught in the hypothesis contradicts the number reported in the premise
    label = ""contradiction""
else:
    # if the number of fishes caught in the hypothesis is the same as in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
1526,"In a recent election, Geoff received 1 percent of the 6,000 votes cast.","In a recent election, Geoff received less than 1 percent of the 6,000 votes cast.",contradiction,contradiction,"votes_total_premise = 6000
votes_percent_premise = 1
votes_percent_hypothesis = 1

# the hypothesis refers to the percentage of votes Geoff received in the election mentioned in the premise
if votes_percent_hypothesis >= votes_percent_premise:
    # check if the percentage of votes for Geoff in the hypothesis contradicts the percentage of votes in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
3774,"However, 55 percent of the sales representatives prefer to stay at Hotel XYZ and 45 percent prefer to stay at Hotel ABC.","However, less than 65 percent of the sales representatives prefer to stay at Hotel XYZ and 45 percent prefer to stay at Hotel ABC.",entailment,entailment,"hotel_xyz_preference_premise = 55
hotel_xyz_preference_hypothesis = 65
hotel_abc_preference_premise = 45
hotel_abc_preference_hypothesis = 45

# the hypothesis refers to the percentage of sales representatives that prefer to stay at Hotel XYZ and Hotel ABC, mentioned also in the premise
if hotel_xyz_preference_hypothesis <= hotel_xyz_preference_premise:
    # check if the estimate of 'hotel_xyz_preference_hypothesis' contradicts the percentage of sales representatives that prefer to stay at Hotel XYZ in the premise
    label = ""contradiction""
elif hotel_abc_preference_hypothesis != hotel_abc_preference_premise:
    # check if the percentage of sales representatives that prefer to stay at Hotel ABC in the hypothesis contradicts the percentage reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
10,John takes a trip and drives more than 4 hours from Town X to Town Z at a rate of 60 miles per hour.,John takes a trip and drives 9 hours from Town X to Town Z at a rate of 60 miles per hour.,neutral,neutral,"driving_hours_premise = 4
driving_hours_hypothesis = 9
driving_rate_premise = 60
driving_rate_hypothesis = 60

# the hypothesis talks about the driving hours and rate from Town X to Town Z, referenced also in the premise
if driving_hours_hypothesis <= driving_hours_premise:
    # check if the hypothesis value contradicts the estimate of more than 'driving_hours_premise'
    label = ""contradiction""
elif driving_rate_hypothesis != driving_rate_premise:
    # check if the driving rate in the hypothesis contradicts the driving rate reported in the premise
    label = ""contradiction""
else:
    # the premise gives only an estimate for the driving hours
    # any number of driving hours greater than 'driving_hours_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
4963,Suresh works for more than 1 hours and then the remaining job is completed by Ashutosh.,Suresh works for 9 hours and then the remaining job is completed by Ashutosh.,neutral,neutral,"work_hours_suresh_premise = 1
work_hours_suresh_hypothesis = 9

# the hypothesis talks about the number of hours Suresh works, referenced also in the premise
if work_hours_suresh_hypothesis <= work_hours_suresh_premise:
    # check if the hypothesis value contradicts the estimate of more than 'work_hours_suresh_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the number of hours Suresh works
    # any number of hours greater than 'work_hours_suresh_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
7575,Sreedhar and Sravan together can do a work in 25 days.,Sreedhar and Sravan together can do a work in less than 35 days.,entailment,entailment,"work_days_premise = 25
work_days_hypothesis = 35

# the hypothesis refers to the number of days that Sreedhar and Sravan work together, as mentioned in the premise
if work_days_hypothesis < work_days_premise:
    # check if the estimate of 'work_days_hypothesis' contradicts the number of work days in the premise
    label = ""contradiction""
elif work_days_premise > work_days_hypothesis:
    # check if the number of work days in the premise contradicts the number of work days in the hypothesis
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
4211,He will be 5/3 times as old as Tom 6 years hence.,He will be less than 5/3 times as old as Tom 6 years hence.,contradiction,contradiction,"ratio_premise = 5 / 3
ratio_hypothesis = 5 / 3

# the hypothesis refers to the same age ratio as in the premise but gives a different estimation
if ratio_hypothesis >= ratio_premise:
    # check if the hypothesis value contradicts the 'ratio_premise'
    label = ""contradiction""
else:
    # the premise gives a specific ratio for their ages
    # any ratio less than 'ratio_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
1426,"If Yolanda's walking rate was more than 1 miles per hour and Bob т's was 4 miles per hour, how many miles had Bob walked when they met?","If Yolanda's walking rate was 3 miles per hour and Bob т's was 4 miles per hour, how many miles had Bob walked when they met?",neutral,neutral,"yolanda_rate_premise = 1
yolanda_rate_hypothesis = 3
bob_rate_premise = 4
bob_rate_hypothesis = 4

# the hypothesis refers to the walking rates of Yolanda and Bob mentioned in the premise
if yolanda_rate_hypothesis <= yolanda_rate_premise:
    # check if the hypothesis value contradicts the estimate of more than 'yolanda_rate_premise'
    label = ""contradiction""
elif bob_rate_hypothesis != bob_rate_premise:
    # check if Bob's walking rate in the hypothesis contradicts the walking rate reported in the premise
    label = ""contradiction""
else:
    # any walking rate of Yolanda greater than 'yolanda_rate_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
1991,"Four different children have jelly beans:Aaron has 3, Bianca has 7, Callie has 8, and Dante has 11.","Four different children have jelly beans:Aaron has 5, Bianca has 7, Callie has 8, and Dante has 11.",contradiction,contradiction,"aaron_jellybeans_premise = 3
bianca_jellybeans_premise = 7
callie_jellybeans_premise = 8
dante_jellybeans_premise = 11

aaron_jellybeans_hypothesis = 5
bianca_jellybeans_hypothesis = 7
callie_jellybeans_hypothesis = 8
dante_jellybeans_hypothesis = 11

# the hypothesis talks about the quantity of jelly beans each child has, which is also referenced in the premise
if (aaron_jellybeans_hypothesis != aaron_jellybeans_premise or
    bianca_jellybeans_hypothesis != bianca_jellybeans_premise or
    callie_jellybeans_hypothesis != callie_jellybeans_premise or
    dante_jellybeans_hypothesis != dante_jellybeans_premise):
    # check if the number of jelly beans each child has in the hypothesis contradicts the number of jelly beans mentioned in the premise
    label = ""contradiction""
else:
    # if the number of jelly beans each child has in the hypothesis does not contradict the number of jelly beans mentioned in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
986,Angela has 12 pairs of matched socks.,Angela has 42 pairs of matched socks.,contradiction,contradiction,"socks_pairs_premise = 12
socks_pairs_hypothesis = 42

# the hypothesis talks about the number of Angela's matched sock pairs, referenced also in the premise
if socks_pairs_hypothesis != socks_pairs_premise:
    # check if the hypothesis value contradicts the number of sock pairs in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the number of sock pairs in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
539,Shridhar is 3:2.,Shridhar is 7:2.,contradiction,contradiction,"shridhar_premise = 3/2
shridhar_hypothesis = 7/2

# The hypothesis refers to the ratio of Shridhar mentioned in the premise
if shridhar_hypothesis != shridhar_premise:
    # check if the ratio of Shridhar in the hypothesis contradicts the ratio mentioned in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
3109,John traveled more than 50% of the way from Yellow-town to Green-fields by train at an average speed of 80 miles per hour.,John traveled 80% of the way from Yellow-town to Green-fields by train at an average speed of 80 miles per hour.,neutral,neutral,"percentage_travel_premise = 50
percentage_travel_hypothesis = 80
average_speed_premise = 80
average_speed_hypothesis = 80

# the hypothesis refers to the percentage of the travel and the average speed of John's travel mentioned in the premise
if average_speed_premise != average_speed_hypothesis:
    # check if the speed in the hypothesis contradicts the speed reported in the premise
    label = ""contradiction""
elif percentage_travel_hypothesis <= percentage_travel_premise:
    # check if the 'percentage_travel_hypothesis' contradicts the estimate of more than 'percentage_travel_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the percentage of the trip
    # any percentage of the trip greater than 'percentage_travel_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
1763,The ratio of men to women in the Snyder community choir is 4 to 3.,The ratio of men to women in the Snyder community choir is less than 4 to 3.,contradiction,contradiction,"men_to_women_ratio_premise = 4/3
men_to_women_ratio_hypothesis = 4/3

# the hypothesis refers to the ratio of men to women in the choir, which is also mentioned in the premise
if men_to_women_ratio_hypothesis >= men_to_women_ratio_premise:
    # check if the ratio in the hypothesis contradicts the ratio given in the premise
    label = ""contradiction""
else:
    # if the ratio in the hypothesis is less than the ratio in the premise, it doesn't contradict the premise, but it can't be explicitly entailed from it
    label = ""neutral""

print(label)
"
4436,How many liters of blue paint must be added to 32 liters of Fuchsia to change it to Mauve paint?,How many liters of blue paint must be added to 42 liters of Fuchsia to change it to Mauve paint?,contradiction,contradiction,"fuchsia_paint_premise = 32
fuchsia_paint_hypothesis = 42

# the hypothesis refers to the quantity of Fuchsia paint mentioned in the premise
if fuchsia_paint_hypothesis != fuchsia_paint_premise:
    # check if the quantity of Fuchsia paint in the hypothesis contradicts the quantity reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis value does not contradict the premise one, we can infer entailment
    label = ""entailment""

print(label)
"
4744,Glen drives at a constant speed of less than 67 km per hour.,Glen drives at a constant speed of 37 km per hour.,neutral,neutral,"speed_premise = 67
speed_hypothesis = 37

# the hypothesis provides a specific speed at which Glen drives, while the premise gives an upper limit
if speed_hypothesis >= speed_premise:
    # check if the speed in the hypothesis contradicts the premise's upper limit
    label = ""contradiction""
elif speed_hypothesis < speed_premise:
    # the premise gives only an upper limit for the speed
    # any speed less than 'speed_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
148,"The next day, Bob took the test, and with this grade included, the new average was more than 48.","The next day, Bob took the test, and with this grade included, the new average was 78.",neutral,neutral,"average_grade_premise = 48
average_grade_hypothesis = 78

# the hypothesis refers to the average grade mentioned in the premise
if average_grade_hypothesis <= average_grade_premise:
    # check if the hypothesis value contradicts the estimate of more than 'average_grade_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the average grade
    # any average grade greater than 'average_grade_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
4470,Billy has 6 apples.,Billy has less than 8 apples.,entailment,entailment,"apples_billy_premise = 6
apples_billy_hypothesis = 8

# the hypothesis refers to the number of apples Billy has, which is also mentioned in the premise
if apples_billy_premise >= apples_billy_hypothesis:
    # check if the number of apples in the premise contradicts the hypothesis of 'less than apples_billy_hypothesis'
    label = ""contradiction""
else:
    # if the number of apples does not contradict the hypothesis, we can infer entailment
    label = ""entailment""

print(label)
"
5830,Arun purchased less than 80 kg of wheat at the rate of Rs.,Arun purchased 30 kg of wheat at the rate of Rs.,neutral,neutral,"wheat_purchased_premise = 80
wheat_purchased_hypothesis = 30

# the hypothesis talks about the quantity of wheat purchased by Arun, which is also mentioned in the premise
if wheat_purchased_hypothesis >= wheat_purchased_premise:
    # check if the hypothesis value contradicts the estimate of less than 'wheat_purchased_premise'
    label = ""contradiction""
elif wheat_purchased_hypothesis < wheat_purchased_premise:
    # the premise gives only an estimate for the quantity of wheat
    # any quantity less than 'wheat_purchased_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
6745,Flora leaves City A more than 1 hours after Ed.,Flora leaves City A 2 hours after Ed.,neutral,neutral,"flora_departure_premise = 1
flora_departure_hypothesis = 2

# the hypothesis refers to the time Flora leaves City A, mentioned also in the premise
if flora_departure_hypothesis <= flora_departure_premise:
    # check if the time in the hypothesis contradicts the estimate of more than 'flora_departure_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the time
    # any time greater than 'flora_departure_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
2210,Lilly has 10 fish and Rosy has 12 fish.,Lilly has more than 10 fish and Rosy has 12 fish.,contradiction,contradiction,"fish_lilly_premise = 10
fish_rosy_premise = 12
fish_lilly_hypothesis = 10
fish_rosy_hypothesis = 12

# the hypothesis specifies the number of fish both Lilly and Rosy have, referenced also in the premise
if fish_lilly_hypothesis >= fish_lilly_premise:
    # check if the hypothesis value contradicts the exact number of fish Lilly has in the premise
    label = ""contradiction""
elif fish_rosy_hypothesis != fish_rosy_premise:
    # check if the number of fish Rosy has in the hypothesis contradicts the number of fish Rosy has in the premise
    label = ""contradiction""
else:
    # if the hypothesis values do not contradict the premise ones, we can infer entailment
    label = ""neutral""

print(label)
"
5662,"City A to city B, David drove for less than 7 hour at 60 mph and for 3 hours at 90 mph.","City A to city B, David drove for 1 hour at 60 mph and for 3 hours at 90 mph.",neutral,neutral,"drive_hours_60mph_premise = 7
drive_hours_60mph_hypothesis = 1
drive_hours_90mph_premise = 3
drive_hours_90mph_hypothesis = 3

# the hypothesis refers to the hours David drove at 60 mph and 90 mph, which are also mentioned in the premise
if drive_hours_60mph_hypothesis >= drive_hours_60mph_premise:
    # check if the hours of driving at 60 mph in the hypothesis contradicts the estimate of less than 'drive_hours_60mph_premise'
    label = ""contradiction""
elif drive_hours_90mph_hypothesis != drive_hours_90mph_premise:
    # check if the hours of driving at 90 mph in the hypothesis contradicts the hours of driving at 90 mph in the premise
    label = ""contradiction""
else:
    # the premise gives only an estimate for the number of hours driving at 60 mph
    # an exact number of hours less than 'drive_hours_60mph_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
5140,Meg and Bob are among the more than 1 participants in a cycling race.,Meg and Bob are among the 4 participants in a cycling race.,neutral,neutral,"participants_premise = 1
participants_hypothesis = 4

# the hypothesis talks about the number of participants in a race, including Meg and Bob, referenced also in the premise
if participants_hypothesis <= participants_premise:
    # check if the hypothesis value contradicts the estimate of more than 'participants_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the number of participants
    # any number of participants greater than 'participants_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
1644,Martha has 6 dogs and 4 cats.,Martha has more than 2 dogs and 4 cats.,entailment,entailment,"dogs_premise = 6
dogs_hypothesis = 2
cats_premise = 4
cats_hypothesis = 4

# the hypothesis refers to the number of dogs and cats Martha has, as mentioned in the premise
if dogs_premise <= dogs_hypothesis:
    # check if the estimate of 'dogs_hypothesis' contradicts the number of dogs in the premise
    label = ""contradiction""
elif cats_hypothesis != cats_premise:
    # check if the number of cats in the hypothesis contradicts the number of cats reported in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
5568,"Jessica can text 75 words per minute, while Maurice can text 10 words per minute.","Jessica can text more than 35 words per minute, while Maurice can text 10 words per minute.",entailment,entailment,"jessica_texting_rate_premise = 75
maurice_texting_rate_premise = 10
jessica_texting_rate_hypothesis = 35
maurice_texting_rate_hypothesis = 10

# the hypothesis talks about the texting rate of Jessica and Maurice, referenced also in the premise
if jessica_texting_rate_hypothesis >= jessica_texting_rate_premise:
    # check if the hypothesis value contradicts the value of 'jessica_texting_rate_premise'
    label = ""contradiction""
elif maurice_texting_rate_hypothesis != maurice_texting_rate_premise:
    # check if the number of words Maurice can text in the hypothesis contradicts the number of words Maurice can text in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise ones, we can infer entailment
    label = ""entailment""

print(label)
"
6184,"At Veridux Corporation, there are less than 818 employees.","At Veridux Corporation, there are 218 employees.",neutral,neutral,"employees_premise = 818
employees_hypothesis = 218

# the hypothesis talks about the number of employees at Veridux Corporation, which is also referenced in the premise
if employees_hypothesis >= employees_premise:
    # check if the hypothesis value contradicts the estimate of less than 'employees_premise'
    label = ""contradiction""
else:
    # the premise gives only an estimate for the number of employees
    # any number of employees less than 'employees_premise' is consistent with the premise, but cannot be explicitly entailed from the premise
    label = ""neutral""

print(label)
"
5811,"Sean, who weighs 200 pounds, is in the elevator with two packages weighing 150 pounds and 280 pounds.","Sean, who weighs less than 400 pounds, is in the elevator with two packages weighing 150 pounds and 280 pounds.",entailment,entailment,"sean_weight_premise = 200
sean_weight_hypothesis = 400
package1_weight_premise = 150
package1_weight_hypothesis = 150
package2_weight_premise = 280
package2_weight_hypothesis = 280

# the hypothesis refers to the weight of Sean and the packages mentioned in the premise
if sean_weight_premise >= sean_weight_hypothesis:
    # check if the weight of Sean in the premise contradicts the weight of Sean in the hypothesis
    label = ""contradiction""
elif package1_weight_premise != package1_weight_hypothesis:
    # check if the weight of the first package in the premise contradicts the weight of the first package in the hypothesis
    label = ""contradiction""
elif package2_weight_premise != package2_weight_hypothesis:
    # check if the weight of the second package in the premise contradicts the weight of the second package in the hypothesis
    label = ""contradiction""
else:
    # if the weights in the hypothesis do not contradict the weights in the premise, we can infer entailment
    label = ""entailment""

print(label)
"
