premise,hypothesis,label,sample_index
Roshan is 5 years younger than Raj and they have an age ratio 3 : 4 respectively,Roshan is 2 years younger than Raj and they have an age ratio 3 : 4 respectively,contradiction,6911
"If the next three flights departed on - time , how many subsequent flights need to depart from Phoenix on - time , for the airport ' s on - time departure rate to be higher than 70 % ?","If the next three flights departed on - time , how many subsequent flights need to depart from Phoenix on - time , for the airport ' s on - time departure rate to be higher than less than 80 % ?",entailment,6912
"If the next three flights departed on - time , how many subsequent flights need to depart from Phoenix on - time , for the airport ' s on - time departure rate to be higher than less than 80 % ?","If the next three flights departed on - time , how many subsequent flights need to depart from Phoenix on - time , for the airport ' s on - time departure rate to be higher than 70 % ?",neutral,6913
"If the next three flights departed on - time , how many subsequent flights need to depart from Phoenix on - time , for the airport ' s on - time departure rate to be higher than 70 % ?","If the next three flights departed on - time , how many subsequent flights need to depart from Phoenix on - time , for the airport ' s on - time departure rate to be higher than 50 % ?",contradiction,6914
"Carolyn bought 17 gumballs , Lew bought 12 gumballs , and Carey bought X gumballs","Carolyn bought less than 87 gumballs , Lew bought 12 gumballs , and Carey bought X gumballs",entailment,6915
"Carolyn bought less than 87 gumballs , Lew bought 12 gumballs , and Carey bought X gumballs","Carolyn bought 17 gumballs , Lew bought 12 gumballs , and Carey bought X gumballs",neutral,6916
"Carolyn bought 17 gumballs , Lew bought 12 gumballs , and Carey bought X gumballs","Carolyn bought 57 gumballs , Lew bought 12 gumballs , and Carey bought X gumballs",contradiction,6917
"Edward earns $ 7.00 per hour for the first 40 hours he works per week , and twice this rate for overtime","Edward earns $ 7.00 per hour for the first less than 70 hours he works per week , and twice this rate for overtime",entailment,6918
"Edward earns $ 7.00 per hour for the first less than 70 hours he works per week , and twice this rate for overtime","Edward earns $ 7.00 per hour for the first 40 hours he works per week , and twice this rate for overtime",neutral,6919
"Edward earns $ 7.00 per hour for the first 40 hours he works per week , and twice this rate for overtime","Edward earns $ 7.00 per hour for the first more than 40 hours he works per week , and twice this rate for overtime",contradiction,6920
"If Michael earned $ 210 last week , how many hours did he work ?","If Michael earned $ less than 810 last week , how many hours did he work ?",entailment,6921
"If Michael earned $ less than 810 last week , how many hours did he work ?","If Michael earned $ 210 last week , how many hours did he work ?",neutral,6922
"If Michael earned $ 210 last week , how many hours did he work ?","If Michael earned $ more than 210 last week , how many hours did he work ?",contradiction,6923
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has more than 5 gang , in how many ways can he invite one or more of the gang to his house ?",entailment,6924
"In a friendship gang Andrew has more than 5 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?",neutral,6925
"In a friendship gang Andrew has 8 gang , in how many ways can he invite one or more of the gang to his house ?","In a friendship gang Andrew has less than 8 gang , in how many ways can he invite one or more of the gang to his house ?",contradiction,6926
"Right now , the ratio between the ages of Sandy and Molly is 4 : 3","Right now , the ratio between the ages of Sandy and Molly is more than 1 : 3",entailment,6927
"Right now , the ratio between the ages of Sandy and Molly is more than 1 : 3","Right now , the ratio between the ages of Sandy and Molly is 4 : 3",neutral,6928
"Right now , the ratio between the ages of Sandy and Molly is 4 : 3","Right now , the ratio between the ages of Sandy and Molly is 5 : 3",contradiction,6929
"After 6 years , Sandy ’ s age will be 30 years","After more than 2 years , Sandy ’ s age will be 30 years",entailment,6930
"After more than 2 years , Sandy ’ s age will be 30 years","After 6 years , Sandy ’ s age will be 30 years",neutral,6931
"After 6 years , Sandy ’ s age will be 30 years","After less than 6 years , Sandy ’ s age will be 30 years",contradiction,6932
"Jerry left a job paying $ 75,000 per year to accept a sales job paying $ 45,000 per year plus 15 percent commission","Jerry left a job paying $ 75,000 per year to accept a sales job paying $ 45,000 per year plus less than 45 percent commission",entailment,6933
"Jerry left a job paying $ 75,000 per year to accept a sales job paying $ 45,000 per year plus less than 45 percent commission","Jerry left a job paying $ 75,000 per year to accept a sales job paying $ 45,000 per year plus 15 percent commission",neutral,6934
"Jerry left a job paying $ 75,000 per year to accept a sales job paying $ 45,000 per year plus 15 percent commission","Jerry left a job paying $ 75,000 per year to accept a sales job paying $ 45,000 per year plus less than 15 percent commission",contradiction,6935
Stalin gets on the elevator at the 11 th floor of a building and rides up at a rate of 57 floors per minute,Stalin gets on the elevator at the less than 31 th floor of a building and rides up at a rate of 57 floors per minute,entailment,6936
Stalin gets on the elevator at the less than 31 th floor of a building and rides up at a rate of 57 floors per minute,Stalin gets on the elevator at the 11 th floor of a building and rides up at a rate of 57 floors per minute,neutral,6937
Stalin gets on the elevator at the 11 th floor of a building and rides up at a rate of 57 floors per minute,Stalin gets on the elevator at the more than 11 th floor of a building and rides up at a rate of 57 floors per minute,contradiction,6938
At the same time Jose gets on an elevator on the 51 st floor of the same building and rides down at a rate of 63 floors per minute,At the same time Jose gets on an elevator on the less than 61 st floor of the same building and rides down at a rate of 63 floors per minute,entailment,6939
At the same time Jose gets on an elevator on the less than 61 st floor of the same building and rides down at a rate of 63 floors per minute,At the same time Jose gets on an elevator on the 51 st floor of the same building and rides down at a rate of 63 floors per minute,neutral,6940
At the same time Jose gets on an elevator on the 51 st floor of the same building and rides down at a rate of 63 floors per minute,At the same time Jose gets on an elevator on the 31 st floor of the same building and rides down at a rate of 63 floors per minute,contradiction,6941
"Jill , who lives in City C , plans to visit 7 different cities , M , L , P , I , Y , B and S","Jill , who lives in City C , plans to visit less than 8 different cities , M , L , P , I , Y , B and S",entailment,6942
"Jill , who lives in City C , plans to visit less than 8 different cities , M , L , P , I , Y , B and S","Jill , who lives in City C , plans to visit 7 different cities , M , L , P , I , Y , B and S",neutral,6943
"Jill , who lives in City C , plans to visit 7 different cities , M , L , P , I , Y , B and S","Jill , who lives in City C , plans to visit 6 different cities , M , L , P , I , Y , B and S",contradiction,6944
Kiran travels from A to B by car and returns from B to A by cycle in 7 hours,Kiran travels from A to B by car and returns from B to A by cycle in less than 8 hours,entailment,6945
Kiran travels from A to B by car and returns from B to A by cycle in less than 8 hours,Kiran travels from A to B by car and returns from B to A by cycle in 7 hours,neutral,6946
Kiran travels from A to B by car and returns from B to A by cycle in 7 hours,Kiran travels from A to B by car and returns from B to A by cycle in more than 7 hours,contradiction,6947
"At present , the ratio between the ages of Arun and Deepak is 5 : 4","At present , the ratio between the ages of Arun and Deepak is more than 1 : 4",entailment,6948
"At present , the ratio between the ages of Arun and Deepak is more than 1 : 4","At present , the ratio between the ages of Arun and Deepak is 5 : 4",neutral,6949
"At present , the ratio between the ages of Arun and Deepak is 5 : 4","At present , the ratio between the ages of Arun and Deepak is less than 5 : 4",contradiction,6950
"After 5 years , Arun ' s age will be 40 years","After more than 2 years , Arun ' s age will be 40 years",entailment,6951
"After more than 2 years , Arun ' s age will be 40 years","After 5 years , Arun ' s age will be 40 years",neutral,6952
"After 5 years , Arun ' s age will be 40 years","After less than 5 years , Arun ' s age will be 40 years",contradiction,6953
"The average number of shirts with Salman , Ambani and Dalmiya is 40 , if all of them reached a shopping mall in Delhi and purchased 8 shirts each of them then average number of shirt each of them now has","The average number of shirts with Salman , Ambani and Dalmiya is less than 80 , if all of them reached a shopping mall in Delhi and purchased 8 shirts each of them then average number of shirt each of them now has",entailment,6954
"The average number of shirts with Salman , Ambani and Dalmiya is less than 80 , if all of them reached a shopping mall in Delhi and purchased 8 shirts each of them then average number of shirt each of them now has","The average number of shirts with Salman , Ambani and Dalmiya is 40 , if all of them reached a shopping mall in Delhi and purchased 8 shirts each of them then average number of shirt each of them now has",neutral,6955
"The average number of shirts with Salman , Ambani and Dalmiya is 40 , if all of them reached a shopping mall in Delhi and purchased 8 shirts each of them then average number of shirt each of them now has","The average number of shirts with Salman , Ambani and Dalmiya is less than 40 , if all of them reached a shopping mall in Delhi and purchased 8 shirts each of them then average number of shirt each of them now has",contradiction,6956
Venkat purchased twenty dozens of toys at the rate of 375 per dozen,Venkat purchased twenty dozens of toys at the rate of more than 275 per dozen,entailment,6957
Venkat purchased twenty dozens of toys at the rate of more than 275 per dozen,Venkat purchased twenty dozens of toys at the rate of 375 per dozen,neutral,6958
Venkat purchased twenty dozens of toys at the rate of 375 per dozen,Venkat purchased twenty dozens of toys at the rate of 675 per dozen,contradiction,6959
Joe ’ s average ( arithmetic mean ) test score across 4 equally weighted tests was 60,Joe ’ s average ( arithmetic mean ) test score across more than 2 equally weighted tests was 60,entailment,6960
Joe ’ s average ( arithmetic mean ) test score across more than 2 equally weighted tests was 60,Joe ’ s average ( arithmetic mean ) test score across 4 equally weighted tests was 60,neutral,6961
Joe ’ s average ( arithmetic mean ) test score across 4 equally weighted tests was 60,Joe ’ s average ( arithmetic mean ) test score across more than 4 equally weighted tests was 60,contradiction,6962
"In a locality , the prevailing price of a 700 square feet property last year was US Dollar 1000","In a locality , the prevailing price of a less than 800 square feet property last year was US Dollar 1000",entailment,6963
"In a locality , the prevailing price of a less than 800 square feet property last year was US Dollar 1000","In a locality , the prevailing price of a 700 square feet property last year was US Dollar 1000",neutral,6964
"In a locality , the prevailing price of a 700 square feet property last year was US Dollar 1000","In a locality , the prevailing price of a less than 700 square feet property last year was US Dollar 1000",contradiction,6965
The owner made some additions and the 900 square feet property is now fetching a price of US Dollar 1500,The owner made some additions and the more than 800 square feet property is now fetching a price of US Dollar 1500,entailment,6966
The owner made some additions and the more than 800 square feet property is now fetching a price of US Dollar 1500,The owner made some additions and the 900 square feet property is now fetching a price of US Dollar 1500,neutral,6967
The owner made some additions and the 900 square feet property is now fetching a price of US Dollar 1500,The owner made some additions and the 400 square feet property is now fetching a price of US Dollar 1500,contradiction,6968
There are 8 stations between Vijayawada and Chennai,There are more than 4 stations between Vijayawada and Chennai,entailment,6969
There are more than 4 stations between Vijayawada and Chennai,There are 8 stations between Vijayawada and Chennai,neutral,6970
There are 8 stations between Vijayawada and Chennai,There are 2 stations between Vijayawada and Chennai,contradiction,6971
There are 18 stations between Hyderabad and Bangalore,There are less than 58 stations between Hyderabad and Bangalore,entailment,6972
There are less than 58 stations between Hyderabad and Bangalore,There are 18 stations between Hyderabad and Bangalore,neutral,6973
There are 18 stations between Hyderabad and Bangalore,There are more than 18 stations between Hyderabad and Bangalore,contradiction,6974
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of less than 8 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",entailment,6975
"If an outfit consists of less than 8 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",neutral,6976
"If an outfit consists of 1 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?","If an outfit consists of 4 shirt , 1 pair of jeans , and 1 pair of sneakers , how many different outfits does Jordan have ?",contradiction,6977
Each of three charities in Novel Grove Estates has 8 persons serving on its board of directors,Each of three charities in Novel Grove Estates has more than 4 persons serving on its board of directors,entailment,6978
Each of three charities in Novel Grove Estates has more than 4 persons serving on its board of directors,Each of three charities in Novel Grove Estates has 8 persons serving on its board of directors,neutral,6979
Each of three charities in Novel Grove Estates has 8 persons serving on its board of directors,Each of three charities in Novel Grove Estates has more than 8 persons serving on its board of directors,contradiction,6980
Nitin borrowed some money at the rate of 6 % p,Nitin borrowed some money at the rate of more than 5 % p,entailment,6981
Nitin borrowed some money at the rate of more than 5 % p,Nitin borrowed some money at the rate of 6 % p,neutral,6982
Nitin borrowed some money at the rate of 6 % p,Nitin borrowed some money at the rate of 8 % p,contradiction,6983
"If Elena purchased a total of 12 of these pens for $ 42.00 , how many brand X pens did she purchase ?","If Elena purchased a total of less than 22 of these pens for $ 42.00 , how many brand X pens did she purchase ?",entailment,6984
"If Elena purchased a total of less than 22 of these pens for $ 42.00 , how many brand X pens did she purchase ?","If Elena purchased a total of 12 of these pens for $ 42.00 , how many brand X pens did she purchase ?",neutral,6985
"If Elena purchased a total of 12 of these pens for $ 42.00 , how many brand X pens did she purchase ?","If Elena purchased a total of more than 12 of these pens for $ 42.00 , how many brand X pens did she purchase ?",contradiction,6986
The ratio of the ages of Anil and his son at present is 7 : 3,The ratio of the ages of Anil and his son at present is more than 2 : 3,entailment,6987
The ratio of the ages of Anil and his son at present is more than 2 : 3,The ratio of the ages of Anil and his son at present is 7 : 3,neutral,6988
The ratio of the ages of Anil and his son at present is 7 : 3,The ratio of the ages of Anil and his son at present is 1 : 3,contradiction,6989
Two twins sisters Sita and Geeta were standing back to back and suddenly they started running in opposite directions for 12 km each,Two twins sisters Sita and Geeta were standing back to back and suddenly they started running in opposite directions for less than 52 km each,entailment,6990
Two twins sisters Sita and Geeta were standing back to back and suddenly they started running in opposite directions for less than 52 km each,Two twins sisters Sita and Geeta were standing back to back and suddenly they started running in opposite directions for 12 km each,neutral,6991
Two twins sisters Sita and Geeta were standing back to back and suddenly they started running in opposite directions for 12 km each,Two twins sisters Sita and Geeta were standing back to back and suddenly they started running in opposite directions for less than 12 km each,contradiction,6992
If this new machine can pick 20 apples every 30 minutes and Tim wants to pick 500 apples today,If this new machine can pick more than 10 apples every 30 minutes and Tim wants to pick 500 apples today,entailment,6993
If this new machine can pick more than 10 apples every 30 minutes and Tim wants to pick 500 apples today,If this new machine can pick 20 apples every 30 minutes and Tim wants to pick 500 apples today,neutral,6994
If this new machine can pick 20 apples every 30 minutes and Tim wants to pick 500 apples today,If this new machine can pick more than 20 apples every 30 minutes and Tim wants to pick 500 apples today,contradiction,6995
"Sacha runs at a constant speed of 9 meters per second , and Bruno runs at a constant speed of 5 meters per second","Sacha runs at a constant speed of more than 1 meters per second , and Bruno runs at a constant speed of 5 meters per second",entailment,6996
"Sacha runs at a constant speed of more than 1 meters per second , and Bruno runs at a constant speed of 5 meters per second","Sacha runs at a constant speed of 9 meters per second , and Bruno runs at a constant speed of 5 meters per second",neutral,6997
"Sacha runs at a constant speed of 9 meters per second , and Bruno runs at a constant speed of 5 meters per second","Sacha runs at a constant speed of more than 9 meters per second , and Bruno runs at a constant speed of 5 meters per second",contradiction,6998
Ramesh can finish a work in 20 days and Sushil in 25 days,Ramesh can finish a work in less than 60 days and Sushil in 25 days,entailment,6999
Ramesh can finish a work in less than 60 days and Sushil in 25 days,Ramesh can finish a work in 20 days and Sushil in 25 days,neutral,7000
Ramesh can finish a work in 20 days and Sushil in 25 days,Ramesh can finish a work in more than 20 days and Sushil in 25 days,contradiction,7001
They both work together for 5 days and then Sushil goes away,They both work together for more than 3 days and then Sushil goes away,entailment,7002
They both work together for more than 3 days and then Sushil goes away,They both work together for 5 days and then Sushil goes away,neutral,7003
They both work together for 5 days and then Sushil goes away,They both work together for more than 5 days and then Sushil goes away,contradiction,7004
Claire has a total of 96 pets consisting of gerbils and hamsters only,Claire has a total of more than 56 pets consisting of gerbils and hamsters only,entailment,7005
Claire has a total of more than 56 pets consisting of gerbils and hamsters only,Claire has a total of 96 pets consisting of gerbils and hamsters only,neutral,7006
Claire has a total of 96 pets consisting of gerbils and hamsters only,Claire has a total of 66 pets consisting of gerbils and hamsters only,contradiction,7007
"If there are 25 males altogether , how many gerbils does Claire have ?","If there are less than 45 males altogether , how many gerbils does Claire have ?",entailment,7008
"If there are less than 45 males altogether , how many gerbils does Claire have ?","If there are 25 males altogether , how many gerbils does Claire have ?",neutral,7009
"If there are 25 males altogether , how many gerbils does Claire have ?","If there are more than 25 males altogether , how many gerbils does Claire have ?",contradiction,7010
Susan drove an average speed of 30 miles per hour for the first 60 miles of a tripthen at a average speed of 60 miles / hr for the remaining 30 miles of the trip if she made no stops during the trip what was susan ' s avg speed in miles / hr for the entire trip,Susan drove an average speed of less than 80 miles per hour for the first 60 miles of a tripthen at a average speed of 60 miles / hr for the remaining 30 miles of the trip if she made no stops during the trip what was susan ' s avg speed in miles / hr for the entire trip,entailment,7011
Susan drove an average speed of less than 80 miles per hour for the first 60 miles of a tripthen at a average speed of 60 miles / hr for the remaining 30 miles of the trip if she made no stops during the trip what was susan ' s avg speed in miles / hr for the entire trip,Susan drove an average speed of 30 miles per hour for the first 60 miles of a tripthen at a average speed of 60 miles / hr for the remaining 30 miles of the trip if she made no stops during the trip what was susan ' s avg speed in miles / hr for the entire trip,neutral,7012
Susan drove an average speed of 30 miles per hour for the first 60 miles of a tripthen at a average speed of 60 miles / hr for the remaining 30 miles of the trip if she made no stops during the trip what was susan ' s avg speed in miles / hr for the entire trip,Susan drove an average speed of more than 30 miles per hour for the first 60 miles of a tripthen at a average speed of 60 miles / hr for the remaining 30 miles of the trip if she made no stops during the trip what was susan ' s avg speed in miles / hr for the entire trip,contradiction,7013
The present ages of Lewis and Brown are in the ratio 1 : 2,The present ages of Lewis and Brown are in the ratio less than 6 : 2,entailment,7014
The present ages of Lewis and Brown are in the ratio less than 6 : 2,The present ages of Lewis and Brown are in the ratio 1 : 2,neutral,7015
The present ages of Lewis and Brown are in the ratio 1 : 2,The present ages of Lewis and Brown are in the ratio less than 1 : 2,contradiction,7016
"There are 300 seniors at Morse High School , and 40 % of them have cars","There are less than 800 seniors at Morse High School , and 40 % of them have cars",entailment,7017
"There are less than 800 seniors at Morse High School , and 40 % of them have cars","There are 300 seniors at Morse High School , and 40 % of them have cars",neutral,7018
"There are 300 seniors at Morse High School , and 40 % of them have cars","There are 400 seniors at Morse High School , and 40 % of them have cars",contradiction,7019
"If 20 % of all the students at Morse have cars , how many students are in the three lower grades ?","If less than 50 % of all the students at Morse have cars , how many students are in the three lower grades ?",entailment,7020
"If less than 50 % of all the students at Morse have cars , how many students are in the three lower grades ?","If 20 % of all the students at Morse have cars , how many students are in the three lower grades ?",neutral,7021
"If 20 % of all the students at Morse have cars , how many students are in the three lower grades ?","If 50 % of all the students at Morse have cars , how many students are in the three lower grades ?",contradiction,7022
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of less than 80 miles per hour",entailment,7023
"While driving from City A to City B , Cara drives at a constant speed of less than 80 miles per hour","While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour",neutral,7024
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of 10 miles per hour",contradiction,7025
Dan leaves City A 120 minutes after Cara,Dan leaves City A less than 520 minutes after Cara,entailment,7026
Dan leaves City A less than 520 minutes after Cara,Dan leaves City A 120 minutes after Cara,neutral,7027
Dan leaves City A 120 minutes after Cara,Dan leaves City A more than 120 minutes after Cara,contradiction,7028
"If Bill needs to walk from the corner of 2 nd Rd and 3 rd Ave to the corner of 9 th Rd and 6 th Ave in the shortest possible time , how many different routes could he take ?","If Bill needs to walk from the corner of less than 7 nd Rd and 3 rd Ave to the corner of 9 th Rd and 6 th Ave in the shortest possible time , how many different routes could he take ?",entailment,7029
"If Bill needs to walk from the corner of less than 7 nd Rd and 3 rd Ave to the corner of 9 th Rd and 6 th Ave in the shortest possible time , how many different routes could he take ?","If Bill needs to walk from the corner of 2 nd Rd and 3 rd Ave to the corner of 9 th Rd and 6 th Ave in the shortest possible time , how many different routes could he take ?",neutral,7030
"If Bill needs to walk from the corner of 2 nd Rd and 3 rd Ave to the corner of 9 th Rd and 6 th Ave in the shortest possible time , how many different routes could he take ?","If Bill needs to walk from the corner of more than 2 nd Rd and 3 rd Ave to the corner of 9 th Rd and 6 th Ave in the shortest possible time , how many different routes could he take ?",contradiction,7031
Fred and Sam are standing 100 miles apart and they start walking in a straight line toward each other at the same time,Fred and Sam are standing less than 800 miles apart and they start walking in a straight line toward each other at the same time,entailment,7032
Fred and Sam are standing less than 800 miles apart and they start walking in a straight line toward each other at the same time,Fred and Sam are standing 100 miles apart and they start walking in a straight line toward each other at the same time,neutral,7033
Fred and Sam are standing 100 miles apart and they start walking in a straight line toward each other at the same time,Fred and Sam are standing more than 100 miles apart and they start walking in a straight line toward each other at the same time,contradiction,7034
"If Fred walks at a constant speed of 5 miles per hour and Sam walks at a constant speed of 5 miles per hour , how many miles has Sam walked when they meet ?","If Fred walks at a constant speed of less than 8 miles per hour and Sam walks at a constant speed of 5 miles per hour , how many miles has Sam walked when they meet ?",entailment,7035
"If Fred walks at a constant speed of less than 8 miles per hour and Sam walks at a constant speed of 5 miles per hour , how many miles has Sam walked when they meet ?","If Fred walks at a constant speed of 5 miles per hour and Sam walks at a constant speed of 5 miles per hour , how many miles has Sam walked when they meet ?",neutral,7036
"If Fred walks at a constant speed of 5 miles per hour and Sam walks at a constant speed of 5 miles per hour , how many miles has Sam walked when they meet ?","If Fred walks at a constant speed of less than 5 miles per hour and Sam walks at a constant speed of 5 miles per hour , how many miles has Sam walked when they meet ?",contradiction,7037
"Calculate the average marks of a student who obtained 56 , 60 , 72 , 85 and 80 marks ( out of 100 ) in Geography , History and Government , Art , Computer Science and Modern Literature ?","Calculate the average marks of a student who obtained more than 26 , 60 , 72 , 85 and 80 marks ( out of 100 ) in Geography , History and Government , Art , Computer Science and Modern Literature ?",entailment,7038
"Calculate the average marks of a student who obtained more than 26 , 60 , 72 , 85 and 80 marks ( out of 100 ) in Geography , History and Government , Art , Computer Science and Modern Literature ?","Calculate the average marks of a student who obtained 56 , 60 , 72 , 85 and 80 marks ( out of 100 ) in Geography , History and Government , Art , Computer Science and Modern Literature ?",neutral,7039
"Calculate the average marks of a student who obtained 56 , 60 , 72 , 85 and 80 marks ( out of 100 ) in Geography , History and Government , Art , Computer Science and Modern Literature ?","Calculate the average marks of a student who obtained less than 56 , 60 , 72 , 85 and 80 marks ( out of 100 ) in Geography , History and Government , Art , Computer Science and Modern Literature ?",contradiction,7040
"Susan weighs 10 pounds more than Anna does , and together they weigh a total of 110 pounds","Susan weighs less than 40 pounds more than Anna does , and together they weigh a total of 110 pounds",entailment,7041
"Susan weighs less than 40 pounds more than Anna does , and together they weigh a total of 110 pounds","Susan weighs 10 pounds more than Anna does , and together they weigh a total of 110 pounds",neutral,7042
"Susan weighs 10 pounds more than Anna does , and together they weigh a total of 110 pounds","Susan weighs 80 pounds more than Anna does , and together they weigh a total of 110 pounds",contradiction,7043
Raman travelled for 10 hours,Raman travelled for less than 20 hours,entailment,7044
Raman travelled for less than 20 hours,Raman travelled for 10 hours,neutral,7045
Raman travelled for 10 hours,Raman travelled for less than 10 hours,contradiction,7046
Vijay sells a cupboard at 12 % below cost price,Vijay sells a cupboard at less than 62 % below cost price,entailment,7047
Vijay sells a cupboard at less than 62 % below cost price,Vijay sells a cupboard at 12 % below cost price,neutral,7048
Vijay sells a cupboard at 12 % below cost price,Vijay sells a cupboard at more than 12 % below cost price,contradiction,7049
"1300 , Deepak ' s share is :","less than 4300 , Deepak ' s share is :",entailment,7050
"less than 4300 , Deepak ' s share is :","1300 , Deepak ' s share is :",neutral,7051
"1300 , Deepak ' s share is :","less than 1300 , Deepak ' s share is :",contradiction,7052
"In an exam , Amar scored 64 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored less than 84 percent , Bhavan scored 36 percent and Chetan 44 percent",entailment,7053
"In an exam , Amar scored less than 84 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored 64 percent , Bhavan scored 36 percent and Chetan 44 percent",neutral,7054
"In an exam , Amar scored 64 percent , Bhavan scored 36 percent and Chetan 44 percent","In an exam , Amar scored 24 percent , Bhavan scored 36 percent and Chetan 44 percent",contradiction,7055
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of less than 50 miles per hour",entailment,7056
"While driving from City A to City B , Cara drives at a constant speed of less than 50 miles per hour","While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour",neutral,7057
"While driving from City A to City B , Cara drives at a constant speed of 30 miles per hour","While driving from City A to City B , Cara drives at a constant speed of 60 miles per hour",contradiction,7058
Dan leaves City A 90 minutes after Cara,Dan leaves City A more than 20 minutes after Cara,entailment,7059
Dan leaves City A more than 20 minutes after Cara,Dan leaves City A 90 minutes after Cara,neutral,7060
Dan leaves City A 90 minutes after Cara,Dan leaves City A 80 minutes after Cara,contradiction,7061
"Triangle STV has sides ST = TV = 26 , and SV = 20","Triangle STV has sides ST = TV = less than 66 , and SV = 20",entailment,7062
"Triangle STV has sides ST = TV = less than 66 , and SV = 20","Triangle STV has sides ST = TV = 26 , and SV = 20",neutral,7063
"Triangle STV has sides ST = TV = 26 , and SV = 20","Triangle STV has sides ST = TV = less than 26 , and SV = 20",contradiction,7064
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of less than 65 % of the cost of the orders she serves,entailment,7065
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of less than 65 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,neutral,7066
Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 15 % of the cost of the orders she serves,Jill works as a waitress at the local diner where she earns an hourly wage of $ 4.00 per hour and a standard tip rate of 65 % of the cost of the orders she serves,contradiction,7067
"If she worked two 8 - hour shifts this week and averaged $ 40 in orders per hour , how much did Jill earn this week ?","If she worked two more than 2 - hour shifts this week and averaged $ 40 in orders per hour , how much did Jill earn this week ?",entailment,7068
"If she worked two more than 2 - hour shifts this week and averaged $ 40 in orders per hour , how much did Jill earn this week ?","If she worked two 8 - hour shifts this week and averaged $ 40 in orders per hour , how much did Jill earn this week ?",neutral,7069
"If she worked two 8 - hour shifts this week and averaged $ 40 in orders per hour , how much did Jill earn this week ?","If she worked two more than 8 - hour shifts this week and averaged $ 40 in orders per hour , how much did Jill earn this week ?",contradiction,7070
James took a 3 - hour bike ride,James took a more than 1 - hour bike ride,entailment,7071
James took a more than 1 - hour bike ride,James took a 3 - hour bike ride,neutral,7072
James took a 3 - hour bike ride,James took a 8 - hour bike ride,contradiction,7073
Veena ranks 65 rd from the top in a class of 182,Veena ranks more than 15 rd from the top in a class of 182,entailment,7074
Veena ranks more than 15 rd from the top in a class of 182,Veena ranks 65 rd from the top in a class of 182,neutral,7075
Veena ranks 65 rd from the top in a class of 182,Veena ranks 25 rd from the top in a class of 182,contradiction,7076
Stacy has a 66 page history paper due in 6 days,Stacy has a more than 56 page history paper due in 6 days,entailment,7077
Stacy has a more than 56 page history paper due in 6 days,Stacy has a 66 page history paper due in 6 days,neutral,7078
Stacy has a 66 page history paper due in 6 days,Stacy has a more than 66 page history paper due in 6 days,contradiction,7079
Dan can do a job alone in 15 hours,Dan can do a job alone in less than 85 hours,entailment,7080
Dan can do a job alone in less than 85 hours,Dan can do a job alone in 15 hours,neutral,7081
Dan can do a job alone in 15 hours,Dan can do a job alone in 75 hours,contradiction,7082
"Annie , working alone , can do the same job in just 10 hours","Annie , working alone , can do the same job in just less than 20 hours",entailment,7083
"Annie , working alone , can do the same job in just less than 20 hours","Annie , working alone , can do the same job in just 10 hours",neutral,7084
"Annie , working alone , can do the same job in just 10 hours","Annie , working alone , can do the same job in just 30 hours",contradiction,7085
"If Dan works alone for 6 hours and then stops , how many hours will it take Annie , working alone , to complete the job ?","If Dan works alone for less than 8 hours and then stops , how many hours will it take Annie , working alone , to complete the job ?",entailment,7086
"If Dan works alone for less than 8 hours and then stops , how many hours will it take Annie , working alone , to complete the job ?","If Dan works alone for 6 hours and then stops , how many hours will it take Annie , working alone , to complete the job ?",neutral,7087
"If Dan works alone for 6 hours and then stops , how many hours will it take Annie , working alone , to complete the job ?","If Dan works alone for less than 6 hours and then stops , how many hours will it take Annie , working alone , to complete the job ?",contradiction,7088
