premise,hypothesis,label,sample_index
"Vincent bought 10.0 books about animals, 1.0 book about outer space, and 3.0 books about trains and he paid $16.0 for all the books combined.",The average price for 1.0 book is 1.14285714286.,entailment,702
"Vincent bought 10.0 books about animals, 1.0 book about outer space, and 3.0 books about trains and he paid $16.0 for all the books combined.",The average price for 1.0 book is 4.6.,contradiction,703
Mary has 9.0 yellow marbles and she gave Joan 3.0 yellow marbles.,Mary has 6.0 yellow marbles left.,entailment,704
Mary has 9.0 yellow marbles and she gave Joan 3.0 yellow marbles.,Mary has 7.0 yellow marbles left.,contradiction,705
"The farmers reported that they harvest 45.0 sacks of apples from an orchard that comprises 8.0 sections, and the same amount of apples is harvested from each section.",5.625 sacks are harvested from a section.,entailment,706
"The farmers reported that they harvest 45.0 sacks of apples from an orchard that comprises 8.0 sections, and the same amount of apples is harvested from each section.",6.2 sacks are harvested from a section.,contradiction,707
"After 6.0 days of harvesting, Lewis found they had 83.0 sacks of oranges.",They harvest 13.8333333333 sacks of oranges per day.,entailment,708
"After 6.0 days of harvesting, Lewis found they had 83.0 sacks of oranges.",They harvest 18.0 sacks of oranges per day.,contradiction,709
You have 378 balls and 1.0 juggler is able to juggle 6 balls at a time.,You need 63.0 jugglers.,entailment,710
You have 378 balls and 1.0 juggler is able to juggle 6 balls at a time.,You need 67.0 jugglers.,contradiction,711
"Christian’s father and the senior ranger gathered firewood as they walked towards the lake in the park and brought with them sacks, and every sack can contain around 20.0 pieces of wood.",They were able to gather 1600.0 pieces of firewood if they gathered 80.0 sacks.,entailment,712
"Christian’s father and the senior ranger gathered firewood as they walked towards the lake in the park and brought with them sacks, and every sack can contain around 20.0 pieces of wood.",They were able to gather 1604.0 pieces of firewood if they gathered 80.0 sacks.,contradiction,713
"When relatives visit Haley and her family, she and her cousins do origami and she gives 48.0 origami papers to every 1.0 of her 6.0 cousins.",She has given away 288.0 papers.,entailment,714
"When relatives visit Haley and her family, she and her cousins do origami and she gives 48.0 origami papers to every 1.0 of her 6.0 cousins.",She has given away 289.0 papers.,contradiction,715
"Jane's mom made 12.0 cinnamon swirls for each person, and there are 3.0 people eating.",36.0 rolls were made in total.,entailment,716
"Jane's mom made 12.0 cinnamon swirls for each person, and there are 3.0 people eating.",40.0 rolls were made in total.,contradiction,717
"1,250 people visited the zoo on Friday and 3 times as many people visited on Friday than on Saturday.",416.666666667 people visited the zoo on Saturday.,entailment,718
"1,250 people visited the zoo on Friday and 3 times as many people visited on Friday than on Saturday.",413.7 people visited the zoo on Saturday.,contradiction,719
The farmer had 127.0 apples and his neighbor gave him 88.0 apples.,Farmer has 215.0 apples now.,entailment,720
The farmer had 127.0 apples and his neighbor gave him 88.0 apples.,Farmer has 217.0 apples now.,contradiction,721
