sample_index,premise,hypothesis,golden_label,reference_label,completion
408,Jason has 676.0 Pokemon cards and Alyssa bought Jason 224.0 new Pokemon cards.,Jason has 900.0 Pokemon cards now.,entailment,entailment,"initial_cards_premise = 676.0
bought_cards_premise = 224.0
total_cards_hypothesis = 900.0

# the hypothesis refers to the total number of cards, which is also mentioned in the premise
# compute the total number of cards in the premise
total_cards_premise = initial_cards_premise + bought_cards_premise
if total_cards_hypothesis != total_cards_premise:
    # check if the total number of cards in the hypothesis contradicts the total number of cards from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
688,"Paul bought 6 pieces of chocolate candy and 4 pieces of caramel candy, and all the candies are put in 9 boxes.",1.11111111111 candies were in each box.,entailment,contradiction,"chocolate_candy_premise = 6
caramel_candy_premise = 4
boxes_premise = 9
candies_per_box_hypothesis = 1.11111111111

# the hypothesis refers to the number of candies per box, which is also mentioned in the premise
# compute the total number of candies in the premise
total_candies_premise = chocolate_candy_premise + caramel_candy_premise

# compute the average number of candies per box from the premise
candies_per_box_premise = total_candies_premise / boxes_premise

if candies_per_box_hypothesis != candies_per_box_premise:
    # check if the number of candies per box in the hypothesis contradicts the number of candies per box from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
519,There are 6.0 birds and 3.0 nests.,There are 7.0 bird-related objects.,contradiction,contradiction,"birds_premise = 6.0
nests_premise = 3.0
bird_related_objects_hypothesis = 7.0

# the hypothesis talks about bird-related objects, which can include both birds and nests from the premise
total_bird_related_objects_premise = birds_premise + nests_premise
if bird_related_objects_hypothesis != total_bird_related_objects_premise:
    # check if the total bird-related objects from the hypothesis contradict the total bird-related objects from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""
    
print(label)
"
22,Joan's cat had 8.0 kittens and she gave 2.0 to her friends.,She has 6.0 kittens now.,entailment,entailment,"initial_kittens_premise = 8.0
gave_kittens_premise = 2.0
total_kittens_hypothesis = 6.0

# the hypothesis refers to the number of kittens, which are also mentioned in the premise
# compute the total number of kittens in the premise after giving to friends
total_kittens_premise = initial_kittens_premise - gave_kittens_premise
if total_kittens_hypothesis != total_kittens_premise:
    # check if the number of kittens in the hypothesis contradicts the number of kittens from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
73,Melanie picked 7.0 plums and 4.0 oranges from the orchard and she gave 3.0 plums to Sam.,She has 8.0 plums now.,contradiction,contradiction,"picked_plums_premise = 7.0 
picked_oranges_premise = 4.0
given_plums_premise = 3.0
plums_hypothesis = 8.0

# the hypothesis refers to the number of plums, which are also mentioned in the premise
# compute the total number of plums in the premise
total_plums_premise = picked_plums_premise - given_plums_premise
if plums_hypothesis != total_plums_premise:
    # check if the number of plums in the hypothesis contradicts the number of plums from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
63,"Sally had 39.0 baseball cards, and 9.0 were torn and Sara bought 24.0 of Sally's baseball cards.",Sally has 14.0 baseball cards now.,contradiction,contradiction,"initial_cards_sally_premise = 39.0
torn_cards_premise = 9.0
bought_cards_sara_premise = 24.0
remaining_cards_sally_hypothesis = 14.0

# the hypothesis refers to the number of baseball cards Sally has now, which is also referenced in the premise
# find the remaining number of baseball cards with Sally from the premise 
remaining_cards_sally_premise = initial_cards_sally_premise - torn_cards_premise - bought_cards_sara_premise
if remaining_cards_sally_hypothesis != remaining_cards_sally_premise:
    # check if the remaining number of cards in the hypothesis contradicts the remaining number of cards in the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""
    
print(label)
"
449,"A petri dish originally contained 600.0 bacteria and a scientist let the bacteria grow, and now there are 8917.0 more of them.",9513.0 bacteria are there now.,contradiction,contradiction,"original_bacteria_premise = 600.0
additional_bacteria_premise = 8917.0
total_bacteria_hypothesis = 9513.0

# the hypothesis refers to the total number of bacteria, which is also mentioned in the premise
# compute the total number of bacteria in the premise
total_bacteria_premise = original_bacteria_premise + additional_bacteria_premise
if total_bacteria_hypothesis != total_bacteria_premise:
    # check if the total number of bacteria in the hypothesis contradicts the total number of bacteria from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
509,Anne wandered for 3.0 miles at 2.0 miles per hour.,she wandered for 2.7 hours.,contradiction,contradiction,"distance_premise = 3.0
speed_premise = 2.0
time_hypothesis = 2.7

# the hypothesis refers to the time spent wandering, which can be inferred from the distance and speed in the premise
# compute the time spent wandering in the premise
time_premise = distance_premise / speed_premise
if time_hypothesis != time_premise:
    # check if the time in the hypothesis contradicts the time from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
698,Mike had 34.0 peaches left at his roadside fruit stand and he went to the orchard and picked 86.0 more peaches to stock up the stand.,He has 120.0 peaches now.,entailment,entailment,"peaches_left_premise = 34.0
picked_peaches_premise = 86.0
peaches_hypothesis = 120.0

# the hypothesis refers to the total number of peaches, which is discussed in the premise
# calculate the total number of peaches from the premise
total_peaches_premise = peaches_left_premise + picked_peaches_premise
if peaches_hypothesis != total_peaches_premise:
    # check if the total number of peaches in the hypothesis contradicts the total number of peaches from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
418,There are 46.0 rulers in the drawer and Tim put 25.0 more rulers into the drawer.,71.0 rulers are now in the drawer.,entailment,entailment,"initial_rulers_premise = 46.0
added_rulers_premise = 25.0
total_rulers_hypothesis = 71.0

# the hypothesis refers to the total number of rulers, which is also calculated in the premise
# compute the total number of rulers in the premise
total_rulers_premise = initial_rulers_premise + added_rulers_premise
if total_rulers_hypothesis != total_rulers_premise:
    # check if the number of rulers in the hypothesis contradicts the number of rulers from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
90,Denise removes 5.0 bananas from a jar and there were originally 46.0 bananas in the jar.,41.0 bananas are left in the jar.,entailment,entailment,"removed_bananas_premise = 5.0
original_bananas_premise = 46.0
bananas_left_hypothesis = 41.0

# the hypothesis refers to the number of bananas left, which are also mentioned in the premise
# compute the number of bananas left in the premise
bananas_left_premise = original_bananas_premise - removed_bananas_premise
if bananas_left_hypothesis != bananas_left_premise:
    # check if the number of bananas left in the hypothesis contradicts the number of bananas left from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
558,Mrs. Santiago has 58.0 red roses and Mrs. Garrett has 24.0.,The total number of roses is 82.0.,entailment,entailment,"red_roses_santiago_premise = 58.0
red_roses_garrett_premise = 24.0
total_roses_hypothesis = 82.0

# the hypothesis refers to the total number of roses, which are also mentioned in the premise
# compute the total number of roses in the premise
total_roses_premise = red_roses_santiago_premise + red_roses_garrett_premise
if total_roses_hypothesis != total_roses_premise:
    # check if the number of roses in the hypothesis contradicts the number of roses from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
57,"1.0 evening, a restaurant served a total of 0.5 loaf of wheat bread and 0.4 loaf of white bread.",1.2 loaves were served in all.,contradiction,contradiction,"wheat_bread_premise = 0.5
white_bread_premise = 0.4
total_bread_hypothesis = 1.2

# the hypothesis refers to the total number of loaves, which is also mentioned in the premise
# compute the total number of loaves in the premise
total_bread_premise = wheat_bread_premise + white_bread_premise
if total_bread_hypothesis != total_bread_premise:
    # check if the total number of loaves in the hypothesis contradicts the total number of loaves from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
273,"In fourth grade there were 10.0 students at the start of the year and During the year, 4.0 students left, and 42.0 new students came to school.",50.0 students were in fourth grade at the end.,contradiction,contradiction,"students_start_premise = 10.0
students_left_premise = 4.0
new_students_premise = 42.0
students_end_hypothesis = 50.0

# the hypothesis refers to the number of students at the end of the year, which is related to the premise
# compute the total number of students at the end of the year in the premise
students_end_premise = students_start_premise - students_left_premise + new_students_premise
if students_end_hypothesis != students_end_premise:
    # check if the number of students at the end of the year in the hypothesis contradicts the calculated number from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
333,Lewis saved checking on the grapevines for his last stop and he was told by 1.0 of the pickers that they fill 324.0 drums of grapes per day.,2914.0 drums of grapes would be filled in 9.0 days.,contradiction,contradiction,"drums_per_day_premise = 324.0
total_drums_hypothesis = 2914.0
total_days_hypothesis = 9.0

# the hypothesis refers to the total amount of drums filled in a certain number of days
# compute the total amount of drums in the premise for the same number of days
total_drums_premise = drums_per_day_premise * total_days_hypothesis
if total_drums_hypothesis != total_drums_premise:
    # check if the total drums in the hypothesis contradicts the total drums from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
222,"There were 3409.0 pieces of candy in a jar, and 145.0 pieces were red and the rest were blue.",3264.0 candy pieces were blue.,entailment,entailment,"total_candy_premise = 3409.0
red_candy_premise = 145.0
blue_candy_hypothesis = 3264.0

# the hypothesis refers to the number of blue candies, which are also mentioned in the premise
# compute the total number of blue candies in the premise
blue_candy_premise = total_candy_premise - red_candy_premise
if blue_candy_hypothesis != blue_candy_premise:
    # check if the number of blue candies in the hypothesis contradicts the number of blue candies from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
362,A restaurant served 9 pizzas but 6 were returned.,3.0 pizzas were successfully served.,entailment,entailment,"served_pizzas_premise = 9
returned_pizzas_premise = 6
successfully_served_pizzas_hypothesis = 3.0

# the hypothesis refers to the number of pizzas successfully served, which can be deduced from the premise
# compute the number of successfully served pizzas in the premise
successfully_served_pizzas_premise = served_pizzas_premise - returned_pizzas_premise
if successfully_served_pizzas_hypothesis != successfully_served_pizzas_premise:
    # check if the number of successfully served pizzas in the hypothesis contradicts the number from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
140,"There were 10.0 students riding on the school bus and at the first stop, 3.0 students got off of the bus.",7.0 students are left on the bus.,entailment,entailment,"initial_students_premise = 10.0
students_off_premise = 3.0
students_left_hypothesis = 7.0

# the hypothesis refers to the number of students left on the bus, which can be computed from the premise
# compute the number of students left on the bus in the premise
students_left_premise = initial_students_premise - students_off_premise
if students_left_hypothesis != students_left_premise:
    # check if the number of students left on the bus in the hypothesis contradicts the number of students left on the bus from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
391,"Dan found 56.0 seashells on the beach, Jessica gave him some of her seashells and she gave him 22.0 seashells.",Dan has 77.0 seashells now.,contradiction,contradiction,"found_seashells_premise = 56.0
given_seashells_premise = 22.0
total_seashells_hypothesis = 77.0

# the hypothesis refers to the total number of seashells, which are also mentioned in the premise
# compute the total number of seashells in the premise
total_seashells_premise = found_seashells_premise + given_seashells_premise
if total_seashells_hypothesis != total_seashells_premise:
    # check if the number of seashells in the hypothesis contradicts the number of seashells from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
111,"Rose has 9.0 apples and 12.0 erasers, and she shares the apples among 3.0 friends.",Each friend got 7.0 apples.,contradiction,contradiction,"apples_premise = 9.0
erasers_premise = 12.0
friends_premise = 3.0
apples_per_friend_hypothesis = 7.0

# the hypothesis refers to the number of apples each friend got, which can be infered from the premise
# calculate the number of apples each friend got from the premise
apples_per_friend_premise = apples_premise / friends_premise
if apples_per_friend_hypothesis != apples_per_friend_premise:
    # check if the number of apples each friend got in the hypothesis contradicts the number of apples each friend got from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
187,5.0 boats are in the lake and each boat has 3.0 people.,19.0 people are on boats in the lake.,contradiction,contradiction,"boats_premise = 5.0
people_per_boat_premise = 3.0
people_hypothesis = 19.0

# the hypothesis refers to the total number of people on boats, which can be computed from the premise
# compute the total number of people on boats in the premise
total_people_premise = boats_premise * people_per_boat_premise
if total_people_premise != people_hypothesis:
    # check if the number of people in the hypothesis contradicts the number of people computed from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
216,A candy store has 6.0 boxes of chocolates and each box has 500.0 pieces.,3000.0 pieces are there altogether in the boxes.,entailment,entailment,"boxes_premise = 6.0
pieces_per_box_premise = 500.0
total_pieces_hypothesis = 3000.0

# the hypothesis refers to the total number of pieces, which can be calculated from the premise
# calculate the total number of pieces in the premise
total_pieces_premise = boxes_premise * pieces_per_box_premise
if total_pieces_hypothesis != total_pieces_premise:
    # check if the total number of pieces in the hypothesis contradicts the total number of pieces from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
247,A perfect score is 21.0 points.,You would have 62.0 points after 3.0 perfect games in a row.,contradiction,contradiction,"perfect_score_premise = 21.0
points_hypothesis = 62.0
games_hypothesis = 3.0

# the hypothesis refers to the total points which are calculated from the perfect score from the premise
# compute the total points in the premise
total_points_premise = perfect_score_premise * games_hypothesis
if points_hypothesis != total_points_premise:
    # check if the total points in the hypothesis contradicts the total points from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
174,Each CD rack holds 8.0 CDs and a shelf can hold 4.0 racks.,32.0 total CDs can fit on the shelf.,entailment,entailment,"cds_per_rack_premise = 8.0
racks_per_shelf_premise = 4.0
total_cds_hypothesis = 32.0

# the hypothesis refers to the total number of CDs that can fit on the shelf, which can be calculated from the premise
# compute the total number of cds that can fit on the shelf in the premise
total_cds_premise = cds_per_rack_premise * racks_per_shelf_premise
if total_cds_hypothesis != total_cds_premise:
    # check if the number of cds in the hypothesis contradicts the number of cds from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
385,Jason picked 46.0 pears and Keith picked 47.0 pears from the pear tree and Mike ate 12.0 of those pears.,They have 84.0 pears left.,contradiction,contradiction,"pears_picked_jason = 46.0
pears_picked_keith = 47.0
pears_eaten_mike = 12.0
pears_left_hypothesis = 84.0

# the hypothesis refers to the number of pears left, which are also mentioned in the premise
# compute the total number of pears left in the premise
pears_left_premise = pears_picked_jason + pears_picked_keith - pears_eaten_mike
if pears_left_hypothesis != pears_left_premise:
    # check if the number of pears left in the hypothesis contradicts the number of pears left from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
105,Karen sold 36.0 boxes of Tagalongs.,Karen picked up 6.0 cases of 12.0 boxes.,contradiction,contradiction,"boxes_sold_premise = 36.0
cases_hypothesis = 6.0
boxes_per_case_hypothesis = 12.0

# the hypothesis refers to the number of boxes, which is also mentioned in the premise
# compute the total number of boxes in the hypothesis
total_boxes_hypothesis = cases_hypothesis * boxes_per_case_hypothesis
if total_boxes_hypothesis != boxes_sold_premise:
    # check if the number of boxes in the hypothesis contradicts the number of boxes from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
376,A restaurant served 6.0 cakes at dinner today but 5.0 were returned and the restaurant served 3.0 cakes successfully yesterday.,4.0 cakes were sold successfully total.,entailment,entailment,"cakes_served_premise = 6.0
cakes_returned_premise = 5.0
cakes_successful_yesterday_premise = 3.0
cakes_successful_total_hypothesis = 4.0

# the hypothesis refers to the number of cakes sold successfully, which is also mentioned in the premise
# compute the total number of successful cakes in the premise
cakes_successful_total_premise = (cakes_served_premise - cakes_returned_premise) + cakes_successful_yesterday_premise

if cakes_successful_total_hypothesis != cakes_successful_total_premise:
    # check if the number of successful cakes in the hypothesis contradicts the number of successful cakes from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
131,3.0 owls were sitting on the fence and 2.0 more owls joined them.,3.0 owls are on the fence now.,contradiction,contradiction,"sitting_owls_premise = 3.0
joined_owls_premise = 2.0
sitting_owls_hypothesis = 3.0

# the hypothesis refers to the number of owls, which are also mentioned in the premise
# compute the total number of owls in the premise
total_owls_premise = sitting_owls_premise + joined_owls_premise
if sitting_owls_hypothesis != total_owls_premise:
    # check if the number of owls in the hypothesis contradicts the number of owls from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
160,Mrs. Sheridan has 22.0 fish and her sister gave her 47.0 more fish.,She has 69.0 fish now.,entailment,entailment,"fish_premise = 22.0
received_fish_premise = 47.0
total_fish_hypothesis = 69.0

# the hypothesis refers to the total number of fish, which are also mentioned in the premise
# compute the total number of fish in the premise
total_fish_premise = fish_premise + received_fish_premise
if total_fish_hypothesis != total_fish_premise:
    # check if the total number of fish in the hypothesis contradicts the total number of fish from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
253,"Jazmin had 1209.0 dolls and Geraldine had 2186.0 dolls, and they put their dolls together.",They would have 3397.0 dolls.,contradiction,contradiction,"jazmin_dolls_premise = 1209.0
geraldine_dolls_premise = 2186.0
total_dolls_hypothesis = 3397.0

# the hypothesis refers to the total number of dolls, which is the sum of the dolls from the premise
# compute the total number of dolls in the premise
total_dolls_premise = jazmin_dolls_premise + geraldine_dolls_premise
if total_dolls_hypothesis != total_dolls_premise:
    # check if the number of dolls in the hypothesis contradicts the number of dolls from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
84,Sally has 9.0 orange balloons and 4.0 blue balloons and she lost 2.0 of the orange balloons.,Sally has 7.0 orange balloons now.,entailment,entailment,"orange_balloons_premise = 9.0
lost_orange_balloons_premise = 2.0
orange_balloons_hypothesis = 7.0

# the hypothesis refers to the number of orange balloons that Sally has, which is also mentioned in the premise
# compute the remaining number of orange balloons in the premise
remaining_orange_balloons_premise = orange_balloons_premise - lost_orange_balloons_premise
if orange_balloons_hypothesis != remaining_orange_balloons_premise:
    # check if the number of orange balloons in the hypothesis contradicts the number of orange balloons from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
77,"Dan spent $11.76 on a snake toy, and a cage cost him $14.54 and Dan also found a dollar bill on the ground.",The total cost of Dan's purchases is 23.9.,contradiction,contradiction,"snake_toy_cost = 11.76
cage_cost = 14.54
found_money = 1

# the hypothesis refers to the total cost of Dan's purchases, which are also mentioned in the premise
# compute the total cost of the purchases in the premise
total_cost_premise = snake_toy_cost + cage_cost

total_cost_hypothesis = 23.9

if total_cost_hypothesis != total_cost_premise:
    # check if the total cost in the hypothesis contradicts the total cost from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
26,"Alyssa picked 42.0 pears, and Nancy picked 17.0 pears from the pear tree.",59.0 pears were picked in all.,entailment,entailment,"pears_picked_alyssa_premise = 42.0
pears_picked_nancy_premise = 17.0
total_pears_picked_hypothesis = 59.0

# the hypothesis refers to the total number of pears picked, which are also mentioned in the premise
# compute the total number of pears picked in the premise
total_pears_picked_premise = pears_picked_alyssa_premise + pears_picked_nancy_premise
if total_pears_picked_hypothesis != total_pears_picked_premise:
    # check if the total number of pears picked in the hypothesis contradicts the total number of pears picked from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
578,Marcus has 210.0 baseball cards and Carter gave him 58.0 more cards.,Marcus has 268.0 baseball cards now.,entailment,entailment,"initial_cards_premise = 210.0
received_cards_premise = 58.0
total_cards_hypothesis = 268.0

# the hypothesis refers to the total number of baseball cards, which is also mentioned in the premise
# compute the total number of baseball cards from the premise
total_cards_premise = initial_cards_premise + received_cards_premise 

if total_cards_hypothesis != total_cards_premise:
    # check if the total number of cards from the hypothesis contradicts the total number of cards from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
469,Sara had 100.0 pennies and 783.0 quarters in her bank and her dad gave 271.0 quarters to Sara.,She has 1049.0 quarters now.,contradiction,contradiction,"pennies_premise = 100.0
quarters_premise = 783.0
quarters_given_premise = 271.0
quarters_hypothesis = 1049.0

# the hypothesis refers to the number of quarters, which is also mentioned in the premise
# compute the total number of quarters in the premise
total_quarters_premise = quarters_premise + quarters_given_premise
if quarters_hypothesis != total_quarters_premise:
    # check if the number of quarters in the hypothesis contradicts the number of quarters from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
529,"In a school, there are 542.0 girls and 387.0 boys.",154.0 more girls are there compared to boys in that school.,contradiction,contradiction,"girls_premise = 542.0
boys_premise = 387.0
more_girls_hypothesis = 154.0

# the hypothesis refers to the difference in the number of girls and boys, which is also mentioned in the premise
# compute the difference in the number of girls and boys in the premise
difference_girls_boys_premise = girls_premise - boys_premise
if more_girls_hypothesis != difference_girls_boys_premise:
    # check if the difference in the number of girls and boys in the hypothesis contradicts the difference from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
12,There are 11.0 rulers and 34.0 crayons in the drawer and Tim placed 14.0 rulers in the drawer.,25.0 rulers are now there in all.,entailment,entailment,"rulers_premise = 11.0
crayons_premise = 34.0
added_rulers_premise = 14.0
total_rulers_hypothesis = 25.0

# the hypothesis refers to the total number of rulers, which are also mentioned in the premise
# compute the total number of rulers in the premise
total_rulers_premise = rulers_premise + added_rulers_premise
if total_rulers_hypothesis != total_rulers_premise:
    # check if the total number of rulers in the hypothesis contradicts the total number of rulers from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
43,Sara got fast food for lunch and Sara spent $5.36 on a hotdog and $5.1 on a salad.,The total of the lunch bill is 6.6.,contradiction,contradiction,"hotdog_price_premise = 5.36
salad_price_premise = 5.1
total_lunch_bill_hypothesis = 6.6

# the hypothesis refers to the total of the lunch bill, which can be calculated from the premise
# compute the total of the lunch bill in the premise
total_lunch_bill_premise = hotdog_price_premise + salad_price_premise
if total_lunch_bill_hypothesis != total_lunch_bill_premise:
    # check if the total of the lunch bill in the hypothesis contradicts the total of the lunch bill from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
53,Each of farmer Cunningham's 6048.0 lambs is either black or white and there are 193.0 white ones.,5854.0 of Farmer Cunningham's lambs are black.,contradiction,contradiction,"total_lambs_premise = 6048.0
white_lambs_premise = 193.0
black_lambs_hypothesis = 5854.0

# the hypothesis refers to the number of black lambs, which can be inferred from the premise
# compute the number of black lambs in the premise
black_lambs_premise = total_lambs_premise - white_lambs_premise
if black_lambs_hypothesis != black_lambs_premise:
    # check if the number of black lambs in the hypothesis contradicts the number of black lambs from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
539,Bobby had 26.0 pieces of candy and he ate 17.0 pieces of candy.,Bobby has 6.0 pieces of candy left.,contradiction,contradiction,"total_candy_premise = 26.0
ate_candy_premise = 17.0
left_candy_hypothesis = 6.0

# the hypothesis refers to the number of candies left, which can be calculated from the premise
# compute the number of candies left in the premise
left_candy_premise = total_candy_premise - ate_candy_premise

if left_candy_hypothesis != left_candy_premise:
    # check if the number of candies left in the hypothesis contradicts the number of candies left from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""

print(label)
"
568,Misha has 34.0 dollars and she receives 47.0 dollars more.,She has 81.0 dollars now.,entailment,entailment,"original_amount_premise = 34.0
received_amount_premise = 47.0
total_amount_hypothesis = 81.0

# the hypothesis refers to the total amount of dollars, which is also mentioned in the premise
# compute the total amount of dollars in the premise
total_amount_premise = original_amount_premise + received_amount_premise
if total_amount_hypothesis != total_amount_premise:
    # check if the total amount in the hypothesis contradicts the total amount from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
428,"Before December, customers bought 6444.0 ear muffs from the mall and During December, they bought 1346.0 less earmuffs than before.",5098.0 earmuffs were sold in December.,entailment,entailment,"earmuffs_sold_before_dec_premise = 6444.0
earmuffs_sold_dec_diff_premise = 1346.0
earmuffs_sold_dec_hypothesis = 5098.0

# the hypothesis refers to the number of earmuffs sold in December, which is also mentioned in the premise
# compute the number of earmuffs sold in December according to the premise
earmuffs_sold_dec_premise = earmuffs_sold_before_dec_premise - earmuffs_sold_dec_diff_premise
if earmuffs_sold_dec_hypothesis != earmuffs_sold_dec_premise:
    # check if the number of earmuffs sold in December according to the hypothesis contradicts the number from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
36,A restaurant made 9.0 hamburgers to serve during lunch and only 3.0 were actually served.,6.0 hamburgers were left over from lunch.,entailment,entailment,"made_hamburgers_premise = 9.0
served_hamburgers_premise = 3.0
left_hamburgers_hypothesis = 6.0

# the hypothesis refers to the number of hamburgers left over, which can be calculated from the premise
# compute the number of hamburgers left over in the premise
left_hamburgers_premise = made_hamburgers_premise - served_hamburgers_premise
if left_hamburgers_hypothesis != left_hamburgers_premise:
    # check if the number of hamburgers left over in the hypothesis contradicts the number from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
243,A box of books weighs 42.0 pounds and each book weighs 3.0 pounds.,12.0 books are there in the box.,contradiction,contradiction,"total_weight_premise = 42.0
weight_per_book_premise = 3.0
total_books_hypothesis = 12.0

# the hypothesis refers to the total number of books, which can be estimated from the premise using the weight of each book
# compute the total number of books in the premise
total_books_premise = total_weight_premise / weight_per_book_premise
if total_books_hypothesis != total_books_premise:
    # check if the number of books in the hypothesis contradicts the number of books computed from the premise
    label = ""contradiction""
else:
    # if the hypothesis values and estimates do not contradict the premise values, we can infer entailment
    label = ""entailment""    

print(label)
"
