sample_index,label,error_message,golden_label
5684,contradiction,,contradiction
5515,entailment,,neutral
5987,contradiction,,contradiction
5974,neutral,,neutral
5677,neutral,,neutral
5737,neutral,,neutral
5834,contradiction,,contradiction
5925,entailment,,entailment
5626,entailment,,neutral
5766,entailment,,entailment
5865,entailment,,entailment
6090,contradiction,,entailment
6301,neutral,,neutral
6241,contradiction,,neutral
6350,neutral,,contradiction
6181,contradiction,,neutral
6210,entailment,,entailment
6032,contradiction,,contradiction
6172,entailment,,neutral
6063,contradiction,,entailment
6123,entailment,,entailment
6224,neutral,,contradiction
6364,neutral,,neutral
6275,contradiction,,contradiction
6335,contradiction,,contradiction
6117,entailment,,entailment
6286,neutral,,neutral
6057,entailment,,entailment
6146,contradiction,,contradiction
6006,entailment,,entailment
6397,neutral,,neutral
6166,neutral,,neutral
6026,neutral,,contradiction
6137,neutral,,contradiction
6077,entailment,,contradiction
6255,entailment,,entailment
6084,entailment,,entailment
6315,entailment,,entailment
6195,entailment,,entailment
6204,entailment,,entailment
6344,contradiction,,contradiction
6043,neutral,,neutral
6103,entailment,,neutral
6292,neutral,,neutral
6012,entailment,,entailment
6383,contradiction,,contradiction
6152,contradiction,,contradiction
6370,neutral,,neutral
6230,contradiction,,contradiction
6321,entailment,,entailment
6261,entailment,,entailment
5606,contradiction,,contradiction
5597,neutral,,contradiction
5905,neutral,,neutral
5845,entailment,,neutral
5746,entailment,,neutral
5657,contradiction,,contradiction
5954,neutral,,contradiction
5814,entailment,,entailment
5717,entailment,,contradiction
5535,entailment,,entailment
5564,contradiction,,contradiction
5820,entailment,,entailment
5723,contradiction,,contradiction
5663,neutral,,contradiction
5871,neutral,,entailment
5772,entailment,,entailment
5632,entailment,,neutral
5931,entailment,,entailment
5781,entailment,,entailment
6679,neutral,,neutral
5882,contradiction,,contradiction
6739,entailment,,neutral
5550,entailment,,entailment
6628,entailment,,neutral
6768,entailment,,entailment
5993,neutral,,contradiction
5690,contradiction,,contradiction
5501,contradiction,,contradiction
5983,contradiction,,neutral
6778,entailment,,neutral
5511,entailment,,entailment
5680,entailment,,neutral
6638,contradiction,,contradiction
6729,entailment,,entailment
5540,contradiction,,contradiction
5791,entailment,,neutral
5892,entailment,,entailment
6669,entailment,,entailment
5622,entailment,,entailment
5921,entailment,,contradiction
5861,contradiction,,contradiction
5762,contradiction,,contradiction
5673,entailment,,entailment
5970,entailment,,entailment
5830,entailment,,neutral
5733,contradiction,,entailment
5574,entailment,,entailment
5525,contradiction,,contradiction
5804,contradiction,,contradiction
5647,contradiction,,neutral
5944,neutral,,neutral
5855,contradiction,,contradiction
5756,neutral,,contradiction
5587,entailment,,neutral
5616,neutral,,entailment
5915,contradiction,,contradiction
6271,entailment,,neutral
6331,entailment,,neutral
6220,entailment,,neutral
6360,entailment,,entailment
6142,neutral,,neutral
6393,entailment,,entailment
6002,contradiction,,contradiction
6282,entailment,,entailment
6113,contradiction,,contradiction
6053,contradiction,,contradiction
6354,neutral,,entailment
6214,contradiction,,neutral
6185,contradiction,,contradiction
6305,contradiction,,contradiction
6094,neutral,,neutral
6245,contradiction,,contradiction
6067,entailment,,neutral
6127,neutral,,neutral
6036,neutral,,entailment
6176,entailment,,contradiction
6167,neutral,,contradiction
6027,contradiction,,entailment
6136,neutral,,neutral
6076,neutral,,neutral
6254,contradiction,,contradiction
6314,neutral,,contradiction
6085,neutral,,neutral
6205,entailment,,neutral
6194,neutral,,contradiction
6345,entailment,,entailment
6042,entailment,,entailment
6293,entailment,,contradiction
6102,entailment,,entailment
6382,entailment,,neutral
6013,entailment,,neutral
6153,entailment,,entailment
6371,entailment,,contradiction
6231,entailment,,entailment
6320,contradiction,,contradiction
6260,neutral,,contradiction
5904,contradiction,,entailment
5596,entailment,,neutral
5607,entailment,,entailment
5747,contradiction,,contradiction
5844,entailment,,entailment
5955,entailment,,entailment
5656,entailment,,neutral
5716,neutral,,neutral
5815,neutral,,neutral
5534,contradiction,,contradiction
5565,entailment,,entailment
5722,neutral,,neutral
5821,neutral,,neutral
5961,entailment,,entailment
5662,entailment,,neutral
5773,entailment,,neutral
5870,contradiction,,contradiction
5930,contradiction,,contradiction
5633,contradiction,,contradiction
5883,entailment,,entailment
6678,entailment,,entailment
5780,neutral,,contradiction
5551,entailment,,neutral
6738,entailment,,entailment
6629,contradiction,,contradiction
5500,entailment,,neutral
5691,entailment,,entailment
5992,entailment,,neutral
6769,neutral,,neutral
5681,contradiction,,contradiction
5510,contradiction,,contradiction
6779,contradiction,,contradiction
5982,entailment,,entailment
6639,entailment,,entailment
5541,entailment,,entailment
6728,contradiction,,contradiction
6668,contradiction,,contradiction
5893,neutral,,neutral
5790,entailment,,entailment
5920,entailment,,neutral
5623,neutral,,neutral
5763,entailment,,entailment
5860,entailment,,neutral
5971,neutral,,neutral
5672,contradiction,,contradiction
5732,contradiction,,contradiction
5831,neutral,,contradiction
5575,entailment,,neutral
5524,entailment,,neutral
5805,entailment,,entailment
5945,entailment,,contradiction
5646,neutral,,entailment
5757,entailment,,entailment
5854,neutral,,neutral
5914,entailment,,neutral
5617,neutral,,neutral
5586,entailment,,entailment
6270,entailment,,entailment
6330,entailment,,entailment
6221,neutral,,contradiction
6361,neutral,,neutral
6143,contradiction,,contradiction
6003,entailment,,entailment
6392,contradiction,,contradiction
6112,neutral,,neutral
6283,neutral,,neutral
6052,entailment,,neutral
6355,entailment,,neutral
6184,neutral,,neutral
6215,neutral,,contradiction
6095,neutral,,contradiction
6304,neutral,,neutral
6244,neutral,,neutral
6066,entailment,,entailment
6126,entailment,,entailment
6037,entailment,,neutral
6177,contradiction,,entailment
6017,contradiction,,contradiction
6386,contradiction,,contradiction
6157,neutral,,neutral
6046,entailment,,neutral
6106,entailment,,neutral
6297,neutral,,entailment
6324,entailment,,entailment
6264,entailment,,entailment
6375,entailment,,entailment
6235,entailment,,neutral
6132,neutral,,entailment
6072,entailment,,entailment
6163,entailment,,neutral
6023,contradiction,,contradiction
6190,neutral,,neutral
6201,entailment,,entailment
6341,contradiction,,contradiction
6250,neutral,,neutral
6081,neutral,,entailment
6310,neutral,,neutral
5874,contradiction,,entailment
5777,contradiction,,contradiction
5637,entailment,,entailment
5934,entailment,,entailment
5825,contradiction,,contradiction
5726,neutral,,contradiction
5666,contradiction,,contradiction
5965,neutral,,neutral
5996,contradiction,,contradiction
5695,entailment,,neutral
5504,entailment,,contradiction
5784,entailment,,entailment
5887,entailment,,neutral
5555,neutral,,contradiction
5652,entailment,,entailment
5951,entailment,,contradiction
5811,entailment,,entailment
5712,entailment,,entailment
5603,contradiction,,contradiction
5592,entailment,,entailment
5900,contradiction,,contradiction
5840,error,"Traceback (most recent call last):
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_5840.py"", line 22, in <module>
    print(entailment_or_contradiction_or_neutral(average_grade_promise, max_average_grade_hypothesis))
                                                 ^^^^^^^^^^^^^^^^^^^^^
NameError: name 'average_grade_promise' is not defined. Did you mean: 'average_grade_premise'?",contradiction
5743,neutral,,neutral
6499,neutral,,neutral
6708,entailment,,entailment
5561,contradiction,,contradiction
6648,entailment,,entailment
6759,contradiction,,entailment
5530,entailment,,neutral
6588,entailment,,entailment
6619,entailment,,neutral
6609,entailment,,entailment
6598,entailment,,neutral
6749,contradiction,,contradiction
5520,entailment,,entailment
6658,entailment,,neutral
6718,entailment,,neutral
6489,entailment,,entailment
5571,neutral,,entailment
5850,entailment,,entailment
5753,neutral,,contradiction
5582,contradiction,,contradiction
5613,entailment,,entailment
5910,entailment,,entailment
5801,contradiction,,contradiction
5642,entailment,,contradiction
5941,neutral,,neutral
5545,entailment,,neutral
5794,neutral,,neutral
5897,contradiction,,contradiction
5986,neutral,,neutral
5514,entailment,,entailment
5685,entailment,,entailment
5676,entailment,,entailment
5975,contradiction,,contradiction
5835,entailment,,entailment
5736,entailment,,entailment
5627,contradiction,,contradiction
5924,contradiction,,contradiction
5864,neutral,,contradiction
5767,neutral,,neutral
6300,contradiction,,entailment
6091,neutral,,neutral
6240,neutral,,entailment
6351,entailment,,entailment
6211,entailment,,neutral
6180,entailment,,entailment
6033,entailment,,entailment
6173,contradiction,,contradiction
6062,neutral,,contradiction
6122,neutral,,contradiction
6225,entailment,,entailment
6365,neutral,,contradiction
6274,contradiction,,neutral
6334,neutral,,neutral
6287,contradiction,,contradiction
6116,entailment,,contradiction
6056,neutral,,contradiction
6147,contradiction,,entailment
6396,neutral,,entailment
6007,entailment,,neutral
6197,entailment,,contradiction
6206,contradiction,,contradiction
6346,neutral,,neutral
6257,contradiction,,contradiction
6086,contradiction,,contradiction
6317,contradiction,,contradiction
6135,entailment,,entailment
6075,entailment,,entailment
6164,contradiction,,contradiction
6024,neutral,,entailment
6323,contradiction,,contradiction
6263,contradiction,,contradiction
6372,entailment,,entailment
6232,neutral,,neutral
6010,entailment,,neutral
6381,neutral,,entailment
6150,entailment,,entailment
6041,contradiction,,contradiction
6101,contradiction,,contradiction
6290,entailment,,contradiction
5566,contradiction,,neutral
5537,neutral,,contradiction
5956,entailment,,neutral
5655,entailment,,entailment
5715,entailment,,entailment
5816,contradiction,,contradiction
5907,contradiction,,entailment
5604,entailment,,entailment
5595,entailment,,entailment
5744,entailment,,contradiction
5847,entailment,,entailment
5692,neutral,,neutral
5503,neutral,,neutral
5991,entailment,,entailment
5880,entailment,,entailment
5783,contradiction,,contradiction
5552,contradiction,,contradiction
5770,entailment,,neutral
6519,entailment,,entailment
6688,neutral,,neutral
5873,contradiction,,contradiction
5933,entailment,,contradiction
6459,entailment,,entailment
5630,error,"Traceback (most recent call last):
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_5630.py"", line 23, in <module>
    print(entailment_or_contradiction_or_neutral(albert_to_mary_age_ratio_premise, albert_to_betty_age_ratio_premise, min_albert_to_mary_age_ratio_hypothesis, albert_to_betty_age_ratio_hypothesis))
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_5630.py"", line 15, in entailment_or_contradiction_or_neutral
    if albert_to_mary_age_ratio_hypothesis < albert_to_mary_age_ratio_premise or albert_to_betty_age_ratio_hypothesis < albert_to_betty_age_ratio_premise:
       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
NameError: name 'albert_to_mary_age_ratio_hypothesis' is not defined. Did you mean: 'min_albert_to_mary_age_ratio_hypothesis'?",contradiction
5721,entailment,,entailment
5822,contradiction,,contradiction
6548,neutral,,contradiction
6408,entailment,,entailment
6799,neutral,,neutral
5962,neutral,,neutral
5661,entailment,,entailment
5972,contradiction,,contradiction
6789,entailment,,entailment
6418,entailment,,neutral
5671,entailment,,neutral
5731,contradiction,,neutral
6558,entailment,,entailment
5832,contradiction,,entailment
6449,contradiction,,contradiction
5923,entailment,,neutral
5620,neutral,,neutral
5760,entailment,,entailment
5863,neutral,,neutral
6698,contradiction,,contradiction
6509,neutral,,contradiction
5542,neutral,,neutral
5890,entailment,,neutral
5793,entailment,,entailment
5513,contradiction,,contradiction
5682,entailment,,entailment
5981,contradiction,,contradiction
5754,entailment,,entailment
5857,entailment,,neutral
5917,entailment,,neutral
5585,contradiction,,contradiction
5614,neutral,,neutral
5806,neutral,,neutral
5946,entailment,,entailment
5645,contradiction,,contradiction
5527,entailment,,neutral
5576,entailment,,contradiction
6280,entailment,,neutral
6111,entailment,,entailment
6051,contradiction,,entailment
6140,contradiction,,contradiction
6391,neutral,,neutral
6000,entailment,,entailment
6222,entailment,,entailment
6362,contradiction,,contradiction
6273,entailment,,entailment
6333,entailment,,entailment
6034,entailment,,neutral
6174,entailment,,entailment
6065,contradiction,,contradiction
6125,entailment,,contradiction
6307,neutral,,neutral
6096,contradiction,,entailment
6247,entailment,,neutral
6356,contradiction,,contradiction
6216,entailment,,entailment
6187,entailment,,neutral
6376,neutral,,neutral
6236,contradiction,,contradiction
6327,entailment,,entailment
6267,contradiction,,entailment
6045,entailment,,entailment
6294,entailment,,entailment
6105,entailment,,entailment
6385,neutral,,neutral
6014,contradiction,,contradiction
6154,neutral,,neutral
6253,entailment,,neutral
6313,entailment,,neutral
6082,contradiction,,neutral
6202,neutral,,neutral
6193,entailment,,neutral
6342,entailment,,entailment
6160,neutral,,neutral
6020,contradiction,,contradiction
6131,neutral,,contradiction
6071,entailment,,contradiction
5787,entailment,,entailment
5884,entailment,,neutral
5556,contradiction,,entailment
5995,neutral,,neutral
5507,contradiction,,contradiction
5696,neutral,,contradiction
5826,entailment,,entailment
5725,neutral,,neutral
5665,neutral,,neutral
5966,contradiction,,contradiction
5877,entailment,,entailment
5774,entailment,,contradiction
5634,entailment,,entailment
5937,entailment,,entailment
5533,entailment,,neutral
5562,contradiction,,entailment
5591,entailment,,contradiction
5600,contradiction,,contradiction
5903,contradiction,,contradiction
6469,entailment,,neutral
6529,neutral,,neutral
5843,contradiction,,contradiction
5740,entailment,,neutral
5651,contradiction,,contradiction
6438,entailment,,entailment
5952,entailment,,entailment
5812,entailment,,neutral
6578,contradiction,,contradiction
5711,contradiction,,contradiction
6568,entailment,,neutral
5802,entailment,,entailment
5641,neutral,,neutral
5942,neutral,,contradiction
6428,contradiction,,contradiction
5853,entailment,,entailment
6539,contradiction,,contradiction
5750,contradiction,,contradiction
5610,entailment,,entailment
5581,neutral,,neutral
6479,entailment,,contradiction
5913,neutral,,entailment
5572,entailment,,neutral
5523,entailment,,entailment
5624,contradiction,,contradiction
5927,contradiction,,contradiction
5867,neutral,,contradiction
5764,neutral,,neutral
5675,neutral,,contradiction
5976,neutral,,entailment
5836,neutral,,neutral
5735,contradiction,,contradiction
5985,entailment,,entailment
5686,neutral,,neutral
5517,entailment,,entailment
5546,neutral,,contradiction
5797,entailment,,neutral
5894,contradiction,,contradiction
6061,neutral,,neutral
6121,entailment,,neutral
6030,contradiction,,entailment
6170,contradiction,,contradiction
6352,entailment,,neutral
6183,entailment,,entailment
6212,contradiction,,contradiction
6092,contradiction,,contradiction
6303,entailment,,entailment
6243,entailment,,entailment
6144,neutral,,entailment
6004,neutral,,neutral
6395,entailment,,contradiction
6115,neutral,,neutral
6284,contradiction,,contradiction
6055,entailment,,neutral
6277,neutral,,neutral
6337,entailment,,neutral
6226,entailment,,neutral
6366,entailment,,entailment
6377,neutral,,contradiction
6237,entailment,,entailment
6326,contradiction,,contradiction
6266,neutral,,contradiction
6044,contradiction,,contradiction
6104,contradiction,,contradiction
6295,neutral,,neutral
6015,entailment,,entailment
6384,entailment,,entailment
6155,contradiction,,contradiction
6252,contradiction,,entailment
6083,contradiction,,contradiction
6312,entailment,,entailment
6192,neutral,,entailment
6203,contradiction,,contradiction
6343,entailment,,neutral
6161,neutral,,contradiction
6021,entailment,,entailment
6130,neutral,,neutral
6070,neutral,,neutral
5885,contradiction,,contradiction
5786,contradiction,,contradiction
5557,entailment,,neutral
5697,entailment,,entailment
5506,entailment,,neutral
5994,entailment,,entailment
5724,entailment,,entailment
5827,entailment,,neutral
5967,entailment,,entailment
5664,entailment,,entailment
5775,entailment,,entailment
5876,contradiction,,contradiction
5936,neutral,,contradiction
5532,entailment,,entailment
5563,entailment,,neutral
6468,entailment,,entailment
5902,entailment,,neutral
5601,entailment,,entailment
5590,entailment,,neutral
5741,entailment,,contradiction
5842,neutral,,neutral
6528,entailment,,entailment
5953,neutral,,neutral
6439,contradiction,,neutral
5650,neutral,,neutral
5710,neutral,,neutral
6579,entailment,,entailment
5813,contradiction,,contradiction
5803,entailment,,neutral
6569,entailment,,contradiction
6429,entailment,,entailment
5943,entailment,,entailment
5640,entailment,,entailment
5751,entailment,,entailment
6538,neutral,,neutral
5852,contradiction,,contradiction
5912,contradiction,,contradiction
6478,entailment,,neutral
5580,neutral,,entailment
5611,neutral,,neutral
5573,entailment,,contradiction
5522,contradiction,,contradiction
5926,entailment,,neutral
5625,entailment,,entailment
5765,contradiction,,contradiction
5866,entailment,,neutral
5977,contradiction,,neutral
5674,neutral,,neutral
5734,contradiction,,neutral
5837,entailment,,contradiction
5516,contradiction,,contradiction
5687,entailment,,contradiction
5984,neutral,,contradiction
5547,entailment,,entailment
5895,entailment,,entailment
5796,entailment,,entailment
6060,entailment,,entailment
6120,entailment,,entailment
6031,neutral,,neutral
6171,entailment,,entailment
6353,neutral,,contradiction
6213,neutral,,entailment
6182,neutral,,contradiction
6302,contradiction,,contradiction
6093,entailment,,entailment
6242,contradiction,,contradiction
6145,neutral,,neutral
6394,neutral,,neutral
6005,contradiction,,contradiction
6285,neutral,,entailment
6114,entailment,,entailment
6054,entailment,,entailment
6276,entailment,,entailment
6336,entailment,,entailment
6227,contradiction,,contradiction
6367,neutral,,neutral
6207,entailment,,entailment
6196,neutral,,neutral
6347,neutral,,contradiction
6256,entailment,,neutral
6316,neutral,,neutral
6087,entailment,,entailment
6134,entailment,,contradiction
6074,contradiction,,contradiction
6165,entailment,,entailment
6025,entailment,,neutral
6322,neutral,,neutral
6262,neutral,,neutral
6373,neutral,,neutral
6233,contradiction,,contradiction
6380,contradiction,,contradiction
6011,contradiction,,contradiction
6151,neutral,,neutral
6040,neutral,,neutral
6291,entailment,,entailment
6100,neutral,,neutral
5567,contradiction,,contradiction
5536,entailment,,neutral
5654,contradiction,,contradiction
5957,contradiction,,contradiction
5817,entailment,,entailment
5714,entailment,,contradiction
5594,neutral,,contradiction
5605,neutral,,neutral
5906,neutral,,contradiction
5846,contradiction,,contradiction
5745,entailment,,entailment
5990,contradiction,,contradiction
5502,entailment,,entailment
5693,contradiction,,contradiction
5782,neutral,,neutral
5881,entailment,,neutral
5553,entailment,,entailment
5872,contradiction,,neutral
6689,contradiction,,contradiction
6518,contradiction,,contradiction
5771,contradiction,,contradiction
5631,entailment,,entailment
6458,contradiction,,contradiction
5932,entailment,,neutral
6549,entailment,,entailment
5823,entailment,,entailment
5720,neutral,,contradiction
5660,contradiction,,contradiction
5963,contradiction,,contradiction
6798,entailment,,entailment
6409,entailment,,neutral
5670,entailment,,entailment
6419,contradiction,,contradiction
6788,contradiction,,contradiction
5973,entailment,,entailment
5833,entailment,,neutral
6559,entailment,,neutral
5730,contradiction,,entailment
5621,entailment,,contradiction
5922,entailment,,entailment
6448,entailment,,neutral
6508,entailment,,neutral
6699,entailment,,entailment
5862,entailment,,entailment
5761,neutral,,neutral
5543,entailment,,contradiction
5792,entailment,,contradiction
5891,contradiction,,contradiction
5980,entailment,,neutral
5683,neutral,,neutral
5512,neutral,,neutral
5856,entailment,,entailment
5755,entailment,,neutral
5615,contradiction,,contradiction
5584,neutral,,neutral
5916,entailment,,entailment
5807,contradiction,,contradiction
5644,entailment,,neutral
5947,neutral,,neutral
5526,neutral,,entailment
5577,entailment,,entailment
6110,contradiction,,contradiction
6281,contradiction,,contradiction
6050,contradiction,,contradiction
6141,entailment,,entailment
6001,contradiction,,neutral
6390,entailment,,entailment
6223,entailment,,neutral
6363,entailment,,entailment
6272,neutral,,contradiction
6332,neutral,,contradiction
6035,entailment,,contradiction
6175,entailment,,neutral
6064,contradiction,,neutral
6124,neutral,,neutral
6097,entailment,,neutral
6306,entailment,,entailment
6246,entailment,,entailment
6357,entailment,,entailment
6186,entailment,,entailment
6217,neutral,,neutral
6436,entailment,,neutral
6576,entailment,,entailment
6467,contradiction,,contradiction
6527,entailment,,contradiction
6705,entailment,,entailment
6494,neutral,,contradiction
6645,contradiction,,entailment
6754,neutral,,neutral
6614,contradiction,,contradiction
6585,entailment,,entailment
6682,entailment,,neutral
6513,entailment,,entailment
5879,contradiction,,contradiction
5939,contradiction,,contradiction
6453,entailment,,entailment
5828,contradiction,,contradiction
6542,entailment,,contradiction
6793,entailment,,neutral
6402,entailment,,entailment
5968,neutral,,neutral
6620,entailment,,contradiction
5509,entailment,,neutral
5698,neutral,,neutral
6760,neutral,,neutral
6671,neutral,,contradiction
5789,entailment,,contradiction
5558,contradiction,,contradiction
6731,neutral,,contradiction
6329,neutral,,contradiction
6269,entailment,,contradiction
6378,entailment,,entailment
6238,neutral,,neutral
6228,entailment,,entailment
6368,contradiction,,contradiction
6279,contradiction,,entailment
6339,contradiction,,entailment
5548,entailment,,neutral
6721,neutral,,neutral
6661,neutral,,neutral
5799,entailment,,entailment
5688,entailment,,entailment
5519,neutral,,contradiction
6770,entailment,,contradiction
6630,entailment,,entailment
5978,entailment,,contradiction
6412,neutral,,neutral
6783,contradiction,,entailment
6552,entailment,,entailment
5838,entailment,,entailment
6443,entailment,,contradiction
5869,neutral,,neutral
6503,neutral,,contradiction
6692,contradiction,,contradiction
6595,neutral,,neutral
6604,neutral,,neutral
6744,entailment,,entailment
6655,entailment,,neutral
6484,entailment,,neutral
6715,neutral,,neutral
6537,entailment,,entailment
6477,entailment,,entailment
6566,contradiction,,contradiction
6426,entailment,,entailment
6546,entailment,,entailment
6406,neutral,,neutral
6797,entailment,,contradiction
6517,entailment,,neutral
6686,contradiction,,contradiction
6457,entailment,,neutral
6675,entailment,,entailment
6735,entailment,,entailment
6624,contradiction,,entailment
6764,contradiction,,contradiction
5909,contradiction,,contradiction
6463,neutral,,neutral
6523,neutral,,neutral
5849,contradiction,,contradiction
6432,entailment,,entailment
5958,entailment,,entailment
5818,entailment,,neutral
6572,contradiction,,contradiction
6750,entailment,,entailment
5539,entailment,,neutral
6581,entailment,,contradiction
6610,neutral,,neutral
6490,neutral,,neutral
6701,contradiction,,contradiction
5568,entailment,,entailment
6641,neutral,,contradiction
6259,neutral,,neutral
6088,entailment,,neutral
6319,neutral,,neutral
6199,neutral,,neutral
6208,neutral,,neutral
6348,entailment,,entailment
6358,neutral,,neutral
6218,contradiction,,contradiction
6189,neutral,,entailment
6309,entailment,,entailment
6098,neutral,,contradiction
6249,entailment,,entailment
6651,entailment,,entailment
6711,entailment,,entailment
6480,contradiction,,entailment
5578,entailment,,neutral
6600,entailment,,entailment
6591,entailment,,entailment
6740,neutral,,contradiction
5529,entailment,,entailment
6562,entailment,,neutral
5808,entailment,,entailment
5948,contradiction,,contradiction
6422,contradiction,,contradiction
5859,entailment,,entailment
6533,neutral,,contradiction
6473,neutral,,contradiction
5919,entailment,,entailment
6774,entailment,,entailment
6634,neutral,,neutral
6725,contradiction,,contradiction
6665,neutral,,contradiction
6447,entailment,,entailment
6696,entailment,,entailment
6507,entailment,,entailment
6787,neutral,,neutral
6416,contradiction,,contradiction
6556,entailment,,neutral
6547,neutral,,neutral
6796,neutral,,neutral
6407,contradiction,,contradiction
6687,entailment,,entailment
6516,neutral,,entailment
6456,entailment,,entailment
6674,contradiction,,contradiction
6734,neutral,,contradiction
6625,neutral,,neutral
6765,entailment,,entailment
6462,entailment,,entailment
5908,contradiction,,neutral
5848,neutral,,neutral
6522,entailment,,entailment
6433,neutral,,neutral
5819,contradiction,,contradiction
5538,entailment,,entailment
6751,entailment,,neutral
6611,contradiction,,contradiction
6580,entailment,,neutral
5569,neutral,,neutral
6700,entailment,,neutral
6491,contradiction,,contradiction
6640,neutral,,neutral
6258,entailment,,entailment
6318,entailment,,entailment
6089,contradiction,,contradiction
6209,contradiction,,contradiction
6198,entailment,,entailment
6349,neutral,,neutral
6359,contradiction,,contradiction
6188,neutral,,contradiction
6219,entailment,,entailment
6099,entailment,,entailment
6308,contradiction,,contradiction
6248,entailment,,contradiction
6650,neutral,,contradiction
5579,contradiction,,contradiction
6481,entailment,,neutral
6710,entailment,,contradiction
6590,contradiction,,contradiction
6601,neutral,,neutral
5528,contradiction,,contradiction
6741,entailment,,entailment
5809,entailment,,neutral
6563,neutral,,contradiction
6423,entailment,,entailment
5949,contradiction,,entailment
6532,entailment,,neutral
5858,entailment,,contradiction
5918,contradiction,,contradiction
6472,entailment,,neutral
6775,neutral,,neutral
6635,contradiction,,contradiction
6724,neutral,,neutral
6664,neutral,,neutral
6446,contradiction,,contradiction
6506,contradiction,,contradiction
6697,neutral,,neutral
6417,entailment,,entailment
6786,entailment,,entailment
6557,contradiction,,contradiction
6437,contradiction,,contradiction
6577,entailment,,neutral
6466,neutral,,neutral
6526,neutral,,neutral
6495,entailment,,entailment
6704,entailment,,contradiction
6644,contradiction,,contradiction
6755,contradiction,,contradiction
6584,entailment,,contradiction
6615,entailment,,entailment
5878,neutral,,neutral
6512,neutral,,contradiction
6683,contradiction,,contradiction
6452,entailment,,contradiction
5938,neutral,,neutral
6543,entailment,,entailment
5829,entailment,,entailment
5969,contradiction,,contradiction
6403,neutral,,neutral
6792,entailment,,entailment
6621,entailment,,entailment
6761,neutral,,contradiction
5508,neutral,,entailment
5788,neutral,,neutral
6670,entailment,,neutral
6730,neutral,,neutral
5559,entailment,,entailment
6328,entailment,,neutral
6268,neutral,,neutral
6379,neutral,,neutral
6239,contradiction,,contradiction
6229,neutral,,neutral
6369,entailment,,entailment
6278,contradiction,,contradiction
6338,contradiction,,contradiction
6720,contradiction,,entailment
5549,entailment,,contradiction
5798,contradiction,,contradiction
6660,entailment,,entailment
6771,entailment,,entailment
5518,neutral,,neutral
5689,entailment,,neutral
6631,entailment,,neutral
6782,contradiction,,contradiction
6413,contradiction,,contradiction
5979,entailment,,entailment
5839,neutral,,neutral
6553,entailment,,neutral
5928,entailment,,entailment
6442,neutral,,neutral
6693,entailment,,entailment
6502,entailment,,neutral
5868,entailment,,entailment
6605,entailment,,contradiction
6594,entailment,,entailment
6745,neutral,,neutral
6654,entailment,,entailment
6714,entailment,,entailment
6485,neutral,,contradiction
6536,error,"Traceback (most recent call last):
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_6536.py"", line 23, in <module>
    print(entailment_or_contradiction_or_neutral(miami_to_kennedy_ratio_premise, miami_to_logan_ratio_premise, miami_to_kennedy_ratio_hypothesis, miami_to_logan_ratio_hypothesis))
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_6536.py"", line 15, in entailment_or_contradiction_or_neutral
    if miami_to_kennedy_ratio_hypothesis <= miami_to_kennedy_ratio_premise:
       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: '<=' not supported between instances of 'str' and 'float'",contradiction
6476,neutral,,contradiction
6567,neutral,,entailment
6427,entailment,,neutral
6925,neutral,,neutral
6865,entailment,,neutral
6974,contradiction,,contradiction
6834,entailment,,entailment
6987,entailment,,entailment
6896,contradiction,,contradiction
6800,contradiction,,contradiction
6940,entailment,,neutral
6851,contradiction,,contradiction
6911,contradiction,,contradiction
7043,contradiction,,contradiction
7292,contradiction,,contradiction
7103,contradiction,,contradiction
7383,contradiction,,entailment
7012,neutral,,neutral
7152,entailment,,entailment
7370,contradiction,,contradiction
7230,entailment,,entailment
7321,entailment,,neutral
7261,entailment,,neutral
7166,neutral,,contradiction
7026,entailment,,entailment
7137,entailment,,entailment
7077,entailment,,entailment
7255,entailment,,neutral
7315,entailment,,neutral
7084,neutral,,neutral
7204,neutral,,neutral
7195,neutral,,neutral
